Chr	Start	End	Gene_Name	Strand
10	110897006	110903006	PDCD4	+
10	111010667	111016667	SHOC2	+
10	111077907	111083907	ADRA2A	+
10	112146864	112152864	GPAM	-
10	112302035	112308035	TECTB	+
10	112421428	112427428	ZDHHC6	-
10	112425380	112431380	ACSL5	+
10	112449201	112455201	VTI1A	+
10	112815744	112821744	VTI1A	+
10	113164678	113170678	TCF7L2	+
10	113586602	113592602	HABP2	+
10	113727907	113733907	CASP7	+
10	113831725	113837725	DCLRE1A	-
10	113914194	113920194	NHLRC2	+
10	114043908	114049908	ADRB1	+
10	114117862	114123862	CCDC186	-
10	114229304	114235304	TDRD1	+
10	114288513	114294513	VWA2	+
10	114291824	114297824	AFAP1L2	-
10	114428113	114434113	ABLIM1	-
10	114896832	114902832	FAM160B1	+
10	114974676	114980676	TRUB1	+
10	115092360	115098360	ATRNL1	+
10	115095453	115101453	ATRNL1	+
10	115100040	115106040	ATRNL1	+
10	115101916	115107916	ATRNL1	+
10	115106159	115112159	ATRNL1	+
10	115109068	115115068	ATRNL1	+
10	115111771	115117771	ATRNL1	+
10	115125826	115131826	ATRNL1	+
10	115129185	115135185	ATRNL1	+
10	115132933	115138933	ATRNL1	+
10	115140411	115146411	ATRNL1	+
10	115140983	115146983	ATRNL1	+
10	115141914	115147914	ATRNL1	+
10	115143802	115149802	ATRNL1	+
10	115145744	115151744	ATRNL1	+
10	115154553	115160553	ATRNL1	+
10	115155052	115161052	ATRNL1	+
10	115157486	115163486	ATRNL1	+
10	115157495	115163495	ATRNL1	+
10	115157518	115163518	ATRNL1	+
10	115157528	115163528	ATRNL1	+
10	115159148	115165148	ATRNL1	+
10	115164217	115170217	ATRNL1	+
10	115166017	115172017	ATRNL1	+
10	115168343	115174343	ATRNL1	+
10	115170513	115176513	ATRNL1	+
10	115170848	115176848	ATRNL1	+
10	115170903	115176903	ATRNL1	+
10	115170944	115176944	ATRNL1	+
10	115174873	115180873	ATRNL1	+
10	115174924	115180924	ATRNL1	+
10	115184172	115190172	ATRNL1	+
10	115185736	115191736	ATRNL1	+
10	115200577	115206577	ATRNL1	+
10	115200745	115206745	ATRNL1	+
10	115211041	115217041	ATRNL1	+
10	115217724	115223724	ATRNL1	+
10	115218954	115224954	ATRNL1	+
10	115220913	115226913	ATRNL1	+
10	115222475	115228475	ATRNL1	+
10	115223563	115229563	ATRNL1	+
10	115227919	115233919	ATRNL1	+
10	115237906	115243906	ATRNL1	+
10	115242499	115248499	ATRNL1	+
10	115243540	115249540	ATRNL1	+
10	115246339	115252339	ATRNL1	+
10	115257014	115263014	ATRNL1	+
10	115259188	115265188	ATRNL1	+
10	115262079	115268079	ATRNL1	+
10	115266884	115272884	ATRNL1	+
10	115267359	115273359	ATRNL1	+
10	115267409	115273409	ATRNL1	+
10	115268165	115274165	ATRNL1	+
10	115732233	115738233	ATRNL1	+
10	115945992	115951992	ATRNL1	+
10	116053925	116059925	GFRA1	-
10	116152246	116158246	GFRA1	-
10	116474957	116480957	PNLIPRP3	+
10	116660696	116666696	C10orf82	-
10	116668192	116674192	HSPA12A	-
10	116878482	116884482	SHTN1	-
10	116908788	116914788	ENO4	+
10	117125521	117131521	VAX1	-
10	117207299	117213299	KCNK18	+
10	117274274	117280274	PDZD8	-
10	117276430	117282430	SLC18A2	+
10	118001916	118007916	RAB11FIP2	-
10	118294930	118300930	FAM204A	-
10	118586989	118592989	PRLHR	-
10	118671167	118677167	CACUL1	-
10	119030670	119036670	EIF3A	-
10	119030732	119036732	NANOS1	+
10	119134984	119140984	FAM45A	+
10	119137767	119143767	SFXN4	-
10	119164703	119170703	PRDX3	-
10	119456742	119462742	GRK5	+
10	119496828	119502828	RGS10	-
10	119568802	119574802	TIAL1	-
10	119674819	119680819	BAG3	+
10	119826278	119832278	INPP5F	+
10	119826404	119832404	MCMBP	-
10	119941658	119947658	SEC23IP	+
10	120586855	120592855	PLPP4	+
10	120906524	120912524	WDR11	+
10	121737421	121743421	ATE1	-
10	121954088	121960088	NSMCE4A	-
10	122251545	122257545	TACC2	+
10	122335162	122341162	BTBD16	+
10	122439602	122445602	PLEKHA1	+
10	122454352	122460352	ARMS2	+
10	122511908	122517908	HTRA1	+
10	122640736	122646736	DMBT1	+
10	122829149	122835149	CUZD1	-
10	122846078	122852078	FAM24B	-
10	122910111	122916111	FAM24A	+
10	122927903	122933903	C10orf88	-
10	122987806	122993806	IKZF5	-
10	122994513	123000513	PSTK	+
10	123055311	123061311	ACADSB	+
10	123134741	123140741	HMX3	+
10	123147672	123153672	HMX2	+
10	123167467	123173467	BUB3	+
10	124004666	124010666	CHST15	-
10	124394303	124400303	OAT	-
10	124614888	124620888	LHPP	+
10	124616292	124622292	FAM53B	-
10	124981317	124987317	CTBP2	-
10	124985189	124991189	ZRANB1	+
10	125573522	125579522	TEX36	-
10	125761143	125767143	EDRF1	+
10	125763453	125769453	MMP21	-
10	125781980	125787980	UROS	-
10	125833337	125839337	DHX32	-
10	125850695	125856695	BCCIP	+
10	126006592	126012592	FANK1	+
10	126009381	126015381	ADAM12	-
10	126421997	126427997	C10orf90	-
10	127132426	127138426	FAM196A	-
10	128082855	128088855	PTPRE	+
10	128093659	128099659	MKI67	-
10	129765007	129771007	MGMT	+
10	130181521	130187521	GLRX3	+
10	131963455	131969455	BNIP3	-
10	132181809	132187809	JAKMIP3	+
10	132202776	132208776	DPYSL4	+
10	132204492	132210492	STK32C	-
10	132376918	132382918	LRRC27	+
10	132414863	132420863	PWWP2B	+
10	132780480	132786480	INPP5A	+
10	132805392	132811392	CFAP46	-
10	133128675	133134675	ADGRA1	+
10	133223412	133229412	KNDC1	+
10	133228558	133234558	UTF1	+
10	133238929	133244929	VENTX	+
10	133259403	133265403	ADAM8	-
10	133275630	133281630	TUBGCP2	-
10	133310162	133316162	ZNF511	+
10	133321072	133327072	CALY	-
10	133349683	133355683	PRAP1	+
10	133352154	133358154	FUOM	-
10	133359480	133365480	ECHS1	-
10	133388694	133394694	PAOX	+
10	133417666	133423666	SPRN	-
10	133418307	133424307	MTG1	+
10	133550901	133556901	SYCE1	-
10	133558220	133564220	CYP2E1	+
10	133620895	133626895	FRG2B	-
11	164784	170784	BET1L	-
11	204428	210428	ODF3	+
11	212113	218113	RIC8A	+
11	212458	218458	SIRT3	-
11	249984	255984	PSMD13	+
11	282359	288359	NLRP6	+
11	293107	299107	PGGHG	+
11	295200	301200	IFITM5	-
11	312272	318272	IFITM2	+
11	312272	318272	IFITM1	+
11	316669	322669	IFITM3	-
11	379116	385116	B4GALNT4	+
11	401908	407908	PKP3	+
11	402716	408716	SIGIRR	-
11	414933	420933	ANO9	-
11	488399	494399	PTDSS2	+
11	491512	497512	RNH1	-
11	529242	535242	HRAS	-
11	551855	557855	LMNTD2	-
11	551916	557916	LRRC56	+
11	561021	567021	RASSF7	+
11	609222	615222	PHRF1	+
11	609553	615553	IRF7	-
11	613565	619565	CDHR5	-
11	623431	629431	SCT	-
11	637706	643706	DRD4	+
11	692428	698428	DEAF1	-
11	702028	708028	EPS8L2	+
11	703715	709715	TMEM80	+
11	762024	768024	TALDO1	+
11	784104	790104	CEND1	-
11	787475	793475	SLC25A22	-
11	796179	802179	PIDD1	-
11	796190	802190	PANO1	+
11	809880	815880	RPLP2	+
11	822573	828573	PNPLA2	+
11	828991	834991	CRACR2B	+
11	834356	840356	POLR2L	-
11	836831	842831	CD151	+
11	864116	870116	TSPAN4	+
11	864860	870860	CHID1	-
11	1009245	1015245	AP2A2	+
11	1009821	1015821	MUC6	-
11	1271371	1277371	TOLLIP	-
11	1459689	1465689	BRSK2	+
11	1466457	1472457	MOB2	-
11	1551044	1557044	DUSP8	-
11	1581342	1587342	KRTAP5-1	-
11	1594177	1600177	KRTAP5-2	-
11	1604565	1610565	KRTAP5-3	-
11	1617958	1623958	KRTAP5-4	-
11	1627707	1633707	KRTAP5-5	+
11	1694755	1700755	KRTAP5-6	+
11	1729410	1735410	IFITM10	-
11	1749752	1755752	CTSD	-
11	1834521	1840521	SYT8	+
11	1838680	1844680	TNNI2	+
11	1889267	1895267	LSP1	+
11	1981522	1987522	MRPL23	+
11	2126112	2132112	IGF2	-
11	2129538	2135538	INS-IGF2	-
11	2315200	2321200	TSPAN32	+
11	2394419	2400419	CD81	+
11	2400878	2406878	TSSC4	+
11	2846109	2852109	KCNQ1	+
11	2880213	2886213	CDKN1C	-
11	2884780	2890780	SLC22A18AS	-
11	2922246	2928246	SLC22A18	+
11	2925273	2931273	PHLDA2	-
11	2941431	2947431	NAP1L4	-
11	2997922	3003922	CARS	-
11	3084116	3090116	OSBPL5	-
11	3224698	3230698	MRGPRE	-
11	3336261	3342261	ZNF195	-
11	3635503	3641503	ART5	-
11	3661416	3667416	ART1	+
11	3662587	3668587	CHRNA10	-
11	3668083	3674083	NUP98	-
11	3823371	3829371	PGAP2	+
11	3823978	3829978	RHOG	-
11	4090210	4096210	STIM1	+
11	4135876	4141876	RRM1	+
11	4381897	4387897	TRIM21	-
11	4595672	4601672	TRIM68	-
11	5265345	5271345	OR51B5	-
11	5298014	5304014	HBE1	-
11	5339586	5345586	OR51B4	-
11	5609958	5615958	TRIM6	+
11	5641398	5647398	TRIM6-TRIM34	+
11	5641398	5647398	TRIM34	+
11	5660557	5666557	TRIM5	-
11	5935619	5941619	TRIM22	+
11	6166330	6172330	OR52B2	-
11	6197259	6203259	OR52W1	+
11	6208132	6214132	C11orf42	+
11	6208335	6214335	FAM160A2	-
11	6241429	6247429	CNGA4	+
11	6391998	6397998	SMPD1	+
11	6392124	6398124	APBB1	-
11	6428049	6434049	HPX	-
11	6445613	6451613	TRIM3	-
11	6471683	6477683	ARFIP2	-
11	6481679	6487679	TIMM10B	+
11	6590758	6596758	DNHD1	+
11	6592075	6598075	RRP8	-
11	6603296	6609296	TAF10	-
11	6605802	6611802	ILK	+
11	6605802	6611802	TAF10	-
11	6607874	6613874	ILK	+
11	6609763	6615763	TPP1	-
11	6618323	6624323	DCHS1	-
11	6677782	6683782	MRPL17	-
11	6996318	7002318	ZNF214	-
11	6998004	7004004	ZNF215	+
11	7068308	7074308	NLRP14	+
11	7466042	7472042	SYT9	+
11	7508377	7514377	OLFML1	+
11	7654127	7660127	PPFIBP2	+
11	7662100	7668100	CYB5R2	-
11	7935534	7941534	OR10A3	-
11	7956424	7962424	NLRP10	-
11	7998862	8004862	EIF3F	+
11	8103093	8109093	RIC3	-
11	8103112	8109112	TUB	+
11	8221304	8227304	LMO1	-
11	8388868	8394868	STK33	-
11	8609037	8615037	TRIM66	-
11	8690351	8696351	ST5	-
11	8711759	8717759	RPL27A	+
11	8917076	8923076	C11orf16	-
11	8917084	8923084	AKIP1	+
11	8934579	8940579	ASCL3	-
11	8944294	8950294	TMEM9B	-
11	8977576	8983576	NRIP3	-
11	9017391	9023391	SCUBE2	-
11	9135825	9141825	DENND5A	-
11	9277654	9283654	TMEM41B	-
11	9445126	9451126	IPO7	+
11	9525524	9531524	ZNF143	+
11	9590457	9596457	WEE1	+
11	9749991	9755991	SWAP70	+
11	9775667	9781667	SBF2	-
11	10304397	10310397	ADM	+
11	10504579	10510579	AMPD3	+
11	10504887	10510887	MTRNR2L8	-
11	10508678	10514678	RNF141	-
11	10553966	10559966	LYVE1	-
11	10570091	10576091	MRVI1	-
11	10776743	10782743	CTR9	+
11	10794050	10800050	EIF4G2	-
11	10809074	10815074	ZBED5	-
11	11267876	11273876	GALNT18	-
11	11348942	11354942	CSNK2A3	-
11	11956323	11962323	USP47	+
11	11960106	11966106	DKK3	-
11	12260789	12266789	MICAL2	+
11	12356144	12362144	MICALCL	+
11	12527801	12533801	PARVA	+
11	12941483	12947483	TEAD1	+
11	13009106	13015106	RASSF10	+
11	13384266	13390266	ARNTL	+
11	13385001	13391001	BTBD10	-
11	13489055	13495055	PTH	-
11	13729346	13735346	FAR1	+
11	14076947	14082947	SPON1	+
11	14264884	14270884	SPON1	+
11	14274926	14280926	RRAS2	-
11	14440440	14446440	COPB1	-
11	14501874	14507874	PSMA1	-
11	14869044	14875044	PDE3B	+
11	14874440	14880440	CYP2R1	-
11	14963668	14969668	CALCA	-
11	14969354	14975354	CALCB	+
11	15244208	15250208	INSC	+
11	15963449	15969449	SOX6	-
11	16417512	16423512	SOX6	-
11	16753881	16759881	C11orf58	+
11	16774317	16780317	PLEKHA7	-
11	17071389	17077389	RPS13	-
11	17074730	17080730	PIK3C2A	-
11	17346974	17352974	NUCB2	+
11	17374341	17380341	NCR3LG1	+
11	17382859	17388859	KCNJ11	-
11	17389885	17395885	ABCC8	-
11	17490895	17496895	USH1C	-
11	17644150	17650150	OTOG	+
11	17780055	17786055	KCNC1	+
11	17785048	17791048	SERGEF	-
11	18014564	18020564	TPH1	-
11	18066935	18072935	SAAL1	-
11	18135480	18141480	MRGPRX3	+
11	18228349	18234349	SAA4	-
11	18228423	18234423	SAA2-SAA4	-
11	18236223	18242223	SAA2	-
11	18266977	18272977	SAA1	+
11	18275668	18281668	HPS5	-
11	18364044	18370044	GTF2H1	+
11	18405425	18411425	LDHA	+
11	18449058	18455058	LDHC	+
11	18465336	18471336	TSG101	-
11	18476600	18482600	LDHAL6A	+
11	18526609	18532609	UEVLD	-
11	18603401	18609401	SPTY2D1	-
11	18701785	18707785	TMEM86A	+
11	18724928	18730928	PTPN5	-
11	19173422	19179422	ZDHHC13	+
11	19179030	19185030	CSRP3	-
11	19221063	19227063	E2F8	-
11	19591490	19597490	NAV2	+
11	20118598	20124598	NAV2	+
11	20380783	20386783	HTATIP2	+
11	20506294	20512294	PRMT3	+
11	21572681	21578681	NELL1	+
11	22376503	22382503	SLC17A6	+
11	22619519	22625519	FANCF	-
11	22810055	22816055	GAS2	+
11	22810799	22816799	SVIP	-
11	25079631	25085631	LUZP2	+
11	26660288	26666288	ANO3	+
11	26664019	26670019	SLC5A12	-
11	26993121	26999121	FIBIN	+
11	27124809	27130809	BBOX1	+
11	27327827	27333827	CCDC34	-
11	27362961	27368961	LGR4	-
11	27491576	27497576	LIN7C	-
11	27651893	27657893	BDNF	-
11	28017620	28023620	KIF18A	-
11	28524041	28530041	METTL15	+
11	30335227	30341227	ARL14EP	+
11	30381493	30387493	MPPED2	-
11	30827369	30833369	DCDC1	-
11	31428849	31434849	DNAJC24	+
11	31429401	31435401	IMMP1L	-
11	31636897	31642897	ELP4	+
11	31780998	31786998	ELP4	+
11	31781792	31787792	PAX6	-
11	31816125	31822125	RCN1	+
11	31839092	31845092	RCN1	+
11	32102755	32108755	RCN1	+
11	32384775	32390775	WT1	-
11	32599246	32605246	CCDC73	-
11	32603262	32609262	EIF3M	+
11	32855123	32861123	PRRG4	+
11	32990316	32996316	QSER1	+
11	33030582	33036582	DEPDC7	+
11	33074188	33080188	CSTF3	-
11	33102943	33108943	TCP11L1	+
11	33354023	33360023	HIPK3	+
11	33671102	33677102	KIAA1549L	+
11	33695261	33701261	CD59	-
11	33695261	33701261	C11orf91	-
11	33737939	33743939	FBXO3	-
11	33855576	33861576	LMO2	-
11	33883888	33889888	LMO2	-
11	34098156	34104156	CAPRIN1	+
11	34144670	34150670	NAT10	+
11	34147988	34153988	ABTB2	-
11	34469062	34475062	CAT	+
11	34475793	34481793	ELF5	-
11	34658057	34664057	EHF	+
11	34850094	34856094	APIP	-
11	35017591	35023591	PDHX	+
11	35229402	35235402	CD44	+
11	35248206	35254206	SLC1A2	-
11	35428823	35434823	PAMR1	-
11	35429249	35435249	PAMR1	-
11	35617868	35623868	FJX1	+
11	35759763	35765763	TRIM44	+
11	35787894	35793894	TRIM44	+
11	35815007	35821007	TRIM44	+
11	36229136	36235136	LDLRAD3	+
11	36266284	36272284	COMMD9	-
11	36462204	36468204	PRR5L	+
11	36484027	36490027	TRAF6	-
11	36572574	36578574	RAG2	-
11	36590156	36596156	RAG1	+
11	36656290	36662290	C11orf74	+
11	43341529	43347529	API5	+
11	43491933	43497933	TTC17	+
11	43853617	43859617	HSD17B12	+
11	43917266	43923266	ALKBH3	+
11	43941338	43947338	C11orf96	+
11	44056977	44062977	ACCSL	+
11	44081222	44087222	ACCS	+
11	44242429	44248429	EXT2	+
11	44257444	44263444	ALX4	-
11	44617363	44623363	CD82	+
11	44813002	44819002	TSPAN18	+
11	44882903	44888903	TP53I11	-
11	44929421	44935421	TSPAN18	+
11	45232124	45238124	PRDM11	+
11	45237301	45243301	SYT13	-
11	45645877	45651877	CHST1	-
11	45810015	45816015	SLC35C1	+
11	45880248	45886248	CRY2	+
11	45903465	45909465	MAPK8IP1	+
11	45903513	45909513	C11orf94	-
11	45906669	45912669	PEX16	-
11	45926096	45932096	LARGE2	+
11	45926323	45932323	PHF21A	-
11	46317710	46323710	CREB3L1	+
11	46318422	46324422	CREB3L1	+
11	46377554	46383554	DGKZ	+
11	46380837	46386837	MDK	+
11	46382098	46388098	CHRM4	-
11	46393414	46399414	AMBRA1	-
11	46599861	46605861	HARBI1	-
11	46671818	46677818	ATG13	+
11	46674080	46680080	ARHGAP1	-
11	46702912	46708912	ZNF408	+
11	46736506	46742506	F2	+
11	46740048	46746048	CKAP5	-
11	46813083	46819083	CKAP5	-
11	46853868	46859868	LRP4	-
11	47161299	47167299	ARFGAP2	-
11	47161385	47167385	C11orf49	+
11	47174525	47180525	PACSIN3	-
11	47236240	47242240	DDB2	+
11	47236302	47242302	ACP2	-
11	47266032	47272032	NR1H3	+
11	47327031	47333031	MADD	+
11	47328397	47334397	MYBPC3	-
11	47351860	47357860	SPI1	-
11	47413501	47419501	SLC39A13	+
11	47415769	47421769	PSMC3	-
11	47434757	47440757	RAPSN	-
11	47438292	47444292	RAPSN	-
11	47462944	47468944	CELF1	-
11	47562336	47568336	KBTBD4	-
11	47576015	47582015	NDUFS3	+
11	47581562	47587562	PTPMT1	+
11	47586194	47592194	FAM180B	+
11	47586664	47592664	C1QTNF4	-
11	47614315	47620315	MTCH2	-
11	47656591	47662591	AGBL2	-
11	47713517	47719517	FNBP4	-
11	47775087	47781087	NUP160	-
11	48167841	48173841	PTPRJ	+
11	48214762	48220762	OR4B1	+
11	48261778	48267778	OR4X1	+
11	48304152	48310152	OR4S1	+
11	48325471	48331471	OR4C3	+
11	48486780	48492780	OR4A47	+
11	49143635	49149635	FOLH1	-
11	49950419	49956419	OR4C13	+
11	49978473	49984473	OR4C12	-
11	57188717	57194717	LRRC55	+
11	57230577	57236577	APLNR	-
11	57296638	57302638	TNKS1BP1	-
11	57322985	57328985	SSRP1	-
11	57365189	57371189	P2RX3	+
11	57367600	57373600	P2RX3	+
11	57373769	57379769	PRG3	-
11	57383794	57389794	PRG2	-
11	57403954	57409954	SLC43A3	-
11	57474534	57480534	RTN4RL2	+
11	57481534	57487534	SLC43A1	-
11	57525463	57531463	TIMM10	-
11	57547274	57553274	SMTNL1	+
11	57548656	57554656	UBE2L6	-
11	57611853	57617853	SERPING1	+
11	57642087	57648087	YPEL4	-
11	57650669	57656669	CLP1	+
11	57658868	57664868	CLP1	+
11	57698187	57704187	ZDHHC5	+
11	57700714	57706714	MED19	-
11	57737973	57743973	TMX2	+
11	57740514	57746514	BTBD18	-
11	57748781	57754781	TMX2-CTNND1	+
11	57816546	57822546	CTNND1	+
11	58178616	58184616	OR9Q1	+
11	58523871	58529871	LPXN	-
11	58618042	58624042	ZFP91	+
11	58621639	58627639	ZFP91-CNTF	+
11	58622733	58628733	CNTF	+
11	58637426	58643426	GLYAT	-
11	59124410	59130410	FAM111B	+
11	59152039	59158039	FAM111A	+
11	59205510	59211510	MPEG1	-
11	59205587	59211587	DTX4	+
11	59362448	59368448	OR5AN1	+
11	59418943	59424943	OR5A2	-
11	59441194	59447194	OR5A1	+
11	59454991	59460991	OR4D6	+
11	59571398	59577398	OSBP	-
11	59633716	59639716	PATL1	-
11	59709823	59715823	OR10V1	-
11	59802882	59808882	STX3	+
11	59803135	59809135	MRPL16	-
11	59826268	59832268	GIF	-
11	59849800	59855800	TCN1	-
11	60068128	60074128	MS4A3	+
11	60169014	60175014	MS4A6A	-
11	60305972	60311972	MS4A4A	+
11	60392951	60398951	MS4A7	+
11	60452214	60458214	MS4A5	+
11	60539721	60545721	MS4A13	+
11	60847940	60853940	PTGDR2	-
11	60848081	60854081	CCDC86	+
11	60872693	60878693	ZP1	+
11	60887730	60893730	PRPF19	-
11	60920443	60926443	TMEM109	+
11	60934084	60940084	SLC15A3	-
11	60934159	60940159	TMEM132A	+
11	61017377	61023377	CD6	+
11	61124852	61130852	CD5	+
11	61127256	61133256	VPS37C	-
11	61210098	61216098	PGA3	+
11	61228927	61234927	PGA4	+
11	61248448	61254448	PGA5	+
11	61255286	61261286	VWCE	-
11	61296451	61302451	DDB1	-
11	61345745	61351745	CYB561A3	-
11	61350295	61356295	TKFC	+
11	61366509	61372509	TMEM138	+
11	61395863	61401863	TMEM216	+
11	61399641	61405641	CPSF7	-
11	61444529	61450529	SDHAF2	+
11	61487931	61493931	PPP1R32	+
11	61508018	61514018	LRRC10B	+
11	61512313	61518313	SYT7	-
11	61744001	61750001	DAGLA	+
11	61765501	61771501	TMEM258	-
11	61785518	61791518	MYRF	+
11	61794244	61800244	FEN1	+
11	61796625	61802625	FADS1	-
11	61826318	61832318	FADS2	+
11	61870519	61876519	FADS3	-
11	61894301	61900301	RAB3IL1	-
11	61956718	61962718	FTH1	-
11	61962515	61968515	BEST1	+
11	62150163	62156163	INCENP	+
11	62190539	62196539	SCGB1D1	+
11	62210939	62216939	SCGB2A1	+
11	62241808	62247808	SCGB1D2	+
11	62270156	62276156	SCGB2A2	+
11	62293277	62299277	SCGB1D4	-
11	62390412	62396412	ASRGL1	+
11	62420195	62426195	SCGB1A1	+
11	62430542	62436542	AHNAK	-
11	62556601	62562601	EEF1G	-
11	62572045	62578045	TUT1	-
11	62590214	62596214	MTA2	-
11	62599218	62605218	EML3	-
11	62612120	62618120	ROM1	+
11	62612296	62618296	B3GAT3	-
11	62621826	62627826	GANAB	-
11	62643848	62649848	INTS5	-
11	62659816	62665816	C11orf98	-
11	62659817	62665817	LBHD1	-
11	62670687	62676687	UQCC3	+
11	62673498	62679498	UBXN1	-
11	62683402	62689402	LRRN4CL	-
11	62687275	62693275	HNRNPUL2	-
11	62704658	62710658	HNRNPUL2-BSCL2	-
11	62706845	62712845	GNG3	+
11	62709630	62715630	BSCL2	-
11	62737293	62743293	TTC9C	+
11	62745319	62751319	ZBTB3	-
11	62763710	62769710	POLR2G	+
11	62768629	62774629	TMEM223	-
11	62784342	62790342	TAF6L	+
11	62789021	62795021	TMEM179B	+
11	62789123	62795123	NXF1	-
11	62803897	62809897	STX5	-
11	62829342	62835342	WDR74	-
11	62885875	62891875	SLC3A2	+
11	62905679	62911679	CHRM1	-
11	62933385	62939385	SLC22A6	-
11	63076940	63082940	SLC22A24	-
11	63160776	63166776	SLC22A25	-
11	63458404	63464404	HRASLS5	-
11	63513774	63519774	LGALS12	+
11	63543462	63549462	RARRES3	+
11	63549770	63555770	HRASLS2	-
11	63570195	63576195	PLA2G16	-
11	63621087	63627087	ATL3	-
11	63756891	63762891	RTN3	+
11	63756892	63762892	C11orf95	-
11	63908019	63914019	MARK2	+
11	63908221	63914221	RCOR2	-
11	63954328	63960328	NAA40	+
11	63973543	63979543	COX8A	+
11	63995558	64001558	MACROD1	-
11	63998811	64004811	OTUB1	+
11	64163106	64169106	FLRT1	+
11	64201543	64207543	STIP1	+
11	64220799	64226799	TRPT1	-
11	64220886	64226886	FERMT3	+
11	64227686	64233686	NUDT22	+
11	64231286	64237286	DNAJC4	+
11	64235793	64241793	VEGFB	+
11	64241132	64247132	FKBP2	+
11	64241480	64247480	PPP1R14B	-
11	64266150	64272150	PLCB3	+
11	64266830	64272830	BAD	-
11	64286500	64292500	GPR137	+
11	64297031	64303031	KCNK4	+
11	64313460	64319460	TRMT112	-
11	64313743	64319743	ESRRA	+
11	64318811	64324811	PRDX5	+
11	64354534	64360534	CCDC88B	+
11	64369215	64375215	RPS6KA4	+
11	64569875	64575875	SLC22A11	+
11	64599353	64605353	SLC22A12	+
11	64603174	64609174	NRXN2	-
11	64723911	64729911	RASGRP2	-
11	64743389	64749389	PYGM	-
11	64761606	64767606	SF1	-
11	64781914	64787914	MAP4K2	-
11	64800510	64806510	MEN1	-
11	64820387	64826387	CDC42BPG	-
11	64848642	64854642	EHD1	-
11	64891546	64897546	ATG2A	-
11	64931471	64937471	GPHA2	-
11	64931473	64937473	PPP2R5B	+
11	64934517	64940517	MAJIN	-
11	64984943	64990943	BATF2	-
11	65019184	65025184	ARL2	+
11	65037570	65043570	ARL2-SNX15	+
11	65037572	65043572	SNX15	+
11	65041818	65047818	NAALADL1	-
11	65041828	65047828	SAC3D1	+
11	65063300	65069300	CDCA5	-
11	65081979	65087979	TMEM262	-
11	65085400	65091400	ZFPL1	+
11	65108860	65114860	VPS51	+
11	65113384	65119384	TM7SF2	+
11	65113403	65119403	ZNHIT2	-
11	65117628	65123628	FAU	-
11	65118780	65124780	SYVN1	-
11	65127887	65133887	MRPL49	+
11	65131533	65137533	MRPL49	+
11	65170244	65176244	SPDYC	+
11	65209006	65215006	CAPN1	+
11	65302589	65308589	POLA2	+
11	65319429	65325429	CDC42EP2	+
11	65350249	65356249	DPF2	+
11	65354613	65360613	TIGD3	+
11	65372192	65378192	SLC25A45	-
11	65410525	65416525	FRMD8	+
11	65535704	65541704	SCYL1	+
11	65535805	65541805	LTBP3	-
11	65570942	65576942	SSSCA1	+
11	65571198	65577198	FAM89B	+
11	65589650	65595650	EHBP1L1	+
11	65589855	65595855	KCNK7	-
11	65594755	65600755	MAP3K11	-
11	65634439	65640439	PCNX3	+
11	65647930	65653930	SIPA1	+
11	65650596	65656596	RELA	-
11	65711896	65717896	RNASEH2C	-
11	65716604	65722604	KAT5	+
11	65772893	65778893	AP5B1	-
11	65794219	65800219	OVOL1	+
11	65820022	65826022	CFL1	-
11	65859026	65865026	SNX32	+
11	65863441	65869441	EFEMP2	-
11	65864653	65870653	MUS81	+
11	65880741	65886741	CTSW	+
11	65880741	65886741	FIBP	-
11	65888635	65894635	CCDC85B	+
11	65889049	65895049	FOSL1	-
11	65913808	65919808	C11orf68	-
11	65918561	65924561	DRAP1	+
11	65956963	65962963	TSGA10IP	+
11	65976828	65982828	SART1	+
11	65993545	65999545	EIF1AD	-
11	66001149	66007149	BANF1	+
11	66010505	66016505	CST6	+
11	66013752	66019752	CATSPER1	-
11	66038952	66044952	GAL3ST3	-
11	66066308	66072308	SF3B2	+
11	66241747	66247747	PACS1	+
11	66264860	66270860	KLC2	+
