Chr	Start	End	Strand	Gene_ID	Gene_Name	Transcript_ID	Transcript_Length
chr1	202924234	202930234	-	ENSG00000117153	KLHL12	ENST00000367261	36114
chr1	202955312	202961312	-	ENSG00000159346	ADIPOR1	ENST00000340990	17480
chr1	202964257	202970257	-	ENSG00000159348	CYB5R1	ENST00000367249	5384
chr1	203004374	203010374	+	ENSG00000163444	TMEM183A	ENST00000367242	17474
chr1	203023491	203029491	+	ENSG00000143847	PPFIA4	ENST00000295706	52245
chr1	203083012	203089012	-	ENSG00000122180	MYOG	ENST00000241651	2883
chr1	203087654	203093654	+	ENSG00000163485	ADORA1	ENST00000309502	76750
chr1	203172826	203178826	-	ENSG00000133055	MYBPH	ENST00000255416	8015
chr1	203183704	203189704	-	ENSG00000133048	CHI3L1	ENST00000255409	7773
chr1	203269809	203275809	-	ENSG00000133063	CHIT1	ENST00000484834	59982
chr1	203302519	203308519	+	ENSG00000159388	BTG2	ENST00000290551	4083
chr1	203348758	203354758	-	ENSG00000122176	FMOD	ENST00000647586	11097
chr1	203472806	203478806	+	ENSG00000188783	PRELP	ENST00000343110	15546
chr1	203491153	203497153	+	ENSG00000188770	OPTC	ENST00000367222	14796
chr1	203623787	203629787	+	ENSG00000058668	ATP2B4	ENST00000367218	117292
chr1	203762183	203768183	+	ENSG00000122188	LAX1	ENST00000442561	11189
chr1	203792660	203798660	+	ENSG00000058673	ZC3H11A	ENST00000638800	59339
chr1	203792714	203798714	+	ENSG00000257315	ZBED6	ENST00000550078	59285
chr1	203858599	203864599	+	ENSG00000182004	SNRPE	ENST00000414487	9553
chr1	204070115	204076115	+	ENSG00000143842	SOX13	ENST00000367204	54628
chr1	204149044	204155044	-	ENSG00000143845	ETNK2	ENST00000367202	20982
chr1	204187324	204193324	-	ENSG00000143839	REN	ENST00000638118	35386
chr1	204193491	204199491	-	ENSG00000170498	KISS1	ENST00000367194	6150
chr1	204210988	204216988	-	ENSG00000174567	GOLT1A	ENST00000308302	15825
chr1	204356929	204362929	-	ENSG00000143850	PLEKHA6	ENST00000272203	141076
chr1	204408590	204414590	-	ENSG00000158615	PPP1R15B	ENST00000693720	12700
chr1	204491805	204497805	-	ENSG00000133056	PIK3C2B	ENST00000684373	72172
chr1	204513379	204519379	+	ENSG00000198625	MDM4	ENST00000367183	41740
chr1	204682738	204688738	-	ENSG00000170382	LRRN2	ENST00000367177	68568
chr1	204825652	204831652	+	ENSG00000163531	NFASC	ENST00000339876	194170
chr1	205040212	205046212	+	ENSG00000184144	CNTN2	ENST00000331830	35077
chr1	205081460	205087460	-	ENSG00000174529	TMEM81	ENST00000367167	1331
chr1	205119015	205125015	-	ENSG00000117222	RBBP5	ENST00000367164	35873
chr1	205208702	205214702	-	ENSG00000133059	DSTYK	ENST00000367162	69197
chr1	205224946	205230946	+	ENSG00000133069	TMCC2	ENST00000358024	45397
chr1	205318745	205324745	-	ENSG00000163545	NUAK2	ENST00000367157	19682
chr1	205354090	205360090	-	ENSG00000162873	KLHDC8A	ENST00000539253	21025
chr1	205452954	205458954	-	ENSG00000186007	LEMD1	ENST00000495594	74576
chr1	205453746	205459746	-	ENSG00000281406	BLACAT1	ENST00000626538	21861
chr1	205501599	205507599	+	ENSG00000117266	CDK18	ENST00000360066	28194
chr1	205566014	205572014	+	ENSG00000174514	MFSD4A	ENST00000367147	33904
chr1	205628893	205634893	-	ENSG00000158711	ELK4	ENST00000616704	34337
chr1	205677509	205683509	-	ENSG00000158715	SLC45A3	ENST00000367145	22658
chr1	205747182	205753182	-	ENSG00000069275	NUCKS1	ENST00000367142	37360
chr1	205772482	205778482	-	ENSG00000117280	RAB29	ENST00000367139	7496
chr1	205810198	205816198	-	ENSG00000133065	SLC41A1	ENST00000367137	24103
chr1	205847132	205853132	-	ENSG00000162877	PM20D1	ENST00000367136	22107
chr1	205940460	205946460	-	ENSG00000174502	SLC26A9	ENST00000367134	30406
chr1	206000395	206006395	-	ENSG00000276600	RAB7B	ENST00000617070	26655
chr1	206020909	206026909	-	ENSG00000196188	CTSE	ENST00000678498	15374
chr1	206050173	206056173	+	ENSG00000263961	RHEX	ENST00000331555	49276
chr1	206114388	206120388	-	ENSG00000198049	AVPR1B	ENST00000367126	10452
chr1	206200541	206206541	+	ENSG00000266028	SRGAP2	ENST00000573034	260895
chr1	206201414	206207414	-	ENSG00000196550	FAM72A	ENST00000470041	17248
chr1	206467476	206473476	+	ENSG00000263528	IKBKE	ENST00000581977	26413
chr1	206504531	206510531	+	ENSG00000266094	RASSF5	ENST00000579436	81917
chr1	206594116	206600116	-	ENSG00000143486	EIF2D	ENST00000472709	25824
chr1	206632728	206638728	+	ENSG00000143479	DYRK3	ENST00000489878	48691
chr1	206681905	206687905	+	ENSG00000162889	MAPKAPK2	ENST00000367103	49376
chr1	206767764	206773764	+	ENSG00000142224	IL19	ENST00000656872	72215
chr1	206771541	206777541	-	ENSG00000136634	IL10	ENST00000659065	6425
chr1	206862623	206868623	+	ENSG00000162891	IL20	ENST00000367098	3600
chr1	206894443	206900443	+	ENSG00000162892	IL24	ENST00000294984	6696
chr1	206918941	206924941	-	ENSG00000162894	FCMR	ENST00000367091	18624
chr1	206943466	206949466	-	ENSG00000162896	PIGR	ENST00000356495	17944
chr1	206967625	206973625	-	ENSG00000162897	FCAMR	ENST00000400962	12658
chr1	207029756	207035756	-	ENSG00000182795	C1orf116	ENST00000359470	14234
chr1	207031416	207037416	+	ENSG00000123836	PFKFB2	ENST00000411990	44718
chr1	207049980	207055980	-	ENSG00000180667	YOD1	ENST00000367084	9131
chr1	207085860	207091860	+	ENSG00000123843	C4BPB	ENST00000367078	11133
chr1	207101233	207107233	+	ENSG00000123838	C4BPA	ENST00000367070	40739
chr1	207333754	207339754	+	ENSG00000196352	CD55	ENST00000634386	50050
chr1	207451230	207457230	+	ENSG00000117322	CR2	ENST00000367058	35665
chr1	207493147	207499147	+	ENSG00000203710	CR1	ENST00000400960	145618
chr1	207642133	207648133	+	ENSG00000197721	CR1L	ENST00000508064	78570
chr1	207749057	207755057	+	ENSG00000117335	CD46	ENST00000322875	43456
chr1	207908125	207914125	-	ENSG00000174059	CD34	ENST00000310833	30153
chr1	208241384	208247384	-	ENSG00000076356	PLXNA2	ENST00000367033	222142
chr1	209580714	209586714	+	ENSG00000008118	CAMK1G	ENST00000361322	30225
chr1	209649425	209655425	-	ENSG00000196878	LAMB3	ENST00000356082	37555
chr1	209672412	209678412	+	ENSG00000123689	G0S2	ENST00000367029	978
chr1	209683180	209689180	+	ENSG00000117594	HSD11B1	ENST00000367028	48769
chr1	209753053	209759053	+	ENSG00000009790	TRAF3IP3	ENST00000367025	26257
chr1	209781559	209787559	-	ENSG00000162757	C1orf74	ENST00000294811	5351
chr1	209803175	209809175	-	ENSG00000117595	IRF6	ENST00000542854	20552
chr1	209824972	209830972	+	ENSG00000117597	UTP25	ENST00000491415	29593
chr1	209935186	209941186	+	ENSG00000143469	SYT14	ENST00000637265	233203
chr1	210229796	210235796	+	ENSG00000082497	SERTAD4	ENST00000367012	13459
chr1	210325252	210331252	+	ENSG00000054392	HHAT	ENST00000541565	348044
chr1	211131129	211137129	-	ENSG00000143473	KCNH1	ENST00000367007	457306
chr1	211256366	211262366	+	ENSG00000117625	RCOR3	ENST00000419091	57019
chr1	211323615	211329615	+	ENSG00000082512	TRAF5	ENST00000336184	48325
chr1	211489162	211495162	-	ENSG00000198570	RD3	ENST00000367002	15640
chr1	211576161	211582161	-	ENSG00000170385	SLC30A1	ENST00000367001	7593
chr1	211672630	211678630	-	ENSG00000117650	NEK2	ENST00000540251	16973
chr1	211827763	211833763	-	ENSG00000123684	LPGAT1	ENST00000366997	87306
chr1	212032553	212038553	+	ENSG00000143476	DTL	ENST00000542077	69453
chr1	212032557	212038557	-	ENSG00000143493	INTS7	ENST00000366994	95154
chr1	212282410	212288410	+	ENSG00000066027	PPP2R5A	ENST00000261461	76443
chr1	212411886	212417886	-	ENSG00000065600	PACC1	ENST00000261455	50958
chr1	212429920	212435920	+	ENSG00000117691	NENF	ENST00000366988	13459
chr1	212562334	212568334	+	ENSG00000162772	ATF3	ENST00000366987	55438
chr1	212621474	212627474	+	ENSG00000162771	FAM71A	ENST00000294829	2301
chr1	212696840	212702840	-	ENSG00000123685	BATF3	ENST00000243440	13423
chr1	212788777	212794777	-	ENSG00000117697	NSL1	ENST00000366977	65624
chr1	212788894	212794894	+	ENSG00000203705	TATDN3	ENST00000366974	24936
chr1	212844649	212850649	-	ENSG00000185523	SPATA45	ENST00000332912	17508
chr1	212855275	212861275	+	ENSG00000162769	FLVCR1	ENST00000366971	41088
chr1	212947541	212953541	+	ENSG00000143494	VASH2	ENST00000517399	41044
chr1	213012867	213018867	-	ENSG00000174606	ANGEL2	ENST00000366962	23685
chr1	213048241	213054241	+	ENSG00000136643	RPS6KC1	ENST00000366960	223533
chr1	213984935	213990935	+	ENSG00000117707	PROX1	ENST00000498508	53567
chr1	214278102	214284102	+	ENSG00000143499	SMYD2	ENST00000491455	56029
chr1	214548602	214554602	-	ENSG00000152104	PTPN14	ENST00000366956	202902
chr1	214600195	214606195	+	ENSG00000117724	CENPF	ENST00000366955	61376
chr1	215002775	215008775	+	ENSG00000082482	KCNK2	ENST00000486921	230245
chr1	215564304	215570304	+	ENSG00000136636	KCTD3	ENST00000259154	54503
chr1	216420448	216426448	-	ENSG00000042781	USH2A	ENST00000674083	800557
chr1	217134755	217140755	-	ENSG00000196482	ESRRG	ENST00000366940	634504
chr1	217628090	217634090	-	ENSG00000092978	GPATCH2	ENST00000366935	204098
chr1	217628344	217634344	+	ENSG00000162814	SPATA17	ENST00000366933	240352
chr1	218282293	218288293	+	ENSG00000067533	RRP15	ENST00000366932	52690
chr1	218342336	218348336	+	ENSG00000092969	TGFB2	ENST00000366930	99283
chr1	219170869	219176869	+	ENSG00000143353	LYPLAL1	ENST00000460522	38996
chr1	219610145	219616145	-	ENSG00000215817	ZC3H11B	ENST00000651890	5135
chr1	219955647	219961647	-	ENSG00000196660	SLC30A10	ENST00000484239	273220
chr1	220043505	220049505	-	ENSG00000136628	EPRS1	ENST00000366923	77905
chr1	220087462	220093462	-	ENSG00000162813	BPNT1	ENST00000469520	32978
chr1	220091132	220097132	+	ENSG00000067704	IARS2	ENST00000366922	53909
chr1	220269453	220275453	-	ENSG00000118873	RAB3GAP2	ENST00000358951	124160
chr1	220525136	220531136	+	ENSG00000116141	MARK1	ENST00000366917	136325
chr1	220687363	220693363	+	ENSG00000162817	C1orf115	ENST00000294889	8790
chr1	220745322	220751322	+	ENSG00000117791	MTARC2	ENST00000366913	36493
chr1	220783913	220789913	+	ENSG00000186205	MTARC1	ENST00000366910	32746
chr1	220876431	220882431	+	ENSG00000136630	HLX	ENST00000549319	5625
chr1	221739089	221745089	-	ENSG00000143507	DUSP10	ENST00000366899	40665
chr1	222545104	222551104	-	ENSG00000143512	HHIPL2	ENST00000343410	25840
chr1	222586933	222592933	-	ENSG00000143498	TAF1A	ENST00000350027	32031
chr1	222615097	222621097	+	ENSG00000154305	MIA3	ENST00000344922	49910
chr1	222709553	222715553	+	ENSG00000162819	BROX	ENST00000612948	22643
chr1	222709737	222715737	-	ENSG00000186063	AIDA	ENST00000474863	44724
chr1	222734202	222740202	+	ENSG00000197520	FAM177B	ENST00000445590	13802
chr1	222812039	222818039	+	ENSG00000154309	DISP1	ENST00000675850	190956
chr1	223140248	223146248	-	ENSG00000187554	TLR5	ENST00000642603	33844
chr1	223361233	223367233	-	ENSG00000143502	SUSD4	ENST00000681305	143402
chr1	223390415	223396415	+	ENSG00000178395	CCDC185	ENST00000366875	2050
chr1	223662701	223668701	-	ENSG00000203697	CAPN8	ENST00000366872	124085
chr1	223698593	223704593	+	ENSG00000162909	CAPN2	ENST00000433674	74423
chr1	223842947	223848947	-	ENSG00000143514	TP53BP2	ENST00000343537	66054
chr1	224111111	224117111	+	ENSG00000143756	FBXO28	ENST00000366862	47936
chr1	224172756	224178756	+	ENSG00000143753	DEGS1	ENST00000415210	16597
chr1	224327189	224333189	-	ENSG00000143748	NVL	ENST00000482491	102852
chr1	224353858	224359858	+	ENSG00000143771	CNIH4	ENST00000366858	22594
chr1	224431797	224437797	-	ENSG00000162923	WDR26	ENST00000414423	49651
chr1	224526191	224532191	+	ENSG00000143786	CNIH3	ENST00000498382	210430
chr1	224893262	224899262	+	ENSG00000185842	DNAH14	ENST00000445597	503007
chr1	225425855	225431855	-	ENSG00000143815	LBR	ENST00000338179	27352
chr1	225650142	225656142	-	ENSG00000154380	ENAH	ENST00000366844	166307
chr1	225774826	225780826	+	ENSG00000143742	SRP9	ENST00000304786	12638
chr1	225807124	225813124	+	ENSG00000143819	EPHX1	ENST00000272167	35439
chr1	225879380	225885380	-	ENSG00000196187	TMEM63A	ENST00000366835	36844
chr1	225908382	225914382	-	ENSG00000243709	LEFTY1	ENST00000492457	23597
chr1	225921340	225927340	-	ENSG00000143811	PYCR2	ENST00000612039	4463
chr1	225938383	225944383	-	ENSG00000143768	LEFTY2	ENST00000420304	4785
chr1	225996343	226002343	-	ENSG00000143751	SDE2	ENST00000272091	16641
chr1	226058851	226064851	+	ENSG00000163041	H3-3A	ENST00000366816	9672
chr1	226183741	226189741	-	ENSG00000182827	ACBD3	ENST00000366812	42062
chr1	226220664	226226664	+	ENSG00000185155	MIXL1	ENST00000366810	3396
chr1	226306869	226312869	-	ENSG00000183814	LIN9	ENST00000366808	78712
chr1	226405154	226411154	-	ENSG00000143799	PARP1	ENST00000678781	47427
chr1	226545764	226551764	+	ENSG00000203685	STUM	ENST00000366788	60466
chr1	226736282	226742282	-	ENSG00000143772	ITPKB	ENST00000429204	107592
chr1	226867561	226873561	+	ENSG00000143801	PSEN2	ENST00000677599	51594
chr1	226937286	226943286	+	ENSG00000163050	COQ8A	ENST00000366778	47258
chr1	227315492	227321492	-	ENSG00000143776	CDC42BPA	ENST00000366766	328627
chr1	227560543	227566543	+	ENSG00000181450	ZNF678	ENST00000608949	113900
chr1	227725200	227731200	+	ENSG00000143740	SNAP47	ENST00000681827	53621
chr1	227732411	227738411	-	ENSG00000081692	JMJD4	ENST00000438896	4177
chr1	227812693	227818693	+	ENSG00000185888	PRSS38	ENST00000366757	30777
chr1	227944932	227950932	-	ENSG00000143816	WNT9A	ENST00000272164	29276
chr1	228003998	228009998	+	ENSG00000154342	WNT3A	ENST00000284523	54273
chr1	228079660	228085660	+	ENSG00000143761	ARF1	ENST00000540651	16551
chr1	228102411	228108411	-	ENSG00000143793	C1orf35	ENST00000472617	4678
chr1	228106312	228112312	-	ENSG00000162910	MRPL55	ENST00000430433	2632
chr1	228136962	228142962	+	ENSG00000143774	GUK1	ENST00000366730	8878
chr1	228146930	228152930	+	ENSG00000198835	GJC2	ENST00000366714	9896
chr1	228162804	228168804	+	ENSG00000181873	IBA57	ENST00000366711	16453
chr1	228205044	228211044	+	ENSG00000154358	OBSCN	ENST00000570156	170832
chr1	228403835	228409835	-	ENSG00000154370	TRIM11	ENST00000284551	13159
chr1	228413861	228419861	-	ENSG00000162931	TRIM17	ENST00000366698	8926
chr1	228422360	228428360	-	ENSG00000168148	H3-4	ENST00000366696	515
chr1	228454873	228460873	-	ENSG00000181218	H2AW	ENST00000691624	23096
chr1	228455103	228461103	+	ENSG00000196890	H2BU1	ENST00000620438	5001
chr1	228485222	228491222	+	ENSG00000168159	RNF187	ENST00000482739	11677
chr1	228732479	228738479	+	ENSG00000116574	RHOU	ENST00000366691	11185
chr1	229268062	229274062	+	ENSG00000168118	RAB4A	ENST00000618010	34829
chr1	229340047	229346047	-	ENSG00000154429	CCSAP	ENST00000284617	22032
chr1	229431100	229437100	-	ENSG00000143632	ACTA1	ENST00000684723	3735
chr1	229505341	229511341	-	ENSG00000069248	NUP133	ENST00000261396	68082
chr1	229555707	229561707	-	ENSG00000135776	ABCB10	ENST00000344517	42125
chr1	229623047	229629047	-	ENSG00000135801	TAF5L	ENST00000258281	32926
chr1	229623247	229629247	+	ENSG00000135763	URB2	ENST00000258243	33953
chr1	230064238	230070238	+	ENSG00000143641	GALNT2	ENST00000366672	214884
chr1	230423332	230429332	-	ENSG00000177614	PGBD5	ENST00000391860	111842
chr1	230639481	230645481	+	ENSG00000135775	COG2	ENST00000366669	51501
chr1	230742576	230748576	-	ENSG00000135744	AGT	ENST00000681269	43053
chr1	230744388	230750388	+	ENSG00000135773	CAPN9	ENST00000271971	54601
chr1	230866589	230872589	-	ENSG00000119280	C1orf198	ENST00000470540	32470
chr1	230975861	230981861	-	ENSG00000143643	TTC13	ENST00000366661	72618
chr1	230976094	230982094	+	ENSG00000173409	ARV1	ENST00000310256	21639
chr1	231037254	231043254	-	ENSG00000182118	FAM89A	ENST00000366654	21296
chr1	231159058	231165058	+	ENSG00000119283	TRIM67	ENST00000366653	59507
chr1	231238178	231244178	-	ENSG00000143633	C1orf131	ENST00000366651	17415
chr1	231238212	231244212	+	ENSG00000116906	GNPAT	ENST00000366647	36761
chr1	231334852	231340852	-	ENSG00000116903	EXOC8	ENST00000366645	5099
chr1	231335293	231341293	+	ENSG00000010072	SPRTN	ENST00000295050	16730
chr1	231419287	231425287	-	ENSG00000135766	EGLN1	ENST00000366641	58531
chr1	231525653	231531653	+	ENSG00000270106	TSNAX-DISC1	ENST00000602634	290591
chr1	231525669	231531669	+	ENSG00000116918	TSNAX	ENST00000366639	37855
chr1	231623790	231629790	+	ENSG00000162946	DISC1	ENST00000439617	414482
chr1	232627571	232633571	-	ENSG00000116991	SIPA1L2	ENST00000674801	232578
chr1	232802416	232808416	+	ENSG00000212916	MAP10	ENST00000418460	4513
chr1	232947611	232953611	+	ENSG00000135778	NTPCR	ENST00000366628	33271
chr1	233292725	233298725	-	ENSG00000135749	PCNX2	ENST00000258229	312290
chr1	233324724	233330724	+	ENSG00000143674	MAP3K21	ENST00000366624	57424
chr1	233611106	233617106	+	ENSG00000135750	KCNK1	ENST00000366621	58408
chr1	233901676	233907676	+	ENSG00000183780	SLC35F3	ENST00000366618	419835
chr1	234370456	234376456	+	ENSG00000168275	COA6	ENST00000366615	11624
chr1	234476179	234482179	-	ENSG00000059588	TARBP1	ENST00000040877	87866
chr1	234607178	234613178	-	ENSG00000168264	IRF2BP2	ENST00000366609	5909
chr1	235125837	235131837	-	ENSG00000173726	TOMM20	ENST00000366607	19496
chr1	235158250	235164250	-	ENSG00000188739	RBM34	ENST00000408888	30067
chr1	235325219	235331219	-	ENSG00000054267	ARID4B	ENST00000349213	161324
chr1	235325438	235331438	+	ENSG00000152904	GGPS1	ENST00000358966	16087
chr1	235325570	235331570	+	ENSG00000285053	TBCE	ENST00000644055	120382
chr1	235501452	235507452	-	ENSG00000162885	B3GALNT2	ENST00000366600	57262
chr1	235647754	235653754	-	ENSG00000168243	GNG4	ENST00000450593	103067
chr1	235863906	235869906	-	ENSG00000143669	LYST	ENST00000389793	205865
chr1	236062109	236068109	-	ENSG00000116962	NID1	ENST00000366595	89279
chr1	236139539	236145539	+	ENSG00000077585	GPR137B	ENST00000366592	66368
chr1	236278958	236284958	-	ENSG00000086619	ERO1B	ENST00000354619	66857
chr1	236345257	236351257	+	ENSG00000186197	EDARADD	ENST00000637660	136580
chr1	236515273	236521273	+	ENSG00000116977	LGALS8	ENST00000526589	34708
chr1	236601516	236607516	-	ENSG00000119285	HEATR1	ENST00000366582	55511
chr1	236683499	236689499	+	ENSG00000077522	ACTN2	ENST00000366578	78132
chr1	236792395	236798395	+	ENSG00000116984	MTR	ENST00000650888	118029
chr1	237001441	237007441	-	ENSG00000244020	MT1HL1	ENST00000464121	338
chr1	237039184	237045184	+	ENSG00000198626	RYR2	ENST00000366574	791804
chr1	237887922	237893922	-	ENSG00000116996	ZP4	ENST00000611898	13058
chr1	237942275	237948275	-	ENSG00000270188	MTRNR2L11	ENST00000604646	1551
chr1	239383568	239389568	+	ENSG00000133019	CHRM3	ENST00000676153	528882
chr1	240088883	240094883	+	ENSG00000155816	FMN2	ENST00000319653	383304
chr1	240609155	240615155	-	ENSG00000180875	GREM2	ENST00000318160	122582
chr1	241354374	241360374	-	ENSG00000182901	RGS7	ENST00000690539	589738
chr1	241516785	241522785	-	ENSG00000091483	FH	ENST00000684483	22204
chr1	241529378	241535378	+	ENSG00000117009	KMO	ENST00000366559	63264
chr1	241637369	241643369	-	ENSG00000203668	CHML	ENST00000366553	11518
chr1	241649281	241655281	+	ENSG00000162843	WDR64	ENST00000437684	150496
chr1	241674376	241680376	-	ENSG00000054277	OPN3	ENST00000463155	83164
chr1	241845204	241851204	+	ENSG00000174371	EXO1	ENST00000366548	41735
chr1	241954767	241960767	+	ENSG00000196289	BECN2	ENST00000419583	1295
chr1	241996098	242002098	-	ENSG00000197769	MAP1LC3C	ENST00000357246	3608
chr1	242521697	242527697	-	ENSG00000180287	PLD5	ENST00000536534	441711
chr1	243252321	243258321	-	ENSG00000143702	CEP170	ENST00000366544	130893
chr1	243253041	243259041	+	ENSG00000054282	SDCCAG8	ENST00000366541	244050
chr1	243840236	243846236	-	ENSG00000117020	AKT3	ENST00000336199	355003
chr1	244045939	244051939	+	ENSG00000179456	ZBTB18	ENST00000622512	8533
chr1	244349635	244355635	+	ENSG00000173728	C1orf100	ENST00000308105	37028
chr1	244448909	244454909	-	ENSG00000035687	ADSS2	ENST00000366535	43415
chr1	244458273	244464273	+	ENSG00000179397	CATSPERE	ENST00000366534	179231
chr1	244650126	244656126	+	ENSG00000121644	DESI2	ENST00000302550	55907
chr1	244832658	244838658	+	ENSG00000203667	COX20	ENST00000411948	9399
chr1	244861531	244867531	-	ENSG00000153187	HNRNPU	ENST00000649899	23844
chr1	244966982	244972982	+	ENSG00000203666	EFCAB2	ENST00000366522	157182
chr1	245151985	245157985	+	ENSG00000162849	KIF26B	ENST00000407071	554447
chr1	246504279	246510279	-	ENSG00000185420	SMYD3	ENST00000490107	757932
chr1	246563261	246569261	-	ENSG00000162851	TFB2M	ENST00000366514	25700
chr1	246563456	246569456	+	ENSG00000162852	CNST	ENST00000366513	102139
chr1	246721409	246727409	+	ENSG00000143653	SCCPDH	ENST00000366510	43728
chr1	246928948	246934948	-	ENSG00000153207	AHCTF1	ENST00000648844	92850
chr1	247005056	247011056	-	ENSG00000197472	ZNF695	ENST00000479214	62509
chr1	247075736	247081736	-	ENSG00000135747	ZNF670-ZNF695	ENST00000465049	133189
