Chr	Start	End	Strand	Gene_ID	Gene_Name	Transcript_ID	Transcript_Length
chr15	72672798	72678798	-	ENSG00000175202	HIGD2B	ENST00000311755	10384
chr15	72735475	72741475	+	ENSG00000140463	BBS4	ENST00000395205	52296
chr15	72748294	72754294	-	ENSG00000159322	ADPGK	ENST00000456471	32464
chr15	73302205	73308205	+	ENSG00000067141	NEO1	ENST00000339362	253495
chr15	73316859	73322859	-	ENSG00000138622	HCN4	ENST00000261917	49099
chr15	73557013	73563013	+	ENSG00000183324	REC114	ENST00000331090	116849
chr15	73557014	73563014	-	ENSG00000156642	NPTN	ENST00000351217	74120
chr15	73711509	73717509	+	ENSG00000103855	CD276	ENST00000318424	30228
chr15	73732458	73738458	-	ENSG00000205363	INSYN1	ENST00000569673	17893
chr15	73886214	73892214	+	ENSG00000167139	TBC1D21	ENST00000300504	15650
chr15	73948919	73954919	+	ENSG00000129038	LOXL1	ENST00000566011	25930
chr15	73975926	73981926	-	ENSG00000067221	STOML1	ENST00000541638	13369
chr15	74044827	74050827	+	ENSG00000140464	PML	ENST00000268058	53111
chr15	74066857	74072857	-	ENSG00000159289	GOLGA6A	ENST00000290438	12693
chr15	74135540	74141540	+	ENSG00000167178	ISLR2	ENST00000561975	38229
chr15	74173871	74179871	+	ENSG00000129009	ISLR	ENST00000249842	3161
chr15	74176466	74182466	-	ENSG00000137868	STRA6	ENST00000416286	32801
chr15	74333141	74339141	+	ENSG00000140481	CCDC33	ENST00000398814	99815
chr15	74334762	74340762	-	ENSG00000140459	CYP11A1	ENST00000268053	29884
chr15	74406289	74412289	-	ENSG00000138623	SEMA7A	ENST00000261918	24669
chr15	74442977	74448977	-	ENSG00000138629	UBL7	ENST00000361351	15205
chr15	74595129	74601129	+	ENSG00000179361	ARID3B	ENST00000622429	56923
chr15	74627201	74633201	+	ENSG00000179335	CLK3	ENST00000345005	21829
chr15	74627558	74633558	-	ENSG00000179151	EDC3	ENST00000315127	65466
chr15	74716542	74722542	-	ENSG00000140465	CYP1A1	ENST00000617691	5994
chr15	74753607	74759607	+	ENSG00000140505	CYP1A2	ENST00000343932	7762
chr15	74800197	74806197	+	ENSG00000103653	CSK	ENST00000220003	21117
chr15	74822754	74828754	+	ENSG00000140506	LMAN1L	ENST00000309664	12919
chr15	74828802	74834802	+	ENSG00000213578	CPLX3	ENST00000395018	5175
chr15	74833118	74839118	-	ENSG00000140474	ULK3	ENST00000570276	7228
chr15	74840730	74846730	-	ENSG00000140497	SCAMP2	ENST00000268099	29635
chr15	74896992	74902992	-	ENSG00000178761	FAM219B	ENST00000569524	6891
chr15	74899219	74905219	+	ENSG00000178802	MPI	ENST00000352410	12177
chr15	74916791	74922791	-	ENSG00000178741	COX5A	ENST00000322347	18282
chr15	74951418	74957418	-	ENSG00000178718	RPP25	ENST00000322177	2354
chr15	75016277	75022277	+	ENSG00000198794	SCAMP5	ENST00000568423	62058
chr15	75114462	75120462	+	ENSG00000138621	PPCDC	ENST00000563298	67780
chr15	75209169	75215169	+	ENSG00000167173	C15orf39	ENST00000360639	13277
chr15	75270455	75276455	+	ENSG00000167195	GOLGA6C	ENST00000300576	15121
chr15	75292530	75298530	+	ENSG00000140478	GOLGA6D	ENST00000434739	12695
chr15	75340224	75346224	+	ENSG00000140365	COMMD4	ENST00000480484	7148
chr15	75352792	75358792	-	ENSG00000140400	MAN2C1	ENST00000267978	12815
chr15	75354115	75360115	+	ENSG00000140398	NEIL1	ENST00000355059	10076
chr15	75367933	75373933	-	ENSG00000169375	SIN3A	ENST00000360439	84850
chr15	75460251	75466251	-	ENSG00000169410	PTPN9	ENST00000618819	116064
chr15	75595083	75601083	-	ENSG00000169371	SNUPN	ENST00000567134	27711
chr15	75636085	75642085	-	ENSG00000177971	IMP3	ENST00000314852	9621
chr15	75659301	75665301	+	ENSG00000173548	SNX33	ENST00000308527	14389
chr15	75671322	75677322	-	ENSG00000173546	CSPG4	ENST00000308508	38526
chr15	75724688	75730688	+	ENSG00000182950	ODF3L1	ENST00000332145	3647
chr15	75898044	75904044	+	ENSG00000140367	UBE2Q2	ENST00000569423	57737
chr15	75933264	75939264	-	ENSG00000169752	NRG4	ENST00000566417	120753
chr15	75939511	75945511	+	ENSG00000167196	FBXO22	ENST00000308275	38633
chr15	76185555	76191555	-	ENSG00000140374	ETFA	ENST00000690610	122920
chr15	76226121	76232121	+	ENSG00000169758	TMEM266	ENST00000561302	169136
chr15	76339475	76345475	+	ENSG00000159556	ISL2	ENST00000290759	5702
chr15	76344904	76350904	-	ENSG00000140386	SCAPER	ENST00000563290	557436
chr15	76951393	76957393	+	ENSG00000117906	RCN2	ENST00000394885	22644
chr15	77034301	77040301	+	ENSG00000140368	PSTPIP1	ENST00000559785	42621
chr15	77043332	77049332	-	ENSG00000140391	TSPAN3	ENST00000558745	37652
chr15	77097656	77103656	-	ENSG00000173517	PEAK1	ENST00000560626	319488
chr15	77482603	77488603	+	ENSG00000140382	HMG20A	ENST00000381714	64929
chr15	77612833	77618833	-	ENSG00000169783	LINGO1	ENST00000570216	205067
chr15	77991986	77997986	-	ENSG00000167202	TBC1D2B	ENST00000409931	82738
chr15	78101370	78107370	+	ENSG00000183476	SH2D7	ENST00000409568	26562
chr15	78101649	78107649	-	ENSG00000136425	CIB2	ENST00000539011	26886
chr15	78154579	78160579	+	ENSG00000166411	IDH3A	ENST00000558605	26081
chr15	78167914	78173914	-	ENSG00000103740	ACSBG1	ENST00000560817	74774
chr15	78279196	78285196	+	ENSG00000140403	DNAJA4	ENST00000394855	18110
chr15	78280235	78286235	-	ENSG00000140395	WDR61	ENST00000267973	16374
chr15	78345225	78351225	+	ENSG00000166426	CRABP1	ENST00000299529	7872
chr15	78498453	78504453	+	ENSG00000136381	IREB2	ENST00000258886	63237
chr15	78534372	78540372	+	ENSG00000188266	HYKK	ENST00000408962	29808
chr15	78549417	78555417	+	ENSG00000041357	PSMA4	ENST00000044462	11973
chr15	78590052	78596052	-	ENSG00000080644	CHRNA3	ENST00000348639	28243
chr15	78592269	78598269	+	ENSG00000169684	CHRNA5	ENST00000299565	29749
chr15	78628062	78634062	-	ENSG00000117971	CHRNB4	ENST00000560511	89224
chr15	78756206	78762206	-	ENSG00000136378	ADAMTS7	ENST00000388820	52258
chr15	78894730	78900730	+	ENSG00000185787	MORF4L1	ENST00000379535	87243
chr15	78918058	78924058	-	ENSG00000103811	CTSH	ENST00000677011	28516
chr15	78956906	78962906	-	ENSG00000058335	RASGRF1	ENST00000558480	130874
chr15	79295239	79301239	+	ENSG00000235711	ANKRD34C	ENST00000421388	15517
chr15	79424432	79430432	+	ENSG00000166557	TMED3	ENST00000424155	116287
chr15	79469304	79475304	+	ENSG00000169330	MINAR1	ENST00000305428	39968
chr15	79840547	79846547	-	ENSG00000136371	MTHFS	ENST00000258874	53467
chr15	79842195	79848195	-	ENSG00000259332	ST20-MTHFS	ENST00000479961	78549
chr15	79895904	79901904	-	ENSG00000180953	ST20	ENST00000485386	24798
chr15	79957892	79963892	-	ENSG00000140379	BCL2A1	ENST00000267953	10304
chr15	80135392	80141392	+	ENSG00000086666	ZFAND6	ENST00000613266	78824
chr15	80183946	80189946	+	ENSG00000103876	FAH	ENST00000407106	34166
chr15	80192481	80198481	-	ENSG00000259417	CTXND1	ENST00000560778	56732
chr15	80594933	80600933	+	ENSG00000172379	ARNT2	ENST00000303329	193551
chr15	80751519	80757519	+	ENSG00000136379	ABHD17C	ENST00000560609	74835
chr15	80943289	80949289	-	ENSG00000117899	MESD	ENST00000619987	43539
chr15	80948776	80954776	+	ENSG00000103888	CEMIP	ENST00000220244	172433
chr15	81002788	81008788	+	ENSG00000140406	TLNRD1	ENST00000267984	4865
chr15	81135067	81141067	+	ENSG00000156206	CFAP161	ENST00000560091	131034
chr15	81306053	81312053	-	ENSG00000172345	STARD5	ENST00000302824	15088
chr15	81311058	81317058	+	ENSG00000172349	IL16	ENST00000302987	131458
chr15	81328088	81334088	-	ENSG00000188869	TMC3	ENST00000359440	43125
chr15	82038787	82044787	-	ENSG00000183496	MEX3B	ENST00000558133	4332
chr15	82127233	82133233	-	ENSG00000140598	EFL1	ENST00000268206	132501
chr15	82281930	82287930	+	ENSG00000188659	SAXO2	ENST00000339465	22119
chr15	82336993	82342993	-	ENSG00000278662	GOLGA6L10	ENST00000610657	9482
chr15	82436153	82442153	+	ENSG00000197978	GOLGA6L9	ENST00000618348	9337
chr15	82533750	82539750	-	ENSG00000182774	RPS17	ENST00000647841	3707
chr15	82540201	82546201	-	ENSG00000214575	CPEB1	ENST00000684509	104162
chr15	82656287	82662287	-	ENSG00000103723	AP3B2	ENST00000680492	50825
chr15	82752362	82758362	-	ENSG00000186628	FSD2	ENST00000334574	50707
chr15	82833108	82839108	+	ENSG00000156232	WHAMM	ENST00000286760	26480
chr15	82861213	82867213	-	ENSG00000103942	HOMER2	ENST00000560374	121907
chr15	82985963	82991963	-	ENSG00000169609	C15orf40	ENST00000538348	22644
chr15	82988057	82994057	+	ENSG00000169612	RAMAC	ENST00000304191	4847
chr15	83013423	83019423	-	ENSG00000064726	BTBD1	ENST00000261721	50829
chr15	83124753	83130753	-	ENSG00000166503	HDGFL3	ENST00000299633	80070
chr15	83134408	83140408	+	ENSG00000136404	TM6SF1	ENST00000379390	29836
chr15	83252884	83258884	-	ENSG00000169594	BNC1	ENST00000345382	28780
chr15	83615743	83621743	+	ENSG00000140600	SH3GL3	ENST00000427482	171402
chr15	84036842	84042842	+	ENSG00000156218	ADAMTSL3	ENST00000286744	385719
chr15	84242358	84248358	+	ENSG00000184206	GOLGA6L4	ENST00000510439	9585
chr15	84620716	84626716	+	ENSG00000176371	ZSCAN2	ENST00000448803	22711
chr15	84636285	84642285	-	ENSG00000177082	WDR73	ENST00000434634	14998
chr15	84652129	84658129	-	ENSG00000197696	NMB	ENST00000394588	3434
chr15	84666538	84672538	-	ENSG00000140612	SEC11A	ENST00000559729	46922
chr15	84803445	84809445	+	ENSG00000166716	ZNF592	ENST00000560079	57853
chr15	84870479	84876479	+	ENSG00000136383	ALPK3	ENST00000258888	56123
chr15	84942798	84948798	+	ENSG00000156222	SLC28A1	ENST00000394573	61136
chr15	85136145	85142145	+	ENSG00000073417	PDE8A	ENST00000310298	158705
chr15	85746355	85752355	+	ENSG00000170776	AKAP13	ENST00000394518	368752
chr15	85756326	85762326	-	ENSG00000183655	KLHL25	ENST00000337975	35599
chr15	87026052	87032052	+	ENSG00000273540	AGBL1	ENST00000441037	949079
chr15	87856751	87862751	-	ENSG00000140538	NTRK3	ENST00000394480	396996
chr15	88456478	88462478	-	ENSG00000259494	MRPL46	ENST00000312475	7910
chr15	88477776	88483776	+	ENSG00000181991	MRPS11	ENST00000325844	13068
chr15	88491440	88497440	-	ENSG00000140543	DET1	ENST00000557842	52205
chr15	88629281	88635281	+	ENSG00000181026	AEN	ENST00000332810	10941
chr15	88653483	88659483	+	ENSG00000172183	ISG20	ENST00000379224	20813
chr15	88872353	88878353	+	ENSG00000157766	ACAN	ENST00000560601	71917
chr15	88874294	88880294	-	ENSG00000140511	HAPLN3	ENST00000359595	18250
chr15	88895683	88901683	-	ENSG00000140545	MFGE8	ENST00000268150	14696
chr15	89199355	89205355	+	ENSG00000140526	ABHD2	ENST00000352732	113899
chr15	89206869	89212869	-	ENSG00000140522	RLBP1	ENST00000268125	11710
chr15	89313320	89319320	-	ENSG00000140521	POLG	ENST00000442287	18541
chr15	89314261	89320261	+	ENSG00000140525	FANCI	ENST00000300027	73312
chr15	89468407	89474407	-	ENSG00000140519	RHCG	ENST00000268122	25176
chr15	89624977	89630977	-	ENSG00000166813	KIF7	ENST00000394412	27490
chr15	89625023	89631023	+	ENSG00000140534	TICRR	ENST00000268138	52554
chr15	89661372	89667372	-	ENSG00000166819	PLIN1	ENST00000430628	15055
chr15	89674764	89680764	-	ENSG00000166821	PEX11A	ENST00000557982	13018
chr15	89740638	89746638	+	ENSG00000140527	WDR93	ENST00000268130	52827
chr15	89746875	89752875	-	ENSG00000166823	MESP1	ENST00000300057	1374
chr15	89775754	89781754	+	ENSG00000188095	MESP2	ENST00000560219	18163
chr15	89781895	89787895	-	ENSG00000166825	ANPEP	ENST00000559874	30506
chr15	89827599	89833599	-	ENSG00000157823	AP3S2	ENST00000336418	63395
chr15	89831308	89837308	-	ENSG00000250021	ARPIN-AP3S2	ENST00000398333	78574
chr15	89892006	89898006	-	ENSG00000242498	ARPIN	ENST00000357484	17946
chr15	90079191	90085191	+	ENSG00000140548	ZNF710	ENST00000268154	80867
chr15	90080045	90086045	-	ENSG00000182054	IDH2	ENST00000330062	19423
chr15	90214786	90220786	+	ENSG00000185033	SEMA4B	ENST00000559322	57182
chr15	90226975	90232975	-	ENSG00000185043	CIB1	ENST00000328649	3966
chr15	90242811	90248811	+	ENSG00000183208	GDPGP1	ENST00000558017	12003
chr15	90262482	90268482	+	ENSG00000213471	TTLL13P	ENST00000617037	15952
chr15	90272778	90278778	+	ENSG00000182768	NGRN	ENST00000411845	9435
chr15	90366146	90372146	+	ENSG00000196391	ZNF774	ENST00000379090	16806
chr15	90499239	90505239	+	ENSG00000140575	IQGAP1	ENST00000268182	113997
chr15	90642345	90648345	+	ENSG00000140577	CRTC3	ENST00000268184	115422
chr15	90813166	90819166	+	ENSG00000197299	BLM	ENST00000355112	98820
chr15	90880457	90886457	+	ENSG00000140564	FURIN	ENST00000268171	14869
chr15	90892776	90898776	+	ENSG00000182511	FES	ENST00000328850	11272
chr15	90919579	90925579	+	ENSG00000196547	MAN2A2	ENST00000559717	19277
chr15	90927312	90933312	-	ENSG00000184508	HDDC3	ENST00000643068	4884
chr15	90951093	90957093	+	ENSG00000140553	UNC45A	ENST00000672480	23913
chr15	90960125	90966125	+	ENSG00000166965	RCCD1	ENST00000394258	8241
chr15	90963077	90969077	-	ENSG00000198901	PRC1	ENST00000361188	29552
chr15	90995673	91001673	-	ENSG00000184056	VPS33B	ENST00000333371	23921
chr15	91299565	91305565	+	ENSG00000185518	SV2B	ENST00000394232	202308
chr15	92169435	92175435	+	ENSG00000176463	SLCO3A1	ENST00000424469	318579
chr15	92465728	92471728	+	ENSG00000140557	ST8SIA2	ENST00000268164	74847
chr15	92616302	92622302	-	ENSG00000185442	FAM174B	ENST00000557398	190496
chr15	93024996	93030996	+	ENSG00000173575	CHD2	ENST00000394196	127672
chr15	93032271	93038271	-	ENSG00000182175	RGMA	ENST00000329082	53940
chr15	94480952	94486952	+	ENSG00000140563	MCTP2	ENST00000357742	252391
chr15	96335618	96341618	+	ENSG00000185551	NR2F2	ENST00000421109	12680
chr15	97970833	97976833	+	ENSG00000140450	ARRDC4	ENST00000268042	13130
chr15	98961530	98967530	+	ENSG00000140443	IGF1R	ENST00000650285	315991
chr15	98965229	98971229	-	ENSG00000183571	PGPEP1L	ENST00000535714	39563
chr15	99132593	99138593	+	ENSG00000182253	SYNM	ENST00000560674	37376
chr15	99134553	99140553	-	ENSG00000103852	TTC23	ENST00000558663	113670
chr15	99387729	99393729	+	ENSG00000168904	LRRC28	ENST00000301981	139248
chr15	99712701	99718701	-	ENSG00000183060	LYSMD4	ENST00000496108	17743
chr15	99713466	99719466	+	ENSG00000068305	MEF2A	ENST00000354410	150766
chr15	99968437	99974437	-	ENSG00000140470	ADAMTS17	ENST00000268070	370538
chr15	100397395	100403395	-	ENSG00000154227	CERS3	ENST00000284382	144325
chr15	100563924	100569924	-	ENSG00000140471	LINS1	ENST00000314742	35260
chr15	100648701	100654701	+	ENSG00000183475	ASB7	ENST00000332783	49112
chr15	100913626	100919626	+	ENSG00000184254	ALDH1A3	ENST00000329841	36795
chr15	101075257	101081257	+	ENSG00000154237	LRRK1	ENST00000388948	158900
chr15	101172727	101178727	-	ENSG00000131873	CHSY1	ENST00000254190	76321
chr15	101267817	101273817	-	ENSG00000131871	SELENOS	ENST00000398226	6633
chr15	101278514	101284514	-	ENSG00000131876	SNRPA1	ENST00000558036	13768
chr15	101301746	101307746	-	ENSG00000140479	PCSK6	ENST00000557794	220456
chr15	101629977	101635977	-	ENSG00000184277	TM2D3	ENST00000559107	19407
chr15	101650596	101656596	-	ENSG00000185418	TARS3	ENST00000335968	70877
chr15	101803887	101809887	+	ENSG00000184140	OR4F6	ENST00000328882	3378
chr15	101817197	101823197	+	ENSG00000182854	OR4F15	ENST00000332238	7995
chr15	101919042	101925042	-	ENSG00000177693	OR4F4	ENST00000650172	1071
chr16	43407	49407	-	ENSG00000161980	POLR3K	ENST00000293860	7201
chr16	54669	60669	+	ENSG00000161981	SNRNP25	ENST00000293861	3841
chr16	55059	61059	-	ENSG00000007384	RHBDF1	ENST00000262316	14572
chr16	82386	88386	-	ENSG00000103148	NPRL3	ENST00000611875	53287
chr16	82851	88851	+	ENSG00000103152	MPG	ENST00000397817	8832
chr16	150964	156964	+	ENSG00000130656	HBZ	ENST00000652335	11236
chr16	163761	169761	+	ENSG00000206177	HBM	ENST00000472539	12869
chr16	170710	176710	+	ENSG00000188536	HBA2	ENST00000251595	834
chr16	174522	180522	+	ENSG00000206172	HBA1	ENST00000320868	842
chr16	178179	184179	+	ENSG00000086506	HBQ1	ENST00000199708	720
chr16	185969	191969	-	ENSG00000007392	LUC7L	ENST00000337351	40494
chr16	265301	271301	-	ENSG00000076344	RGS11	ENST00000168869	7639
chr16	269183	275183	+	ENSG00000167930	FAM234A	ENST00000659283	37381
chr16	280010	286010	+	ENSG00000242173	ARHGDIG	ENST00000219409	2419
chr16	284215	290215	+	ENSG00000185615	PDIA2	ENST00000219406	4051
chr16	284440	290440	-	ENSG00000103126	AXIN1	ENST00000262320	65283
chr16	363969	369969	-	ENSG00000086504	MRPL28	ENST00000648346	4320
chr16	367788	373788	-	ENSG00000129925	PGAP6	ENST00000431232	11190
chr16	407367	413367	+	ENSG00000103202	NME4	ENST00000444498	13167
chr16	409482	415482	+	ENSG00000242612	DECR2	ENST00000219481	10597
chr16	520011	526011	+	ENSG00000090565	RAB11FIP3	ENST00000262305	97362
chr16	551636	557636	+	ENSG00000103326	CAPN15	ENST00000219611	26924
chr16	562529	568529	+	ENSG00000161992	PRR35	ENST00000409413	5135
chr16	566495	572495	+	ENSG00000257108	NHLRC4	ENST00000424439	2490
chr16	580035	586035	+	ENSG00000007541	PIGQ	ENST00000409527	16026
chr16	626271	632271	+	ENSG00000197562	RAB40C	ENST00000535977	39914
chr16	631116	637116	+	ENSG00000127578	WFIKKN1	ENST00000573440	4877
chr16	631427	637427	-	ENSG00000130731	METTL26	ENST00000614890	1939
chr16	645474	651474	+	ENSG00000172366	MCRIP2	ENST00000611328	11571
chr16	664833	670833	+	ENSG00000161996	WDR90	ENST00000549091	18508
chr16	671171	677171	+	ENSG00000140983	RHOT2	ENST00000315082	6039
chr16	675268	681268	+	ENSG00000103269	RHBDL1	ENST00000352681	2597
chr16	678671	684671	-	ENSG00000161999	JMJD8	ENST00000567120	2857
chr16	679746	685746	+	ENSG00000103266	STUB1	ENST00000565677	2522
chr16	681622	687622	-	ENSG00000127580	WDR24	ENST00000293883	5776
chr16	689500	695500	-	ENSG00000127585	FBXL16	ENST00000397621	13301
chr16	716655	722655	+	ENSG00000103260	METRN	ENST00000568223	4537
chr16	719588	725588	-	ENSG00000162004	CCDC78	ENST00000466708	4292
chr16	719589	725589	+	ENSG00000103254	ANTKMT	ENST00000566525	2008
chr16	726765	732765	-	ENSG00000103245	CIAO3	ENST00000251588	11232
chr16	732353	738353	+	ENSG00000103253	HAGHL	ENST00000647875	6842
chr16	765862	771862	+	ENSG00000102854	MSLN	ENST00000545450	8128
chr16	766428	772428	-	ENSG00000162006	MSLNL	ENST00000442466	13942
chr16	781974	787974	-	ENSG00000007376	RPUSD1	ENST00000007264	3407
chr16	794975	800975	+	ENSG00000127586	CHTF18	ENST00000631357	9929
chr16	795041	801041	-	ENSG00000127588	GNG13	ENST00000248150	2693
chr16	850638	856638	-	ENSG00000103227	LMF1	ENST00000545827	127680
chr16	983979	989979	+	ENSG00000005513	SOX8	ENST00000293894	5209
chr16	1078454	1084454	+	ENSG00000162009	SSTR5	ENST00000689027	8707
chr16	1085226	1091226	-	ENSG00000184471	C1QTNF8	ENST00000328449	8018
chr16	1218651	1224651	-	ENSG00000116176	TPSG1	ENST00000234798	3617
chr16	1218768	1224768	+	ENSG00000196557	CACNA1H	ENST00000348261	68662
chr16	1224272	1230272	-	ENSG00000197253	TPSB2	ENST00000611196	2912
chr16	1239554	1245554	+	ENSG00000172236	TPSAB1	ENST00000677899	2175
chr16	1256008	1262008	+	ENSG00000095917	TPSD1	ENST00000211076	2939
chr16	1324018	1330018	+	ENSG00000103275	UBE2I	ENST00000355803	18138
chr16	1346240	1352240	-	ENSG00000007520	TSR3	ENST00000007390	2638
chr16	1346438	1352438	+	ENSG00000007516	BAIAP3	ENST00000397488	15795
chr16	1360205	1366205	-	ENSG00000059145	UNKL	ENST00000389221	51499
chr16	1361387	1367387	+	ENSG00000090581	GNPTG	ENST00000683366	12447
chr16	1416752	1422752	-	ENSG00000174109	C16orf91	ENST00000563974	1004
chr16	1431383	1437383	-	ENSG00000197599	CCDC154	ENST00000389176	10173
chr16	1431441	1437441	+	ENSG00000284395	PERCC1	ENST00000640283	3363
chr16	1441936	1447936	-	ENSG00000103249	CLCN7	ENST00000448525	30148
chr16	1482886	1488886	-	ENSG00000251692	PTX4	ENST00000440447	3095
chr16	1507427	1513427	-	ENSG00000187535	IFT140	ENST00000426508	101645
chr16	1507454	1513454	+	ENSG00000100726	TELO2	ENST00000262319	17094
chr16	1552580	1558580	+	ENSG00000131634	TMEM204	ENST00000253934	26892
chr16	1674908	1680908	+	ENSG00000007545	CRAMP1	ENST00000397412	65548
chr16	1699086	1705086	+	ENSG00000206053	JPT2	ENST00000248098	23807
chr16	1767320	1773320	-	ENSG00000103024	NME3	ENST00000219302	1223
chr16	1767351	1773351	+	ENSG00000138834	MAPK8IP3	ENST00000610761	64156
chr16	1768890	1774890	-	ENSG00000074071	MRPS34	ENST00000177742	1260
chr16	1775037	1781037	-	ENSG00000162032	SPSB3	ENST00000569769	15663
chr16	1778702	1784702	+	ENSG00000197774	EME2	ENST00000568449	8892
chr16	1786183	1792183	+	ENSG00000095906	NUBP2	ENST00000567700	6251
chr16	1787413	1793413	-	ENSG00000099769	IGFALS	ENST00000215539	3292
chr16	1792620	1798620	-	ENSG00000063854	HAGH	ENST00000564445	27284
chr16	1830987	1836987	-	ENSG00000162039	MEIOB	ENST00000470044	50307
chr16	1837207	1843207	+	ENSG00000180185	FAHD1	ENST00000382666	13240
chr16	1908475	1914475	-	ENSG00000162040	HS3ST6	ENST00000454677	6940
chr16	1935229	1941229	-	ENSG00000198736	MSRB1	ENST00000361871	4970
chr16	1940974	1946974	-	ENSG00000140986	RPL3L	ENST00000268661	10715
chr16	1958975	1964975	+	ENSG00000140990	NDUFB10	ENST00000268668	2437
chr16	1959058	1965058	-	ENSG00000140988	RPS2	ENST00000343262	2768
chr16	1965948	1971948	+	ENSG00000179580	RNF151	ENST00000569210	2125
chr16	1977540	1983540	-	ENSG00000196408	NOXO1	ENST00000567471	3652
chr16	1979929	1985929	+	ENSG00000183751	TBL3	ENST00000568546	10876
chr16	1984749	1990749	+	ENSG00000127554	GFER	ENST00000248114	3556
