Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
THBS4	6	0	0	0	0	6	6	6
TJP3	6	0	0	0	0	6	6	6
TLE6	4	2	0	0	0	6	6	6
TLK2	6	0	0	0	0	6	6	6
TMCC1	6	0	0	0	0	6	6	6
TMCO3	6	0	0	0	0	6	6	6
TMEM132B	5	1	0	0	0	6	6	6
TMEM145	6	0	0	0	0	6	6	6
TNFAIP3	5	1	0	0	0	6	6	6
TNKS2	6	0	0	0	0	6	6	6
TNS1	6	0	0	0	0	6	6	6
TOP2A	5	1	0	0	0	6	6	6
TOX4	4	2	0	0	0	6	6	6
TPP1	6	0	0	0	0	6	6	6
TRA2B	5	0	0	1	0	6	6	6
TRAF7	5	0	0	1	0	6	6	6
TRIM33	4	2	0	0	0	6	6	6
TRIM42	6	0	0	0	0	6	6	6
TRIM58	6	0	0	0	0	6	6	6
TRIM6	5	1	0	0	0	6	6	6
TRPM1	6	0	0	0	0	6	6	6
TSPEAR	6	0	0	0	0	6	6	6
TSR1	6	0	0	0	0	6	6	6
TTBK2	5	1	0	0	0	6	6	6
TTC14	6	0	0	0	0	6	6	6
TUBGCP2	6	0	0	0	0	6	6	6
TYW1B	4	2	0	0	0	6	6	6
UBA1	6	0	0	0	0	6	6	6
UBE3B	5	1	0	0	0	6	6	6
UBE4A	5	1	0	0	0	6	6	6
UBN2	6	0	0	0	0	6	6	6
UBQLN4	6	0	0	0	0	6	6	6
UCP2	4	1	0	1	0	6	6	6
UNC5C	6	0	0	0	0	6	6	6
USP1	5	1	0	0	0	6	6	6
USP12	6	0	0	0	0	6	6	6
USP33	6	0	0	0	0	6	6	6
USP40	6	0	0	0	0	6	6	6
USP42	5	0	0	1	0	6	6	6
USP45	5	1	0	0	0	6	6	6
UTP14A	5	1	0	0	0	6	6	6
VCL	4	2	0	0	0	6	6	6
VCP	5	1	0	0	0	6	6	6
VILL	6	0	0	0	0	6	6	6
VPS54	5	1	0	0	0	6	6	6
VRK3	5	0	0	1	0	6	6	6
VWA7	6	0	0	0	0	6	6	6
WASL	5	0	0	1	0	6	6	6
WDR19	6	0	0	0	0	6	6	6
WDR47	5	1	0	0	0	6	6	6
WDR49	5	1	0	0	0	6	6	6
WHSC1	5	0	0	1	0	6	6	6
WNK2	6	0	0	0	0	6	6	6
YTHDF1	5	1	0	0	0	6	6	6
YY1AP1	6	0	0	0	0	6	6	6
ZBED5	4	2	0	0	0	6	6	6
ZBED8	6	0	0	0	0	6	6	6
ZBTB2	6	0	0	0	0	6	6	6
ZBTB40	5	1	0	0	0	6	6	6
ZBTB49	6	0	0	0	0	6	6	6
ZBTB5	6	0	0	0	0	6	6	6
ZC3H12A	6	0	0	0	0	6	6	6
ZC3H14	6	0	0	0	0	6	6	6
ZC3H7B	6	0	0	0	0	6	6	6
ZCCHC2	5	1	0	0	0	6	6	6
ZFAND4	5	1	0	0	0	6	6	6
ZFP30	6	0	0	0	0	6	6	6
ZFYVE16	3	2	0	1	0	6	6	6
ZFYVE28	6	0	0	0	0	6	6	6
ZHX1	4	2	0	0	0	6	6	6
ZKSCAN1	4	2	0	0	0	6	6	6
ZMYM5	5	1	0	0	0	6	6	6
ZMYM6	5	1	0	0	0	6	6	6
ZNF135	5	1	0	0	0	6	6	6
ZNF148	5	1	0	0	0	6	6	6
ZNF17	6	0	0	0	0	6	6	6
ZNF175	6	0	0	0	0	6	6	6
ZNF239	6	0	0	0	0	6	6	6
ZNF274	6	0	0	0	0	6	6	6
ZNF280C	6	0	0	0	0	6	6	6
ZNF281	6	0	0	0	0	6	6	6
ZNF34	6	0	0	0	0	6	6	6
ZNF347	4	2	0	0	0	6	6	6
ZNF420	5	1	0	0	0	6	6	6
ZNF534	5	1	0	0	0	6	6	6
ZNF543	6	0	0	0	0	6	6	6
ZNF544	6	0	0	0	0	6	6	6
ZNF551	6	0	0	0	0	6	6	6
ZNF555	5	1	0	0	0	6	6	6
ZNF562	6	0	0	0	0	6	6	6
ZNF586	4	2	0	0	0	6	6	6
ZNF597	5	1	0	0	0	6	6	6
ZNF618	5	1	0	0	0	6	6	6
ZNF676	6	0	0	0	0	6	6	6
ZNF681	6	0	0	0	0	6	6	6
ZNF692	5	1	0	0	0	6	6	6
ZNF695	5	1	0	0	0	6	6	6
ZNF714	6	0	0	0	0	6	6	6
ZNF716	3	3	0	0	0	6	6	6
ZNF727	5	1	0	0	0	6	6	6
ZNF737	5	1	0	0	0	6	6	6
ZNF804B	6	0	0	0	0	6	6	6
ZNF827	5	1	0	0	0	6	6	6
ZZZ3	6	0	0	0	0	6	6	6
CPD	5	3	0	0	0	8	5	5
CSRP2BP	7	1	0	0	0	8	5	5
FAM83B	7	1	0	0	0	8	5	5
MYOCD	6	1	0	1	0	8	5	5
SEC31B	7	1	0	0	0	8	5	5
CHUK	7	0	0	0	0	7	5	5
COG2	6	0	0	1	0	7	5	5
DGCR14	7	0	0	0	0	7	5	5
FAM161A	7	0	0	0	0	7	5	5
IQGAP2	5	2	0	0	0	7	5	5
MAST3	7	0	0	0	0	7	5	5
NDC1	6	1	0	0	0	7	5	5
NKTR	6	1	0	0	0	7	5	5
OBSL1	7	0	0	0	0	7	5	5
PARP8	5	2	0	0	0	7	5	5
PCDHAC1	7	0	0	0	0	7	5	5
PER3	7	0	0	0	0	7	5	5
QARS	6	1	0	0	0	7	5	5
RNF145	6	1	0	0	0	7	5	5
SHROOM3	7	0	0	0	0	7	5	5
SKIV2L	7	0	0	0	0	7	5	5
SMG7	7	0	0	0	0	7	5	5
SPTY2D1	5	2	0	0	0	7	5	5
TDRD9	7	0	0	0	0	7	5	5
WDR35	4	3	0	0	0	7	5	5
ZNF564	6	1	0	0	0	7	5	5
ABAT	5	1	0	0	0	6	5	5
ABCB10	6	0	0	0	0	6	5	5
ABCB6	5	1	0	0	0	6	5	5
ADAMTS6	6	0	0	0	0	6	5	5
AKNAD1	4	2	0	0	0	6	5	5
ANKRD27	5	1	0	0	0	6	5	5
ANXA6	6	0	0	0	0	6	5	5
APLP1	6	0	0	0	0	6	5	5
ARMC3	6	0	0	0	0	6	5	5
ARNT	5	1	0	0	0	6	5	5
ASNSD1	6	0	0	0	0	6	5	5
ASPHD2	6	0	0	0	0	6	5	5
AXIN2	6	0	0	0	0	6	5	5
BMP5	5	1	0	0	0	6	5	5
CAPN2	6	0	0	0	0	6	5	5
CCDC158	5	0	0	1	0	6	5	5
CCDC172	6	0	0	0	0	6	5	5
CCT2	5	1	0	0	0	6	5	5
CEP89	5	1	0	0	0	6	5	5
CIZ1	5	1	0	0	0	6	5	5
CLCN2	4	1	0	1	0	6	5	5
COG5	6	0	0	0	0	6	5	5
COL23A1	6	0	0	0	0	6	5	5
CRISPLD1	6	0	0	0	0	6	5	5
DDX41	6	0	0	0	0	6	5	5
DHX36	5	1	0	0	0	6	5	5
DHX40	6	0	0	0	0	6	5	5
DNAJC9	5	1	0	0	0	6	5	5
DPP3	6	0	0	0	0	6	5	5
DUSP16	2	4	0	0	0	6	5	5
DUSP19	6	0	0	0	0	6	5	5
EFCAB7	5	1	0	0	0	6	5	5
ELF1	5	1	0	0	0	6	5	5
ELF4	6	0	0	0	0	6	5	5
FAM120A	5	1	0	0	0	6	5	5
FAM65A	5	1	0	0	0	6	5	5
FCGR1A	6	0	0	0	0	6	5	5
FCHO2	5	1	0	0	0	6	5	5
FCHSD1	4	2	0	0	0	6	5	5
FMNL2	6	0	0	0	0	6	5	5
FPGT-TNNI3K	4	2	0	0	0	6	5	5
FRMPD1	6	0	0	0	0	6	5	5
GABRA6	6	0	0	0	0	6	5	5
GALNT10	6	0	0	0	0	6	5	5
GJA1	6	0	0	0	0	6	5	5
GLG1	5	1	0	0	0	6	5	5
GLI1	6	0	0	0	0	6	5	5
GOLIM4	6	0	0	0	0	6	5	5
GTF2IRD2B	5	0	0	1	0	6	5	5
HMGCS1	5	1	0	0	0	6	5	5
HNRNPA2B1	5	1	0	0	0	6	5	5
HOOK2	6	0	0	0	0	6	5	5
IDH1	6	0	0	0	0	6	5	5
IGDCC4	5	1	0	0	0	6	5	5
IKBKE	6	0	0	0	0	6	5	5
IL10RB	5	1	0	0	0	6	5	5
IL17RD	6	0	0	0	0	6	5	5
IQGAP1	5	1	0	0	0	6	5	5
IRAK3	4	2	0	0	0	6	5	5
ITGA5	5	1	0	0	0	6	5	5
ITGAE	5	1	0	0	0	6	5	5
JAKMIP1	5	1	0	0	0	6	5	5
KIAA1257	6	0	0	0	0	6	5	5
KIAA1328	5	1	0	0	0	6	5	5
KIAA1755	6	0	0	0	0	6	5	5
KIF1C	6	0	0	0	0	6	5	5
KLHL8	5	1	0	0	0	6	5	5
LARS	6	0	0	0	0	6	5	5
LHX4	6	0	0	0	0	6	5	5
LRRC8A	5	1	0	0	0	6	5	5
MAP1B	4	2	0	0	0	6	5	5
MEN1	5	0	0	1	0	6	5	5
MMS19	5	1	0	0	0	6	5	5
MUT	5	0	0	1	0	6	5	5
N4BP1	6	0	0	0	0	6	5	5
NAMPT	4	1	0	1	0	6	5	5
NCSTN	5	1	0	0	0	6	5	5
NDUFS2	6	0	0	0	0	6	5	5
NOA1	6	0	0	0	0	6	5	5
NOL10	5	1	0	0	0	6	5	5
NPHP1	6	0	0	0	0	6	5	5
NRP1	5	1	0	0	0	6	5	5
NSMAF	5	0	0	1	0	6	5	5
NXF3	6	0	0	0	0	6	5	5
OR4M1	5	1	0	0	0	6	5	5
PABPC4L	5	1	0	0	0	6	5	5
PARP6	4	2	0	0	0	6	5	5
PCDHGB1	6	0	0	0	0	6	5	5
PDP1	5	1	0	0	0	6	5	5
PGM2	4	2	0	0	0	6	5	5
PGR	6	0	0	0	0	6	5	5
PHC2	5	1	0	0	0	6	5	5
PHRF1	5	1	0	0	0	6	5	5
PIEZO1	6	0	0	0	0	6	5	5
PIK3C3	6	0	0	0	0	6	5	5
PKDREJ	6	0	0	0	0	6	5	5
PKP1	6	0	0	0	0	6	5	5
PLCXD3	5	1	0	0	0	6	5	5
POF1B	4	2	0	0	0	6	5	5
POLR3B	5	1	0	0	0	6	5	5
PPFIBP2	5	0	0	1	0	6	5	5
PPP1R32	6	0	0	0	0	6	5	5
PRKAA2	6	0	0	0	0	6	5	5
PROX2	6	0	0	0	0	6	5	5
PRPF40A	5	1	0	0	0	6	5	5
PUS10	6	0	0	0	0	6	5	5
PXK	5	1	0	0	0	6	5	5
RAD21L1	6	0	0	0	0	6	5	5
RBM14	5	1	0	0	0	6	5	5
RNF146	6	0	0	0	0	6	5	5
RTL1	6	0	0	0	0	6	5	5
SECISBP2L	5	1	0	0	0	6	5	5
SLC22A11	6	0	0	0	0	6	5	5
SLC9A7	5	0	0	1	0	6	5	5
SLCO3A1	5	1	0	0	0	6	5	5
SLCO6A1	6	0	0	0	0	6	5	5
SNED1	6	0	0	0	0	6	5	5
SNX14	5	1	0	0	0	6	5	5
SOGA3	5	1	0	0	0	6	5	5
ST8SIA2	6	0	0	0	0	6	5	5
STAM2	6	0	0	0	0	6	5	5
SYNJ2	4	1	0	1	0	6	5	5
TACC1	5	0	0	1	0	6	5	5
TAF5L	5	1	0	0	0	6	5	5
TBX5	6	0	0	0	0	6	5	5
TLL2	4	2	0	0	0	6	5	5
TMC3	6	0	0	0	0	6	5	5
TOP3A	5	1	0	0	0	6	5	5
TRIM2	6	0	0	0	0	6	5	5
TUBD1	6	0	0	0	0	6	5	5
UBAP2	3	3	0	0	0	6	5	5
UBASH3A	6	0	0	0	0	6	5	5
UNC13D	4	0	0	2	0	6	5	5
USP6NL	6	0	0	0	0	6	5	5
WASF1	6	0	0	0	0	6	5	5
XPO4	5	0	0	1	0	6	5	5
XRCC6	6	0	0	0	0	6	5	5
ZDHHC15	6	0	0	0	0	6	5	5
ZFP28	5	1	0	0	0	6	5	5
ZNF117	5	1	0	0	0	6	5	5
ZNF189	5	1	0	0	0	6	5	5
ZNF267	6	0	0	0	0	6	5	5
ZNF268	6	0	0	0	0	6	5	5
ZNF382	5	1	0	0	0	6	5	5
ZNF418	6	0	0	0	0	6	5	5
ZNF442	4	2	0	0	0	6	5	5
ZNF451	5	0	0	1	0	6	5	5
ZNF470	6	0	0	0	0	6	5	5
ZNF483	5	0	0	1	0	6	5	5
ZNF583	4	2	0	0	0	6	5	5
ZSCAN5A	6	0	0	0	0	6	5	5
AARS2	5	0	0	0	0	5	5	5
ABCD2	4	1	0	0	0	5	5	5
ABHD13	5	0	0	0	0	5	5	5
ABL1	4	0	0	1	0	5	5	5
ABLIM3	4	1	0	0	0	5	5	5
ACAP1	5	0	0	0	0	5	5	5
ACLY	4	0	0	1	0	5	5	5
ACO2	5	0	0	0	0	5	5	5
ACOX3	5	0	0	0	0	5	5	5
ACSF3	5	0	0	0	0	5	5	5
ACTA2	5	0	0	0	0	5	5	5
ACTG2	4	0	0	1	0	5	5	5
ACTR5	5	0	0	0	0	5	5	5
ACTR8	5	0	0	0	0	5	5	5
ADAM10	5	0	0	0	0	5	5	5
ADAM15	5	0	0	0	0	5	5	5
ADAM32	5	0	0	0	0	5	5	5
ADAMTS18	5	0	0	0	0	5	5	5
ADAMTSL2	5	0	0	0	0	5	5	5
ADAMTSL4	5	0	0	0	0	5	5	5
ADGRB1	5	0	0	0	0	5	5	5
ADGRD1	4	1	0	0	0	5	5	5
ADGRD2	5	0	0	0	0	5	5	5
ADH1C	5	0	0	0	0	5	5	5
ADSL	5	0	0	0	0	5	5	5
ADSS	3	2	0	0	0	5	5	5
AFAP1L1	5	0	0	0	0	5	5	5
AFTPH	4	0	0	1	0	5	5	5
AGAP5	5	0	0	0	0	5	5	5
AGO3	5	0	0	0	0	5	5	5
AGT	5	0	0	0	0	5	5	5
AHRR	5	0	0	0	0	5	5	5
AIM1L	4	1	0	0	0	5	5	5
AKR1C1	5	0	0	0	0	5	5	5
ALCAM	4	1	0	0	0	5	5	5
ALDH1A1	5	0	0	0	0	5	5	5
ALG5	4	1	0	0	0	5	5	5
AMDHD1	5	0	0	0	0	5	5	5
AMER3	5	0	0	0	0	5	5	5
AMPD1	4	0	0	1	0	5	5	5
AMZ1	3	1	0	1	0	5	5	5
ANAPC5	4	0	0	1	0	5	5	5
ANGPTL1	5	0	0	0	0	5	5	5
ANKH	5	0	0	0	0	5	5	5
ANKMY1	4	1	0	0	0	5	5	5
ANKRD35	5	0	0	0	0	5	5	5
ANKRD36B	4	1	0	0	0	5	5	5
ANO10	5	0	0	0	0	5	5	5
ANO8	5	0	0	0	0	5	5	5
ANXA1	5	0	0	0	0	5	5	5
ANXA10	4	1	0	0	0	5	5	5
ANXA3	5	0	0	0	0	5	5	5
AOC1	5	0	0	0	0	5	5	5
AP1G1	5	0	0	0	0	5	5	5
AP2A2	4	1	0	0	0	5	5	5
AP2B1	4	1	0	0	0	5	5	5
AP3M1	5	0	0	0	0	5	5	5
AP4B1	4	1	0	0	0	5	5	5
APC2	5	0	0	0	0	5	5	5
APLNR	5	0	0	0	0	5	5	5
ARHGAP10	2	2	0	1	0	5	5	5
ARHGAP18	5	0	0	0	0	5	5	5
ARHGAP23	5	0	0	0	0	5	5	5
ARHGAP33	5	0	0	0	0	5	5	5
ARHGAP36	5	0	0	0	0	5	5	5
ARHGAP39	4	1	0	0	0	5	5	5
ARHGEF10	4	1	0	0	0	5	5	5
ARHGEF33	4	1	0	0	0	5	5	5
ARHGEF39	4	1	0	0	0	5	5	5
ARID4A	5	0	0	0	0	5	5	5
ARL6IP6	5	0	0	0	0	5	5	5
ARMCX5	5	0	0	0	0	5	5	5
ARPC2	3	2	0	0	0	5	5	5
ARRDC3	4	0	0	1	0	5	5	5
ASCC2	4	1	0	0	0	5	5	5
ASH2L	5	0	0	0	0	5	5	5
ASMTL	4	0	0	1	0	5	5	5
ASNS	5	0	0	0	0	5	5	5
ATG16L2	4	1	0	0	0	5	5	5
ATG4D	5	0	0	0	0	5	5	5
ATG7	5	0	0	0	0	5	5	5
ATHL1	4	1	0	0	0	5	5	5
ATP12A	5	0	0	0	0	5	5	5
ATP13A5	5	0	0	0	0	5	5	5
ATP1A2	4	0	0	0	1	5	5	5
ATP6V0A4	4	1	0	0	0	5	5	5
ATP6V1A	5	0	0	0	0	5	5	5
ATP8A1	3	0	0	2	0	5	5	5
ATP8B1	4	0	0	1	0	5	5	5
ATP9B	5	0	0	0	0	5	5	5
AXDND1	5	0	0	0	0	5	5	5
AXIN1	5	0	0	0	0	5	5	5
AXL	5	0	0	0	0	5	5	5
B3GALT4	4	1	0	0	0	5	5	5
BAG6	5	0	0	0	0	5	5	5
BCAP31	5	0	0	0	0	5	5	5
BCAR1	4	1	0	0	0	5	5	5
BCAT1	5	0	0	0	0	5	5	5
BCL6	5	0	0	0	0	5	5	5
BEND2	5	0	0	0	0	5	5	5
BFSP1	4	1	0	0	0	5	5	5
BMP2K	4	1	0	0	0	5	5	5
BMP3	5	0	0	0	0	5	5	5
BPIFB4	4	0	0	1	0	5	5	5
BPIFC	5	0	0	0	0	5	5	5
BRAP	5	0	0	0	0	5	5	5
BRD7	5	0	0	0	0	5	5	5
BRDT	5	0	0	0	0	5	5	5
BRSK2	5	0	0	0	0	5	5	5
BTBD1	5	0	0	0	0	5	5	5
BTBD7	5	0	0	0	0	5	5	5
BTN1A1	5	0	0	0	0	5	5	5
BTN3A1	5	0	0	0	0	5	5	5
BUB1	4	0	0	1	0	5	5	5
BUB3	5	0	0	0	0	5	5	5
C11orf24	4	1	0	0	0	5	5	5
C11orf63	4	0	0	0	1	5	5	5
C12orf56	5	0	0	0	0	5	5	5
C16orf93	4	1	0	0	0	5	5	5
C19orf44	4	0	0	1	0	5	5	5
C1RL	5	0	0	0	0	5	5	5
C20orf194	5	0	0	0	0	5	5	5
C2orf47	5	0	0	0	0	5	5	5
C2orf71	5	0	0	0	0	5	5	5
C9	5	0	0	0	0	5	5	5
CA11	3	1	0	1	0	5	5	5
CA9	5	0	0	0	0	5	5	5
CACNA1I	5	0	0	0	0	5	5	5
CACNB2	4	1	0	0	0	5	5	5
CADM2	5	0	0	0	0	5	5	5
CANT1	4	1	0	0	0	5	5	5
CAPN12	5	0	0	0	0	5	5	5
CAPRIN1	5	0	0	0	0	5	5	5
CARF	5	0	0	0	0	5	5	5
CARNS1	5	0	0	0	0	5	5	5
CARS	5	0	0	0	0	5	5	5
CASC1	5	0	0	0	0	5	5	5
CASP5	5	0	0	0	0	5	5	5
CATSPERB	5	0	0	0	0	5	5	5
CATSPERG	5	0	0	0	0	5	5	5
CAV1	5	0	0	0	0	5	5	5
CBFA2T2	4	1	0	0	0	5	5	5
CCDC120	5	0	0	0	0	5	5	5
CCDC129	4	1	0	0	0	5	5	5
CCDC13	5	0	0	0	0	5	5	5
CCDC138	5	0	0	0	0	5	5	5
CCDC141	5	0	0	0	0	5	5	5
CCDC63	5	0	0	0	0	5	5	5
CCDC69	2	0	0	3	0	5	5	5
CCDC79	5	0	0	0	0	5	5	5
CCDC85A	5	0	0	0	0	5	5	5
CCNA2	5	0	0	0	0	5	5	5
CCRL2	5	0	0	0	0	5	5	5
CCT3	4	1	0	0	0	5	5	5
CCT8	4	0	0	1	0	5	5	5
CD177	5	0	0	0	0	5	5	5
CD36	5	0	0	0	0	5	5	5
CD46	4	0	0	1	0	5	5	5
CD84	4	1	0	0	0	5	5	5
CD93	4	1	0	0	0	5	5	5
CD96	4	0	0	1	0	5	5	5
CDADC1	5	0	0	0	0	5	5	5
CDC37	5	0	0	0	0	5	5	5
CDC45	5	0	0	0	0	5	5	5
CDH24	4	1	0	0	0	5	5	5
CDHR3	5	0	0	0	0	5	5	5
CDKL1	5	0	0	0	0	5	5	5
CDON	5	0	0	0	0	5	5	5
CDYL	4	1	0	0	0	5	5	5
CENPJ	5	0	0	0	0	5	5	5
CENPO	4	1	0	0	0	5	5	5
CEP63	5	0	0	0	0	5	5	5
CERKL	5	0	0	0	0	5	5	5
CERS2	5	0	0	0	0	5	5	5
CFAP74	5	0	0	0	0	5	5	5
CFHR5	5	0	0	0	0	5	5	5
CFP	4	1	0	0	0	5	5	5
CHAF1A	4	1	0	0	0	5	5	5
CHAMP1	5	0	0	0	0	5	5	5
CHCHD6	4	0	0	1	0	5	5	5
CHM	5	0	0	0	0	5	5	5
CHN1	5	0	0	0	0	5	5	5
CHORDC1	5	0	0	0	0	5	5	5
CHRD	5	0	0	0	0	5	5	5
CHRDL1	5	0	0	0	0	5	5	5
CHRNA10	4	1	0	0	0	5	5	5
CHRNA4	5	0	0	0	0	5	5	5
CHRNA5	5	0	0	0	0	5	5	5
CHST9	5	0	0	0	0	5	5	5
CHSY1	5	0	0	0	0	5	5	5
CHTF18	5	0	0	0	0	5	5	5
CIITA	5	0	0	0	0	5	5	5
CLDN16	4	1	0	0	0	5	5	5
CLOCK	4	1	0	0	0	5	5	5
CMAS	4	1	0	0	0	5	5	5
CMKLR1	5	0	0	0	0	5	5	5
CMTR2	5	0	0	0	0	5	5	5
CNDP2	5	0	0	0	0	5	5	5
CNST	5	0	0	0	0	5	5	5
CNTN5	5	0	0	0	0	5	5	5
CNTROB	3	2	0	0	0	5	5	5
COG3	4	0	0	1	0	5	5	5
COL10A1	4	1	0	0	0	5	5	5
COL20A1	4	0	0	1	0	5	5	5
COL25A1	4	0	0	1	0	5	5	5
COPB1	5	0	0	0	0	5	5	5
COPS3	5	0	0	0	0	5	5	5
COX10	4	0	1	0	0	5	5	5
CPNE4	3	2	0	0	0	5	5	5
CPSF3	5	0	0	0	0	5	5	5
CPXM2	5	0	0	0	0	5	5	5
CPZ	5	0	0	0	0	5	5	5
CRTAM	5	0	0	0	0	5	5	5
CSE1L	4	0	0	1	0	5	5	5
CTAGE9	5	0	0	0	0	5	5	5
CTNNA1	2	2	0	1	0	5	5	5
CTNNAL1	5	0	0	0	0	5	5	5
CTSS	5	0	0	0	0	5	5	5
CUL2	4	0	0	1	0	5	5	5
CUL4A	4	0	0	1	0	5	5	5
CWC22	4	1	0	0	0	5	5	5
CWC27	5	0	0	0	0	5	5	5
CXorf65	5	0	0	0	0	5	5	5
CYP2C19	5	0	0	0	0	5	5	5
CYP2S1	4	0	0	1	0	5	5	5
CYP39A1	4	0	0	1	0	5	5	5
CYP4B1	5	0	0	0	0	5	5	5
CYP4F22	5	0	0	0	0	5	5	5
CYP7B1	3	2	0	0	0	5	5	5
CYTIP	5	0	0	0	0	5	5	5
DAP3	5	0	0	0	0	5	5	5
DARS2	5	0	0	0	0	5	5	5
DCAF5	5	0	0	0	0	5	5	5
DCP1B	4	1	0	0	0	5	5	5
DCST2	4	1	0	0	0	5	5	5
DCTN4	5	0	0	0	0	5	5	5
DDIAS	4	1	0	0	0	5	5	5
DDX11	4	1	0	0	0	5	5	5
DDX24	5	0	0	0	0	5	5	5
DDX55	5	0	0	0	0	5	5	5
DEGS1	5	0	0	0	0	5	5	5
DENND2A	5	0	0	0	0	5	5	5
DENND2C	5	0	0	0	0	5	5	5
DENND5A	4	1	0	0	0	5	5	5
DEPDC7	3	1	0	1	0	5	5	5
DET1	4	1	0	0	0	5	5	5
DGUOK	4	1	0	0	0	5	5	5
DHCR24	5	0	0	0	0	5	5	5
DHX29	5	0	0	0	0	5	5	5
DHX38	5	0	0	0	0	5	5	5
DIS3L	4	1	0	0	0	5	5	5
DISP2	4	1	0	0	0	5	5	5
DIXDC1	4	0	0	1	0	5	5	5
DLGAP5	3	0	0	2	0	5	5	5
DLL1	5	0	0	0	0	5	5	5
DNAJC10	5	0	0	0	0	5	5	5
DNAJC3	5	0	0	0	0	5	5	5
DNAJC7	5	0	0	0	0	5	5	5
DNPEP	5	0	0	0	0	5	5	5
DPY19L2	3	2	0	0	0	5	5	5
DPY19L3	4	0	0	1	0	5	5	5
DRP2	5	0	0	0	0	5	5	5
DSTYK	5	0	0	0	0	5	5	5
DVL3	5	0	0	0	0	5	5	5
DYRK2	5	0	0	0	0	5	5	5
ECEL1	5	0	0	0	0	5	5	5
ECT2	3	1	0	1	0	5	5	5
ECT2L	3	2	0	0	0	5	5	5
EDEM2	5	0	0	0	0	5	5	5
EDEM3	5	0	0	0	0	5	5	5
EED	5	0	0	0	0	5	5	5
EEF1A1	5	0	0	0	0	5	5	5
EEPD1	5	0	0	0	0	5	5	5
EFHB	5	0	0	0	0	5	5	5
EFR3A	5	0	0	0	0	5	5	5
EFR3B	5	0	0	0	0	5	5	5
EHD2	4	1	0	0	0	5	5	5
EIF2AK1	4	0	0	1	0	5	5	5
EIF3L	4	0	0	1	0	5	5	5
ELAVL1	5	0	0	0	0	5	5	5
EME1	5	0	0	0	0	5	5	5
EMILIN3	4	1	0	0	0	5	5	5
EML4	2	2	0	1	0	5	5	5
ENAH	5	0	0	0	0	5	5	5
ENOX1	4	1	0	0	0	5	5	5
ENPP4	5	0	0	0	0	5	5	5
EOGT	5	0	0	0	0	5	5	5
EPB41	4	1	0	0	0	5	5	5
EPB41L5	4	1	0	0	0	5	5	5
EPHA2	5	0	0	0	0	5	5	5
EPHB4	5	0	0	0	0	5	5	5
ERC2	4	1	0	0	0	5	5	5
ERCC3	5	0	0	0	0	5	5	5
ERMAP	5	0	0	0	0	5	5	5
ERN1	5	0	0	0	0	5	5	5
ERN2	5	0	0	0	0	5	5	5
ERV3-1	5	0	0	0	0	5	5	5
ERVMER34-1	4	1	0	0	0	5	5	5
ESPN	5	0	0	0	0	5	5	5
ETV3L	4	1	0	0	0	5	5	5
EVI2B	4	1	0	0	0	5	5	5
EXOC3	5	0	0	0	0	5	5	5
EXOC6B	4	1	0	0	0	5	5	5
EXT1	3	1	0	1	0	5	5	5
EYA4	4	0	0	1	0	5	5	5
F13B	4	0	0	1	0	5	5	5
FAHD2A	4	1	0	0	0	5	5	5
FAM111A	5	0	0	0	0	5	5	5
FAM114A2	5	0	0	0	0	5	5	5
FAM124B	5	0	0	0	0	5	5	5
FAM129B	5	0	0	0	0	5	5	5
FAM179A	5	0	0	0	0	5	5	5
FAM188A	4	1	0	0	0	5	5	5
FAM193B	5	0	0	0	0	5	5	5
FAM63A	5	0	0	0	0	5	5	5
FAM90A1	4	1	0	0	0	5	5	5
FAM96A	5	0	0	0	0	5	5	5
FAN1	5	0	0	0	0	5	5	5
FANCB	4	1	0	0	0	5	5	5
FANCD2OS	5	0	0	0	0	5	5	5
FARS2	5	0	0	0	0	5	5	5
FASTKD1	5	0	0	0	0	5	5	5
FASTKD2	5	0	0	0	0	5	5	5
FBXL5	4	1	0	0	0	5	5	5
FBXO28	5	0	0	0	0	5	5	5
FCN1	5	0	0	0	0	5	5	5
FERMT3	5	0	0	0	0	5	5	5
FGG	3	1	0	1	0	5	5	5
FHL5	5	0	0	0	0	5	5	5
FKTN	4	0	0	1	0	5	5	5
FLRT2	4	1	0	0	0	5	5	5
FLT1	5	0	0	0	0	5	5	5
FLYWCH1	5	0	0	0	0	5	5	5
FMO4	5	0	0	0	0	5	5	5
FNTB	5	0	0	0	0	5	5	5
FPGS	5	0	0	0	0	5	5	5
FRG1	5	0	0	0	0	5	5	5
FRMD7	3	2	0	0	0	5	5	5
FRRS1	4	0	0	1	0	5	5	5
FSHR	4	1	0	0	0	5	5	5
FUBP1	5	0	0	0	0	5	5	5
FURIN	5	0	0	0	0	5	5	5
FUT5	5	0	0	0	0	5	5	5
FZD3	4	1	0	0	0	5	5	5
FZD6	5	0	0	0	0	5	5	5
GABRA5	5	0	0	0	0	5	5	5
GABRG1	5	0	0	0	0	5	5	5
GABRG2	5	0	0	0	0	5	5	5
GABRG3	5	0	0	0	0	5	5	5
GABRQ	4	1	0	0	0	5	5	5
GAD2	5	0	0	0	0	5	5	5
GALNT1	3	0	1	0	1	5	5	5
GALNT5	5	0	0	0	0	5	5	5
