Chr	Start	End	Name	Score	Strand	Length
chr9	130892707	130896812	QRFP	0	-	4105
chr10	75037472	75073642	DUSP29	0	-	36170
chr3	191199241	191265615	OSTN	0	+	66374
chr7	49773638	49921950	VWC2	0	+	148312
chr7	73433778	73436120	FZD9	0	+	2342
chr1	203494153	203508949	OPTC	0	+	14796
chr11	112248153	112260860	PLET1	0	-	12707
chr15	67819704	67834582	SKOR1	0	+	14878
chr1	26190561	26202968	CATSPER4	0	+	12407
chr1	19920009	19923617	PLA2G2E	0	-	3608
chr1	40245947	40251684	TMCO2	0	+	5737
chr17	11241213	11564063	SHISA6	0	+	322850
chr10	123148136	123150672	HMX2	0	+	2536
chr3	63652675	63679020	SNTN	0	+	26345
chr1	23870515	23913362	CNR2	0	-	42847
chr4	42110853	42152878	BEND4	0	-	42025
chr15	81331088	81374213	TMC3	0	-	43125
chr2	96122818	96138502	ASTL	0	-	15684
chr11	122977570	122981834	BSX	0	-	4264
chr10	127135426	127196591	INSYN2A	0	-	61165
chrX	41447343	41475710	NYX	0	+	28367
chr3	191267168	191330526	UTS2B	0	-	63358
chr4	3244369	3271738	MSANTD1	0	+	27369
chr1	12716110	12728760	AADACL3	0	+	12650
chr12	16188485	16277685	SLC15A5	0	-	89200
chr21	14108813	14210955	LIPI	0	-	102142
chr4	51993652	52020363	LRRC66	0	-	26711
chr19	54803611	54814517	KIR2DL4	0	+	10906
chrX	35798342	35803735	MAGEB16	0	+	5393
chr1	156298624	156299307	VHLL	0	-	683
chrX	44844021	44844888	DUSP21	0	+	867
chr5	75611182	75681773	ANKDD1B	0	+	70591
chr17	8390702	8397827	RNF222	0	-	7125
chr19	54040825	54063953	VSTM1	0	-	23128
chr10	47487219	47491700	FAM25G	0	-	4481
chr4	151277171	151291453	PRSS48	0	+	14282
chrX	104566199	105767829	IL1RAPL2	0	+	1201630
chr5	80556755	80570280	ANKRD34B	0	-	13525
chrX	34942796	34944915	FAM47B	0	+	2119
chr6	28259297	28260958	NKAPL	0	+	1661
chr14	44504149	44507283	FSCB	0	-	3134
chr17	19127535	19159187	GRAPL	0	+	31652
chr13	32303699	32315363	ZAR1L	0	-	11664
chr21	44697172	44698044	KRTAP10-12	0	+	872
chrX	27590344	27749942	DCAF8L2	0	+	159598
chr8	28021964	28083936	NUGGC	0	-	61972
chrX	143508735	143517475	SPANXN3	0	-	8740
chr11	89869282	89876017	TRIM64B	0	-	6735
chr22	23608452	23632321	DRICH1	0	-	23869
chr2	279558	288851	ALKAL2	0	-	9293
chrX	55623400	55626192	FOXR2	0	+	2792
chr6	36315761	36336888	BNIP5	0	-	21127
chrX	143025918	143034702	SPANXN4	0	+	8784
chr2	28956611	29052230	TOGARAM2	0	+	95619
chr9	81928428	81934998	SPATA31D4	0	+	6570
chr17	18634247	18644427	TBC1D28	0	-	10180
chrX	70062457	70064179	OTUD6A	0	+	1722
chrX	153411472	153426481	ZFP92	0	+	15009
chr19	54906148	54916140	NCR1	0	+	9992
chr1	248095184	248101103	OR2L13	0	+	5919
chr20	42072752	43189970	PTPRT	0	-	1117218
chr3	98353854	98354819	OR5K4	0	+	965
chr11	123805408	123806349	OR6M1	0	-	941
chr19	22179089	22215801	ZNF676	0	-	36712
chr11	124566660	124582942	OR8A1	0	+	16282
chr19	53258292	53261837	VN1R2	0	+	3545
chr17	41167231	41168221	KRTAP4-3	0	-	990
chr1	158699678	158700652	OR6K2	0	-	974
chr1	159437845	159443078	OR10J1	0	+	5233
chr11	1607565	1608463	KRTAP5-3	0	-	898
chr2	108239968	108265351	SULT1C3	0	+	25383
chr1	248445512	248455725	OR2T2	0	+	10213
chr1	247524677	247536440	OR2C3	0	-	11763
chr11	123976661	123977781	OR10S1	0	-	1120
chr3	6770001	7741533	GRM7	0	+	971532
chr1	241957767	241959062	BECN2	0	+	1295
chr11	124302831	124315099	OR8D1	0	-	12268
chr19	22286441	22317176	ZNF729	0	+	30735
chr6	117907264	118317676	SLC35F1	0	+	410412
chrX	141697411	141698739	SPANXD	0	-	1328
chr19	840999	848175	PRTN3	0	+	7176
chr1	108222464	108244081	NBPF4	0	-	21617
chr22	26621963	26630669	CRYBA4	0	+	8706
chrX	1615059	1643081	ASMT	0	+	28022
chrY	1615059	1643081	ASMT	0	+	28022
chr2	101397359	101475112	RFX8	0	-	77753
chrX	77447389	77457278	FGF16	0	+	9889
chr4	79406361	79408228	GK2	0	-	1867
chr1	248473351	248474307	OR2T3	0	+	956
chr14	66411704	66498677	CCDC196	0	+	86973
chr5	177400109	177400661	PFN3	0	-	552
chr3	98087173	98088102	OR5AC2	0	+	929
chr19	7018969	7021432	MBD3L2B	0	-	2463
chr11	63158437	63243599	SLC22A25	0	-	85162
chr1	219685427	219958647	SLC30A10	0	-	273220
chr11	47586678	47589194	FAM180B	0	+	2516
chr1	152811971	152813108	LCE1B	0	+	1137
chr6	35776594	35779552	CLPSL2	0	+	2958
chrX	83508290	83512127	POU3F4	0	+	3837
chr1	247814660	247824119	OR14A16	0	-	9459
chr11	4482646	4493497	OR52K1	0	+	10851
chr5	148168546	148175619	SPINK14	0	+	7073
chr2	232539692	232548115	CHRNG	0	+	8423
chr14	20190896	20201075	OR11G2	0	+	10179
chr11	125776113	125778828	PATE2	0	-	2715
chr17	40958417	40966948	KRT39	0	-	8531
chr14	58395928	58408702	TOMM20L	0	+	12774
chr5	126631705	126636284	TEX43	0	+	4579
chr1	248361665	248362627	OR2T4	0	+	962
chrX	135094985	135098712	SMIM10L2B	0	-	3727
chr9	133577081	133609389	FAM163B	0	-	32308
chr16	28751787	28772807	NPIPB9	0	+	21020
chr4	36281616	36347511	DTHD1	0	+	65895
chr6	26103933	26104337	H4C3	0	+	404
chr17	41476710	41481151	KRT35	0	-	4441
chr1	152804832	152806651	LCE1C	0	-	1819
chr1	110150494	110202202	SLC6A17	0	+	51708
chr19	39243455	39245250	IFNL3	0	-	1795
chr7	64228474	64266931	ZNF679	0	+	38457
chr11	124437445	124445696	OR8B8	0	-	8251
chr8	39106990	39284917	ADAM32	0	+	177927
chr13	52033611	52129092	NEK5	0	-	95481
chr10	133087924	133131675	ADGRA1	0	+	43751
chr19	56189570	56197920	ZSCAN5B	0	-	8350
chr9	122510802	122511743	OR1J2	0	+	941
chr1	9002973	9026423	SLC2A7	0	-	23450
chr16	28499362	28512051	IL27	0	-	12689
chr11	124183219	124188780	OR10D3	0	+	5561
chr19	22391019	22532485	ZNF98	0	-	141466
chr1	153437058	153439949	S100A7L2	0	-	2891
chr1	158747814	158772195	OR6N1	0	-	24381
chr4	154231742	154491799	DCHS2	0	-	260057
chr8	81524981	81590139	FABP12	0	-	65158
chr11	4637477	4643060	OR51D1	0	+	5583
chr10	96343221	96359365	OPALIN	0	-	16144
chr1	247670812	247679739	OR13G1	0	-	8927
chr19	41114432	41128381	CYP2F1	0	+	13949
chr1	248013660	248024276	OR2L5	0	+	10616
chr4	143870864	143905563	GYPE	0	-	34699
chr19	56176008	56185775	GALP	0	+	9767
chr1	158544550	158554405	OR6Y1	0	-	9855
chr19	851014	856247	ELANE	0	+	5233
chr3	178272932	178844429	KCNMB2	0	+	571497
chr1	247840928	247841896	OR11L1	0	-	968
chr16	1434383	1444556	CCDC154	0	-	10173
chr14	23381982	23408273	MYH6	0	-	26291
chr12	90905622	90955176	CCER1	0	-	49554
chr11	63079940	63144221	SLC22A24	0	-	64281
chr21	30319124	30320315	KRTAP26-1	0	-	1191
chr18	32672673	32773023	KLHL14	0	-	100350
chr12	55244609	55256625	OR6C74	0	+	12016
chr1	207645113	207738416	CR1L	0	+	93303
chr11	62296281	62299075	SCGB1D4	0	-	2794
chr10	104129888	104232364	CFAP43	0	-	102476
chr9	137251261	137253483	STPG3	0	+	2222
chr1	241995490	241999098	MAP1LC3C	0	-	3608
chr11	58358124	58359069	OR5B17	0	-	945
chr11	4545191	4546144	OR52M1	0	+	953
chr4	80335730	80963750	CFAP299	0	+	628020
chr19	41088451	41096195	CYP2A13	0	+	7744
chr11	124241095	124254364	OR8G1	0	+	13269
chr12	11265914	11269707	PRB3	0	-	3793
chr11	58203202	58204142	OR1S2	0	-	940
chr10	14959388	14988050	MEIG1	0	+	28662
chr11	64590641	64602353	SLC22A12	0	+	11712
chr10	113588714	113664070	NRAP	0	-	75356
chr11	62936385	62984967	SLC22A6	0	-	48582
chr1	152212076	152224193	HRNR	0	-	12117
chr9	21440439	21441316	IFNA1	0	+	877
chr1	2528745	2530263	HES5	0	-	1518
chr3	98282505	98284070	OR5H2	0	+	1565
chr3	151733916	151761339	AADACL2	0	+	27423
chr3	156825481	157046129	LEKR1	0	+	220648
chr13	61409858	61427849	ENSG00000197991	0	-	17991
chr12	10030678	10066031	CLEC9A	0	+	35353
chr8	737628	1708476	DLGAP2	0	+	970848
chrX	141583674	141585011	SPANXA1	0	-	1337
chr19	9466355	9498616	ZNF560	0	-	32261
chr1	206106936	206117699	AVPR1B	0	-	10763
chr22	15690026	15721631	POTEH	0	+	31605
chr2	108377911	108388989	SULT1C4	0	+	11078
chr19	40875439	40882752	CYP2A7	0	-	7313
chr17	41255384	41256364	KRTAP9-9	0	+	980
chr17	41139433	41140487	KRTAP4-6	0	-	1054
chr4	68053198	68129869	TMPRSS11F	0	-	76671
chr4	99123657	99157792	ADH4	0	-	34135
chr1	248375746	248391811	OR2T6	0	+	16065
chr1	248046836	248063407	OR2L3	0	+	16571
chr8	7495911	7509311	DEFB107B	0	+	13400
chrX	37008366	37011664	FAM47C	0	+	3298
chr12	7729383	7751605	CLEC4C	0	-	22222
chr1	181317690	181808084	CACNA1E	0	+	490394
chr17	41148924	41149825	KRTAP4-5	0	-	901
chr11	58506807	58508105	OR5B21	0	-	1298
chr20	2816302	2820284	TMEM239	0	+	3982
chr17	47200446	47223679	MYL4	0	+	23233
chrX	126163499	126166289	DCAF12L2	0	-	2790
chr21	30396031	30396822	KRTAP13-1	0	+	791
chr3	190428655	190449901	TMEM207	0	-	21246
chr1	156815640	156881850	NTRK1	0	+	66210
chr17	41184100	41184911	KRTAP4-1	0	-	811
chr22	16590751	16592810	CCT8L2	0	-	2059
chr1	247617143	247622372	OR14L1P	0	+	5229
chr3	187698259	187702557	RTP2	0	-	4298
chr11	77034398	77041973	B3GNT6	0	+	7575
chr9	137230757	137236555	SLC34A3	0	+	5798
chr1	211476522	211492162	RD3	0	-	15640
chrX	141241463	141242517	SPANXC	0	-	1054
chr1	162395268	162412138	SH2D1B	0	-	16870
chr19	30228290	30713538	ZNF536	0	+	485248
chr1	248174821	248181067	OR2M2	0	+	6246
chr19	52429148	52452315	ZNF534	0	+	23167
chr16	71565660	71577092	TAT	0	-	11432
chr6	160531482	160664275	LPA	0	-	132793
chr12	61708273	62279150	TAFA2	0	-	570877
chr11	123994163	123995161	OR10G6	0	-	998
chr12	48559882	48562956	OR5BS1P	0	+	3074
chr6	28503296	28528215	GPX6	0	-	24919
chr10	66926036	67101551	LRRTM3	0	+	175515
chr1	114854863	114995370	SYCP1	0	+	140507
chr9	101569352	101738647	GRIN3A	0	-	169295
chr1	177170958	177282422	BRINP2	0	+	111464
chrX	30230657	30237495	MAGEB3	0	+	6838
chr12	69608564	69610907	LRRC10	0	-	2343
chr1	152719522	152720470	C1orf68	0	+	948
chr9	133376366	133406096	STKLD1	0	+	29730
chrX	64224194	64230607	ASB12	0	-	6413
chrX	126549383	126552814	DCAF12L1	0	-	3431
chr2	104853287	104858574	POU3F3	0	+	5287
chr5	178895898	178933212	ZFP2	0	+	37314
chr9	74497335	74693177	RORB	0	+	195842
chr1	158472220	158480936	OR10R2	0	+	8716
chr1	158605268	158612514	OR10Z1	0	+	7246
chr1	248488589	248491113	OR2T5	0	+	2524
chr1	248030070	248042305	OR2L2	0	+	12235
chr1	182398117	182400667	TEDDM1	0	-	2550
chr6	142133090	142135151	GJE1	0	+	2061
chr6	138795911	138904070	ECT2L	0	+	108159
chr1	170145959	170168866	NTMT2	0	+	22907
chr6	129831244	129861547	TMEM244	0	-	30303
chr1	158716327	158720720	OR6K3	0	-	4393
chr1	153259687	153262124	LORICRIN	0	+	2437
chr1	153203430	153205120	LELP1	0	+	1690
chr1	152759561	152762052	KPRP	0	+	2491
chr10	122910610	122913111	FAM24A	0	+	2501
chr10	116427847	116477957	PNLIPRP3	0	+	50110
chr1	119414931	119423035	HSD3B2	0	+	8104
chrX	154823348	154834662	SMIM9	0	-	11314
chr6	83853360	83857515	RIPPLY2	0	+	4155
chr6	73368555	73395133	OOEP	0	-	26578
chr6	73362658	73364171	KHDC3L	0	+	1513
chr6	73353063	73354276	DPPA5	0	-	1213
chr1	92217915	92245813	C1orf146	0	+	27898
chrX	145247503	145256208	SPANXN1	0	+	8705
chrX	141589708	141590762	SPANXA2	0	+	1054
chrX	139955728	139965521	CXorf66	0	-	9793
chrX	134237047	134246207	CCDC160	0	+	9160
chr1	67092165	67231853	C1orf141	0	-	139688
chr6	50009138	50021994	DEFB110	0	-	12856
chr6	49499923	49528078	GLYATL3	0	+	28155
chr1	54007298	54018186	LDLRAD1	0	-	10888
chrX	120072264	120077690	RHOXF2B	0	-	5426
chr9	136754386	136758543	LCN8	0	-	4157
chr9	136738167	136748453	ENSG00000204003	0	-	10286
chr1	51102221	51148086	C1orf185	0	+	45865
chr9	135623648	135639540	GLT6D1	0	-	15892
chr10	89378056	89385205	IFIT1B	0	+	7149
chrX	116461686	116462976	CT83	0	-	1290
chr10	88759982	88779626	LIPN	0	+	19644
chr10	88706249	88752776	LIPK	0	+	46527
chr10	88586753	88606976	LIPJ	0	+	20223
chrX	111876051	111903990	TRPC5OS	0	+	27939
chr10	84220571	84225544	LRIT2	0	-	4973
chr6	43506969	43510686	LRRC73	0	-	3717
chrX	103273691	103276750	TCEAL5	0	-	3059
chr2	241809065	241817413	NEU4	0	+	8348
chr6	35781019	35793675	CLPSL1	0	+	12656
chr10	46461099	46465958	NPY4R	0	-	4859
chr9	110303476	110337884	TXNDC8	0	-	34408
chrX	70234655	70240659	AWAT1	0	+	6004
chr9	104535749	104536856	OR13C3	0	-	1107
chr17	78231310	78240987	TMEM235	0	+	9677
chrX	55258415	55264916	PAGE3	0	-	6501
chr6	32393339	32407181	BTNL2	0	-	13842
chr6	32288526	32371912	TSBP1	0	-	83386
chr11	123882920	123885670	TMEM225	0	-	2750
chr2	170783786	170798971	ERICH2	0	+	15185
chr17	74579365	74592283	CD300LD	0	-	12918
chr17	74356416	74361868	BTBD17	0	-	5452
chr11	114678527	114707069	NXPE2	0	+	28542
chrX	52796144	52797427	SPANXN5	0	-	1283
chr17	63909597	63911341	CSHL1	0	-	1744
chr6	31718594	31726714	MPIG6B	0	+	8120
chr11	90031106	90042025	TRIM49C	0	+	10919
chr11	89968502	89974072	TRIM64	0	+	5570
chr6	31588895	31593006	NCR3	0	-	4111
chr1	13416351	13421328	PRAMEF20	0	+	4977
chr1	13389632	13392629	PRAMEF17	0	+	2997
chr1	13369067	13371900	PRAMEF19	0	-	2833
chr1	13341892	13347134	PRAMEF14	0	-	5242
chr1	13315581	13322598	PRAMEF15	0	+	7017
chr1	13171848	13179459	PRAMEF9	0	+	7611
chr1	12916610	12920482	PRAMEF7	0	+	3872
chr6	31528962	31530232	MCCD1	0	+	1270
chr1	12644085	12667076	AADACL4	0	+	22991
chr19	56202273	56209200	ZSCAN5C	0	+	6927
chr20	31404845	31412838	DEFB121	0	-	7993
chr11	71581855	71603353	KRTAP5-11	0	-	21498
chr11	71565563	71566735	KRTAP5-10	0	+	1172
chr12	132603150	132610582	LRCOL1	0	-	7432
chr19	53632056	53637009	DPRX	0	+	4953
chr6	30163206	30172693	TRIM15	0	+	9487
chr9	77019655	77020953	FOXB2	0	+	1298
chr6	30151943	30161211	TRIM10	0	-	9268
chr6	30136124	30148735	TRIM40	0	+	12611
chr1	11479155	11537551	DISP3	0	+	58396
chr2	100470482	100483280	NMS	0	+	12798
chr19	50511600	50514690	ASPDH	0	-	3090
chr6	29657002	29672372	MOG	0	+	15370
chr6	29585121	29590500	OR2H2	0	+	5379
chr5	179678560	179681034	CBY3	0	-	2474
chr9	72051376	72072721	C9orf57	0	-	21345
chr12	122172029	122174221	IL31	0	-	2192
chr6	29486697	29487956	MAS1L	0	-	1259
chr6	29457155	29464328	OR2H1	0	+	7173
chr6	29301701	29313017	OR14J1	0	+	11316
chr6	29170907	29175811	OR2J2	0	+	4904
chr6	29108058	29114770	OR2J3	0	+	6712
chr6	29099490	29102701	OR2J1	0	+	3211
chr6	29086208	29087313	OR2B3	0	-	1105
chr6	29044213	29045175	OR2W1	0	-	962
chr11	65170154	65173244	SPDYC	0	+	3090
chr9	69820817	69906227	C9orf135	0	+	85410
chr10	19048801	19790401	MALRD1	0	+	741600
chr5	169861303	169980495	INSYN2B	0	-	119192
chr9	65282101	65285209	FOXD4L5	0	-	3108
chr9	39355669	39361962	SPATA31A1	0	+	6293
chr19	46039182	46077118	IGFL4	0	-	37936
chr17	41232449	41233454	KRTAP9-3	0	+	1005
chr17	41096981	41098142	KRTAP4-8	0	-	1161
chr8	141356470	141367286	GPR20	0	-	10816
chr17	41029351	41030195	KRTAP1-4	0	-	844
chr17	40977715	40987135	KRT40	0	-	9420
chr17	40748021	40755331	KRT25	0	-	7310
chr5	148321203	148339852	SPINK9	0	+	18649
chr17	39927732	39944999	LRRC3C	0	+	17267
chr5	145858521	145937126	GRXCR2	0	-	78605
chr11	61508749	61511018	LRRC10B	0	+	2269
chr17	38936432	38967403	FBXO47	0	-	30971
chr19	41443156	41444765	ERICH4	0	+	1609
chr11	60515392	60542721	MS4A13	0	+	27329
chr8	116938207	116944487	AARD	0	+	6280
chr16	88863333	88866660	PABPN1L	0	-	3327
chr11	55838752	55839738	OR5D16	0	+	986
chr11	55827219	55828154	OR5L2	0	+	935
chr8	109362461	109537207	PKHD1L1	0	+	174746
chr17	35464249	35537678	SLFN12L	0	-	73429
chr7	128671693	128687877	FAM71F2	0	+	16184
chr1	1534778	1540624	TMEM240	0	-	5846
chr4	190024367	190027257	FRG2	0	-	2890
chr9	34723053	34729488	FAM205A	0	-	6435
chr2	39175646	39243957	CDKL4	0	-	68311
chr1	1425871	1430255	TMEM88B	0	+	4384
chr11	44047981	44059977	ACCSL	0	+	11996
chr4	185426249	185449826	C4orf47	0	+	23577
chr9	34621074	34629045	ARID3C	0	-	7971
chr8	81458253	81461579	FABP9	0	-	3326
chr19	34590644	34677159	SCGB2B2	0	-	86515
chr2	36696690	36814794	VIT	0	+	118104
chr5	127649082	127658630	CTXN3	0	+	9548
chr4	140442262	140498377	MGAT4D	0	-	56115
chr12	55492378	55493316	OR6C68	0	+	938
chr12	55400529	55401467	OR6C65	0	+	938
chr12	55330043	55332687	OR6C3	0	+	2644
chr12	55314343	55322364	OR6C1	0	+	8021
chr5	102371774	102499016	SLCO6A1	0	-	127242
chr11	5840928	5841952	OR52E6	0	-	1024
chr21	44657932	44658341	KRTAP12-3	0	+	409
chr9	24542952	24545946	IZUMO3	0	-	2994
chr16	32252719	32255922	TP53TG3D	0	+	3203
chr16	33193659	33196858	TP53TG3C	0	+	3199
chr7	77050391	77062558	SPDYE18	0	-	12167
chr11	5046526	5047461	OR52J3	0	+	935
chr11	4954772	4955713	OR51A2	0	-	941
chr11	4942831	4947605	OR51A4	0	-	4774
chr4	70028455	70036538	HTN3	0	+	8083
chrX	3006546	3034111	ARSH	0	+	27565
chr14	73610945	73619888	ACOT6	0	+	8943
chr4	64275257	64409468	TECRL	0	-	134211
chr14	72609034	72894101	DPF3	0	-	285067
chr12	27762427	27780236	MANSC4	0	-	17809
chr22	41952174	41958933	LINC00634	0	+	6759
chr19	7037749	7040179	MBD3L4	0	-	2430
chrX	1187549	1212723	CRLF2	0	-	25174
chrY	1187549	1212723	CRLF2	0	-	25174
chr19	4890437	4902896	ARRDC5	0	-	12459
chr16	4556340	4600758	C16orf96	0	+	44418
chr3	190852737	190892429	GMNC	0	-	39692
chr12	8455962	8478330	CLEC6A	0	+	22368
chr22	32149006	32159322	C22orf42	0	-	10316
chr12	7765216	7774121	NANOGNB	0	+	8905
chr7	16526825	16581568	LRRC72	0	+	54743
chr13	23891099	23897502	C1QTNF9B	0	-	6403
chr11	1697195	1697755	KRTAP5-6	0	+	560
chr11	1597177	1598294	KRTAP5-2	0	-	1117
chr11	1584342	1585283	KRTAP5-1	0	-	941
chr8	11993174	11996312	DEFB134	0	-	3138
chr8	11982256	11984590	DEFB135	0	+	2334
chr8	11973937	11974599	DEFB136	0	-	662
chr17	1270444	1271815	BHLHA9	0	+	1371
chr19	1753506	1780988	ONECUT3	0	+	27482
chr21	33025935	33029196	OLIG2	0	+	3261
chr21	32790673	32813743	C21orf62	0	-	23070
chr11	298200	299526	IFITM5	0	-	1326
chr18	75409476	75427703	SMIM21	0	-	18227
chr18	74315839	74359189	C18orf63	0	+	43350
chr8	6977649	6980092	DEFA1	0	-	2443
chr22	24935098	24946695	TMEM211	0	-	11597
chr21	31038159	31038476	KRTAP19-8	0	-	317
chr21	30642864	30643136	KRTAP20-3	0	+	272
chr21	30620627	30620850	KRTAP20-4	0	+	223
chr21	30590105	30590397	KRTAP22-2	0	-	292
chr21	30337013	30337694	KRTAP27-1	0	-	681
chr15	32441914	32455634	GOLGA8O	0	-	13720
chr16	153892	166764	HBM	0	+	12872
chr18	47032527	47035621	ELOA2	0	-	3094
chr3	139003962	139006268	PRR23A	0	-	2306
chr3	138947217	138953990	FOXL2NB	0	+	6773
chr3	130517177	130677044	COL6A6	0	+	159867
chr18	7231089	7232044	LRRC30	0	+	955
chr6	29439306	29440977	OR10C1	0	+	1671
chr3	112815709	112846864	CD200R1L	0	-	31155
chr3	98390666	98391631	OR5K3	0	+	965
chr3	32817997	32897824	TRIM71	0	+	79827
chr8	55102028	55542054	XKR4	0	+	440026
chr1	53891239	53911086	DIO1	0	+	19847
chr17	41307700	41309309	KRTAP16-1	0	-	1609
chr17	41301826	41302851	KRTAP29-1	0	-	1025
chr17	41265339	41266641	KRTAP9-6	0	+	1302
chr17	41117181	41118373	KRTAP4-11	0	-	1192
chr17	41105332	41106488	KRTAP4-9	0	+	1156
chr17	41059240	41060114	KRTAP2-3	0	-	874
chr17	41046541	41047316	KRTAP2-1	0	-	775
chr7	144228244	144239605	OR2A42	0	-	11361
chr17	40993430	40994164	KRTAP3-3	0	-	734
chr17	40999193	40999906	KRTAP3-2	0	-	713
chr21	30592440	30593075	KRTAP6-3	0	+	635
chr19	50621307	50639881	SYT3	0	-	18574
chr1	151800264	151805419	LINGO4	0	-	5155
chr7	143954844	143997312	OR2F1	0	+	42468
chr17	63872012	63873766	CSH2	0	-	1754
chr14	95686426	95692628	TCL1B	0	+	6202
chr17	41123091	41124182	KRTAP4-12	0	-	1091
chr17	41065116	41065879	KRTAP2-4	0	-	763
chr15	74826627	74831802	CPLX3	0	+	5175
chr20	56533246	56536520	FAM209B	0	+	3274
chr4	69199951	69214748	UGT2B11	0	-	14797
chr19	51478622	51490952	CEACAM18	0	+	12330
chr19	44699151	44710718	CEACAM16	0	+	11567
chr19	39776595	39786291	LEUTX	0	+	9696
chr9	34661880	34664048	CCL27	0	-	2168
chr19	22752183	22784151	ZNF99	0	-	31968
chr19	19264364	19273391	TM6SF2	0	-	9027
chr9	21201469	21202205	IFNA7	0	-	736
chr3	196506879	196515346	SMCO1	0	-	8467
chr7	141708353	141731271	WEE2	0	+	22918
chrX	30243715	30252040	MAGEB1	0	+	8325
chr7	138797952	138838101	TMEM213	0	+	40149
chr10	127549309	127553540	NPS	0	+	4231
chr3	127193131	127198185	C3orf56	0	+	5054
chr2	88446787	88452693	FOXI3	0	-	5906
chr5	172194172	172203454	EFCAB9	0	+	9282
chr11	93818232	93850618	VSTM5	0	-	32386
chr11	89710299	89717872	TRIM77	0	+	7573
chr22	30522799	30546741	SEC14L6	0	-	23942
chr5	148268180	148286255	SPINK13	0	+	18075
chr12	50953922	50970506	HIGD1C	0	+	16584
chr2	73202574	73212513	NOTO	0	+	9939
chr17	41054498	41055230	KRTAP2-2	0	-	732
chr11	71814045	71821548	ZNF705E	0	-	7503
chr15	82543201	82648861	CPEB1	0	-	105660
chr6	49968677	49969625	DEFB113	0	-	948
chr7	64045434	64085339	ZNF727	0	+	39905
chr3	51873721	51875601	IQCF5	0	-	1880
chr3	51778561	51779241	IQCF6	0	-	680
chr2	38889875	38975454	ARHGEF33	0	+	85579
chr12	27081057	27082578	C12orf71	0	-	1521
chr11	60729304	60744212	MS4A18	0	+	14908
chr11	60200270	60243137	MS4A4E	0	-	42867
chr8	123851987	124120061	FER1L6	0	+	268074
chr17	20579724	20580911	CDRT15L2	0	+	1187
chr2	17510579	17518440	RAD51AP2	0	-	7861
chr2	3703575	3848008	DCDC2C	0	+	144433
chr11	57537595	57550272	SMTNL1	0	+	12677
chr11	49053714	49059112	TRIM64C	0	-	5398
chrX	153395639	153401392	PNMA6E	0	-	5753
chr9	81988772	81995253	SPATA31D1	0	+	6481
chr14	31482875	31488039	GPR33	0	-	5164
chr17	9800608	9822079	GSG1L2	0	-	21471
chr12	7304072	7328719	ACSM4	0	+	24647
chr16	3493484	3495489	C16orf90	0	-	2005
chr16	2798470	2805304	PRSS41	0	+	6834
chrX	57677067	57680260	NLRP2B	0	-	3193
chr15	72654697	72669599	GOLGA6B	0	+	14902
chr9	35561831	35563899	FAM166B	0	-	2068
chr4	42892713	43030658	GRXCR1	0	+	137945
chr5	7830378	7851151	C5orf49	0	-	20773
chr8	36784324	36936125	KCNU1	0	+	151801
chr14	23185316	23273477	RNF212B	0	+	88161
chr8	12104389	12115516	ZNF705D	0	+	11127
chr8	7926337	7952413	ZNF705B	0	+	26076
chr8	7355517	7385558	ZNF705G	0	-	30041
chr21	44573729	44575371	KRTAP10-4	0	+	1642
chr18	47206169	47251660	SKOR2	0	-	45491
chr13	45777242	45851753	SIAH3	0	-	74511
chr20	32858923	32961845	EFCAB8	0	+	102922
chr20	31303212	31308585	DEFB116	0	-	5373
chr20	31257664	31259632	DEFB115	0	+	1968
chr22	16961936	17008222	GAB4	0	-	46286
chr20	1203454	1209076	C20orf202	0	+	5622
chr4	8846076	8871839	HMX1	0	-	25763
chr17	81804132	81814008	GCGR	0	+	9876
chr1	15465909	15491395	CELA2B	0	+	25486
chr1	22953043	22965338	LACTBL1	0	-	12295
chr1	2635976	2801717	TTC34	0	-	165741
chr19	44613563	44636781	IGSF23	0	+	23218
chr2	241893988	241902551	FAM240C	0	-	8563
chr2	174334954	174338500	SP9	0	+	3546
chr22	50551112	50562919	SYCE3	0	-	11807
chr7	48924547	48927454	CDC14C	0	+	2907
chr2	21123968	21144368	TDRD15	0	+	20400
chr1	21977022	21998642	CELA3B	0	+	21620
chr11	64300358	64304770	CATSPERZ	0	+	4412
chr19	2289784	2292024	LINGO3	0	-	2240
chr11	48975324	48983826	TRIM51GP	0	-	8502
chr7	144000320	144008793	OR6B1	0	+	8473
chr8	25841725	26045413	EBF2	0	-	203688
chr19	42721638	42740481	PSG3	0	-	18843
chr7	144048948	144058845	OR2A5	0	+	9897
chr21	44627093	44628378	KRTAP10-9	0	+	1285
chr11	54706832	54707902	OR4A5	0	+	1070
chr17	41026026	41027208	KRTAP1-5	0	-	1182
chr7	143477873	143478796	TAS2R41	0	+	923
chr7	144086278	144098953	OR2A12	0	+	12675
chr21	44637356	44638455	KRTAP10-10	0	+	1099
chr19	42924132	42937207	PSG7	0	-	13075
chr17	41033884	41034874	KRTAP1-3	0	-	990
chr17	3276942	3386317	OR3A2	0	-	109375
chr1	247754846	247760556	OR1C1	0	-	5710
chr7	53035633	53036925	POM121L12	0	+	1292
chr7	143935233	143936186	OR2F2	0	+	953
chr11	123753580	123754518	OR6X1	0	-	938
chr11	124919244	124920677	HEPN1	0	+	1433
