0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	Middle	Start	End
chr9	33165287	33168220	0																														33166753	-1466	1467
chr9	33264050	33266662	1	-691.0																													33265356	-1306	1306
chr9	33287820	33290485	0																														33289152	-1332	1333
chr9	33293180	33295064	1	-840.0																													33294122	-942	942
chr9	33817495	33819057	0																														33818276	-781	781
chr9	35073595	35075945	1	335.0																													35074770	-1175	1175
chr9	35094794	35095711	2	-260.0	23.0																												35095252	-458	459
chr9	35096099	35101245	0																														35098672	-2573	2573
chr9	35731772	35739402	9	-2171.0	463.0	2769.0	-3296.0	-3478.0	-3419.0	2481.0	-2776.0	-1313.0																					35735587	-3815	3815
chr9	37420497	37424314	1	-418.0																													37422405	-1908	1909
chr9	37425522	37429783	4	-2054.0	1028.0	-994.0	-2094.0																										37427652	-2130	2131
chr9	37464310	37465976	0																														37465143	-833	833
chr9	38392156	38397683	1	-998.0																													38394919	-2763	2764
chr9	38619483	38622702	1	855.0																													38621092	-1609	1610
chr9	72363458	72366918	0																														72365188	-1730	1730
chr9	74951776	74953127	0																														74952451	-675	676
chr9	78030328	78032927	1	466.0																													78031627	-1299	1300
chr9	83979163	83982117	0																														83980640	-1477	1477
chr9	85942274	85943379	0																														85942826	-552	553
chr9	88387624	88389743	0																														88388683	-1059	1060
chr9	89310246	89312605	0																														89311425	-1179	1180
chr9	89320963	89322706	0																														89321834	-871	872
chr9	92115092	92116862	0																														92115977	-885	885
chr9	92324958	92327473	0																														92326215	-1257	1258
chr9	93060365	93065354	0																														93062859	-2494	2495
chr9	93129512	93133465	0																														93131488	-1976	1977
chr9	93449471	93452662	1	62.0																													93451066	-1595	1596
chr9	96414443	96416723	0																														96415583	-1140	1140
chr9	96416785	96419528	0																														96418156	-1371	1372
chr9	96775780	96778898	0																														96777339	-1559	1559
chr9	96780145	96780913	0																														96780529	-384	384
chr9	97981043	97985248	0																														97983145	-2102	2103
chr9	98788730	98794442	0																														98791586	-2856	2856
chr9	99224736	99226057	0																														99225396	-660	661
chr9	99818332	99820659	0																														99819495	-1163	1164
chr9	99822368	99824484	0																														99823426	-1058	1058
chr9	104093877	104095408	0																														104094642	-765	766
chr9	106862296	106865895	0																														106864095	-1799	1800
chr9	107282752	107285026	0																														107283889	-1137	1137
chr9	109012506	109013858	1	-137.0																													109013182	-676	676
chr9	110255327	110259143	0																														110257235	-1908	1908
chr9	110578133	110578303	0																														110578218	-85	85
chr9	111482545	111484748	0																														111483646	-1101	1102
chr9	111632468	111635726	0																														111634097	-1629	1629
chr9	113372153	113375572	4	-141.0	-661.0	371.0	-267.0																										113373862	-1709	1710
chr9	113376400	113378110	0																														113377255	-855	855
chr9	113409059	113412077	0																														113410568	-1509	1509
chr9	114606284	114608647	0																														114607465	-1181	1182
chr9	122265604	122266806	0																														122266205	-601	601
chr9	122911708	122916757	3	2369.0	2196.0	2323.0																											122914232	-2524	2525
chr9	123927287	123929234	0																														123928260	-973	974
chr9	125201482	125206175	0																														125203828	-2346	2347
chr9	125240162	125241260	3	-108.0	461.0	442.0																											125240711	-549	549
chr9	127223655	127227148	0																														127225401	-1746	1747
chr9	127395322	127402110	0																														127398716	-3394	3394
chr9	127444592	127451214	1	2738.0																													127447903	-3311	3311
chr9	127705572	127712055	1	1676.0																													127708813	-3241	3242
chr9	127903333	127907806	0																														127905569	-2236	2237
chr9	127937614	127940040	0																														127938827	-1213	1213
chr9	127940057	127941056	0																														127940556	-499	500
chr9	128064058	128069519	4	-182.0	-10.0	-356.0	-319.0																										128066788	-2730	2731
chr9	128266983	128273996	1	-3358.0																													128270489	-3506	3507
chr9	128455234	128457268	0																														128456251	-1017	1017
chr9	128503928	128505041	0																														128504484	-556	557
chr9	128551766	128553743	0																														128552754	-988	989
chr9	128769179	128776267	0																														128772723	-3544	3544
chr9	128882053	128884565	0																														128883309	-1256	1256
chr9	130041916	130044138	0																														130043027	-1111	1111
chr9	130447788	130450648	0																														130449218	-1430	1430
chr9	130897561	130900566	0																														130899063	-1502	1503
chr9	131117787	131125556	0																														131121671	-3884	3885
chr9	131495480	131499820	0																														131497650	-2170	2170
chr9	131501105	131503994	0																														131502549	-1444	1445
chr9	132352356	132355676	0																														132354016	-1660	1660
chr9	132404582	132406285	0																														132405433	-851	852
chr9	132669531	132671800	0																														132670665	-1134	1135
chr9	133029532	133032524	0																														133031028	-1496	1496
chr9	133064416	133070067	1	-1520.0																													133067241	-2825	2826
chr9	133344602	133351371	3	-1441.0	-250.0	2737.0																											133347986	-3384	3385
chr9	133351389	133354160	3	-1021.0	837.0	-1282.0																											133352774	-1385	1386
chr9	133355739	133358423	0																														133357081	-1342	1342
chr9	133358709	133362004	2	-759.0	265.0																												133360356	-1647	1648
chr9	133411633	133415348	0																														133413490	-1857	1858
chr9	133457800	133461719	1	1727.0																													133459759	-1959	1960
chr9	135480775	135488272	4	-1648.0	-1472.0	-3748.0	-2846.0																										135484523	-3748	3749
chr9	135500328	135502623	0																														135501475	-1147	1148
chr9	135502860	135507578	6	1648.0	2027.0	1290.0	1308.0	1442.0	1380.0																								135505219	-2359	2359
chr9	136114816	136119949	1	694.0																													136117382	-2566	2567
chr9	136371374	136374903	2	1231.0	1127.0																												136373138	-1764	1765
chr9	136375526	136382453	1	-2333.0																													136378989	-3463	3464
chr9	136392527	136397942	1	2539.0																													136395234	-2707	2708
chr9	136399059	136402112	0																														136400585	-1526	1527
chr9	136402127	136403154	1	-168.0																													136402640	-513	514
chr9	136403269	136409177	2	-944.0	-1013.0																												136406223	-2954	2954
