Chr	Start	End	Name	Score	Strand	Length
chr11	58294344	58345693	LPXN	0	-	51349
chr11	58938903	58976061	DTX4	0	+	37158
chr11	64662018	64684683	ATG2A	0	-	22665
chr11	64619114	64655768	EHD1	0	-	36654
chr11	59341871	59383247	OSBP	0	-	41376
chr11	67758571	67772452	UNC93B1	0	-	13881
chr11	126173955	126219900	DCPS	0	+	45945
chr11	67922330	67981319	KMT5B	0	-	58989
chr11	126138919	126148026	FOXRED1	0	+	9107
chr11	68228199	68382802	PPP6R3	0	+	154603
chr11	64373646	64490669	NRXN2	0	-	117023
chr11	59939488	59952139	MS4A6A	0	-	12651
chr11	59953130	60085553	MS4A4A	0	+	132423
chr11	68522088	68611878	CPT1A	0	-	89790
chr11	60609586	60618554	CCDC86	0	+	8968
chr11	60658019	60674057	PRPF19	0	-	16038
chr11	60681630	60690915	TMEM109	0	+	9285
chr11	6281036	6293357	CCKBR	0	+	12321
chr11	6452279	6463847	HPX	0	-	11568
chr11	6469843	6495689	TRIM3	0	-	25846
chr11	89933597	89956245	CHORDC1	0	-	22648
chr11	71900602	71907367	FOLR1	0	+	6765
chr11	71817424	71823826	ANAPC15	0	-	6402
chr11	71825915	71850936	FOLR3	0	+	25021
chr11	93862007	93915134	PANX1	0	+	53127
chr11	73019321	73080433	ARHGEF17	0	+	61112
chr11	117185273	117283982	CEP164	0	+	98709
chr11	10533220	10562777	RNF141	0	-	29557
chr11	101785741	101871793	CEP126	0	+	86052
chr11	117857085	117873752	IL10RA	0	+	16667
chr11	11292424	11643552	GALNT18	0	-	351128
chr11	102217942	102249401	BIRC2	0	+	31459
chr11	118230315	118269926	UBE4A	0	+	39611
chr11	118618472	118661873	DDX6	0	-	43401
chr11	118795873	118829269	UPK2	0	+	33396
chr11	119077008	119184636	CBL	0	+	107628
chr11	119494120	119599910	NECTIN1	0	-	105790
chr11	33278218	33378569	HIPK3	0	+	100351
chr11	33397654	33695648	KIAA1549L	0	+	297994
chr11	33762485	33796089	FBXO3	0	-	33604
chr11	34937376	35042138	PDHX	0	+	104762
chr11	35272752	35441610	SLC1A2	0	-	168858
chr11	36290834	36310999	COMMD9	0	-	20165
chr11	60704532	60720125	SLC15A3	0	-	15593
chr11	60869961	60895324	CD5	0	+	25363
chr11	44087475	44105787	ACCS	0	+	18312
chr11	62037630	62040632	SCGB2A2	0	+	3002
chr11	46417964	46615675	AMBRA1	0	-	197711
chr11	47290712	47351582	MADD	0	+	60870
chr11	63706431	63724791	NAA40	0	+	18360
chr11	3022152	3078843	CARS1	0	-	56691
chr11	2920951	2946476	SLC22A18	0	+	25525
chr11	2397407	2419032	CD81	0	+	21625
chr11	107661717	107799019	SLC35F2	0	-	137302
chr11	15987995	16761138	SOX6	0	-	773143
chr11	67259239	67273734	PITPNM1	0	-	14495
chr11	17095935	17099262	RPS13	0	-	3327
chr11	67235645	67258625	AIP	0	+	22980
chr11	3692313	3819022	NUP98	0	-	126709
chr11	67798084	67804111	NDUFS8	0	+	6027
chr11	67806492	67818362	TCIRG1	0	+	11870
chr11	67820326	67888911	CHKA	0	-	68585
chr11	108376162	108464495	EXPH5	0	-	88333
chr11	18300215	18343745	HPS5	0	-	43530
chr11	18343842	18388592	GTF2H1	0	+	44750
chr11	111222980	111326355	POU2AF1	0	-	103375
chr11	18749475	18814268	PTPN5	0	-	64793
chr12	6058043	6233936	VWF	0	-	175893
chr12	6937572	6949011	P3H3	0	+	11439
chr12	27676364	27848497	PPFIBP1	0	+	172133
chr12	49962001	50038449	PRPF40B	0	+	76448
chr12	9905082	9913497	CD69	0	-	8415
chr12	108126648	108155049	PRDM4	0	-	28401
chr12	10004968	10021985	CLEC2B	0	-	17017
chr12	109015671	109027670	SELPLG	0	-	11999
chr12	109038885	109125302	CORO1C	0	-	86417
chr12	50451331	50477394	ASIC1	0	+	26063
chr12	30862486	30976236	CAPRIN2	0	-	113750
chr12	31079362	31149537	TSPAN11	0	+	70175
chr12	51373184	51422349	SLC11A2	0	-	49165
chr12	121124952	121139662	MLEC	0	+	14710
chr12	110011060	110035930	MVK	0	+	24870
chr12	51454988	51477447	CSRNP2	0	-	22459
chr12	121675478	121736111	CAMKK2	0	-	60633
chr12	51674822	51718452	BIN2	0	-	43630
chr12	56727958	56734194	IL23A	0	+	6236
chr12	57031959	57039768	ATP5F1B	0	-	7809
chr12	57057125	57082192	PTGES3	0	-	25067
chr12	122457328	122499950	BCL7A	0	+	42622
chr12	122988001	123011547	RSRC2	0	-	23546
chr12	58156117	58162769	CYP27B1	0	-	6652
chr12	53440753	53458163	TNS2	0	+	17410
chr12	63037774	63328930	PPM1H	0	-	291156
chr12	95867296	95909615	METAP2	0	+	42319
chr12	96394531	96437298	LTA4H	0	-	42767
chr12	96588153	96663602	ELK3	0	+	75449
chr12	299243	323736	SLC6A12	0	-	24493
chr12	1639057	1756378	WNT5B	0	+	117321
chr12	10756792	10766208	MAGOHB	0	-	9416
chr12	110220892	110271211	TRPV4	0	-	50319
chr12	2921788	2968957	ITFG2	0	+	47169
chr12	3490515	3703139	PRMT8	0	+	212624
chr12	3900213	3982614	PARP11	0	-	82401
chr12	110872628	110888227	ARPC3	0	-	15599
chr12	4647964	4669213	RAD51AP1	0	+	21249
chr12	12478990	12503176	MANSC1	0	-	24186
chr12	5019071	5027422	KCNA1	0	+	8351
chr12	12626216	12715797	DUSP16	0	-	89581
chr12	12764761	12798042	CREBL2	0	+	33281
chr12	112123857	112194911	ACAD10	0	+	71054
chr12	112204691	112255336	ALDH2	0	+	50645
chr12	12838432	12875303	CDKN1B	0	+	36871
chr12	13093509	13105104	GPRC5D	0	-	11595
chr12	112464493	112546600	NAA25	0	-	82107
chr12	6456009	6486896	SCNN1A	0	-	30887
chr12	123734659	123756881	CDK2AP1	0	-	22222
chr12	113375856	113414265	OAS3	0	+	38409
chr12	113416200	113449528	OAS2	0	+	33328
chr12	113536624	113574044	RASAL1	0	-	37420
chr12	15094965	15114662	ARHGDIB	0	-	19697
chr12	124118286	124147151	GTF2H3	0	+	28865
chr12	124086624	124105490	DDX55	0	+	18866
chr12	46576846	46663800	SLC38A1	0	-	86954
chr12	48103517	48119350	ENDOU	0	-	15833
chr12	117147976	117175875	SPRING1	0	-	27899
chr12	48235320	48336831	VDR	0	-	101511
chr12	130647004	130650285	FZD10	0	+	3281
chr12	131274145	131323811	STX2	0	-	49666
chr12	131438452	131626014	ADGRD1	0	+	187562
chr12	54694986	54745630	COPZ1	0	+	50644
chr12	67663138	67713733	CAND1	0	+	50595
chr12	68548548	68553520	IFNG	0	-	4972
chr12	56367697	56390467	RAB5B	0	+	22770
chr12	68666223	68726161	MDM1	0	-	59938
chr12	69080731	69139589	NUP107	0	+	58858
chr12	70636782	70748773	CNOT2	0	+	111991
chr12	56810147	56843210	TIMELESS	0	-	33063
chr12	69633349	69668138	CPSF6	0	+	34789
chr12	6643678	6647540	GAPDH	0	+	3862
chr12	6747241	6756599	ACRBP	0	-	9358
chr12	100422233	100536652	UHRF1BP1L	0	-	114419
chr12	6833180	6841041	COPS7A	0	+	7861
chr12	6759467	6772308	ING4	0	-	12841
chr12	6949118	6956557	GNB3	0	+	7439
chr12	102090725	102137918	CHPT1	0	+	47193
chr12	6961312	6975796	USP5	0	+	14484
chr12	102139277	102224737	GNPTAB	0	-	85460
chr12	7033626	7051484	ATN1	0	+	17858
chr12	7052141	7055166	C12orf57	0	+	3025
chr12	7055631	7070479	PTPN6	0	+	14848
chr12	104164231	104235012	NT5DC3	0	-	70781
chr12	118814360	118855838	SUDS3	0	+	41478
chr12	21654715	21671342	GOLT1B	0	+	16627
chr12	21788276	21910791	LDHB	0	-	122515
chr12	120105669	120119429	PRKAB1	0	+	13760
chr12	104458309	104500302	HCFC2	0	+	41993
chr12	22216707	22589975	ST8SIA1	0	-	373268
chr12	22601517	22697480	C2CD5	0	-	95963
chr12	120532903	120555306	RAB35	0	-	22403
chr12	9066492	9094063	PHC1	0	+	27571
chr12	120876001	120897809	ENSG00000111780	0	+	21808
chr12	107168399	107283094	RIC8B	0	+	114695
chr12	120899475	120907551	SRSF9	0	-	8076
chr12	27091403	27119583	FGFR1OP2	0	+	28180
chr12	9747147	9760512	KLRB1	0	-	13365
chr6	75794042	75915983	COL12A1	0	-	121941
chr6	26440700	26453643	BTN3A3	0	+	12943
chr6	24650207	24667158	TDP2	0	-	16951
chr6	116252312	116382054	FRK	0	-	129742
chr6	116575336	116766024	DSE	0	+	190688
chr6	116892572	116918838	RWDD1	0	+	26266
chr6	116937642	116954148	RSPH4A	0	+	16506
chr6	10723148	10731362	TMEM14C	0	+	8214
chr6	10695205	10710015	PAK1IP1	0	+	14810
chr6	10492456	10629601	GCNT2	0	+	137145
chr6	88032301	88109467	SMIM8	0	+	77166
chr6	11183531	11382581	NEDD9	0	-	199050
chr6	118781935	119031238	CEP85L	0	-	249303
chr6	11712287	11807279	ADTRP	0	-	94992
chr6	119134605	119256327	MCM9	0	-	121722
chr6	119280928	119470552	FAM184A	0	-	189624
chr6	89319616	89673337	RNGTT	0	-	353721
chr6	119498370	119670926	MAN1A1	0	-	172556
chr6	89964183	90025018	GABRR2	0	-	60835
chr6	122764496	122792952	SERINC1	0	-	28456
chr6	125440195	125585553	TPD52L1	0	+	145358
chr6	126277916	126301390	HINT3	0	+	23474
chr6	126102307	126253180	NCOA7	0	+	150873
chr6	24804510	25042398	RIPOR2	0	-	237888
chr6	148593440	148873180	SASH1	0	+	279740
chr6	149068166	149398126	UST	0	+	329960
chr6	150285079	150294851	ULBP1	0	+	9772
chr6	153291654	153304714	FBXO5	0	-	13060
chr6	153308497	153323844	MTRF1L	0	-	15347
chr6	35310335	35395968	PPARD	0	+	85633
chr6	35420115	35434881	FANCE	0	+	14766
chr6	35465651	35480673	TULP1	0	-	15022
chr6	35911293	35992645	SLC26A8	0	-	81352
chr6	35995454	36079013	MAPK14	0	+	83559
chr6	49572888	49604552	RHAG	0	-	31664
chr6	36461669	36515256	STK38	0	-	53587
chr6	36562130	36573377	SRSF3	0	+	11247
chr6	160090101	160183561	SOD2	0	-	93460
chr6	160210844	160219468	MRPL18	0	+	8624
chr6	52128812	52149679	MCM3	0	-	20867
chr6	37321755	37362510	RNF8	0	+	40755
chr6	12716544	13290678	PHACTR1	0	+	574134
chr6	37598455	37667082	MDGA1	0	-	68627
chr6	52866077	52926622	CILK1	0	-	60545
chr6	14117487	14137149	CD83	0	+	19662
chr6	90352217	90529513	MDN1	0	-	177296
chr6	39016557	39059079	GLP1R	0	+	42522
chr6	39071839	39082962	SAYSD1	0	-	11123
chr6	55618451	55740388	BMP5	0	-	121937
chr6	90636247	91006562	BACH2	0	-	370315
chr6	17281592	17294102	RBM24	0	+	12510
chr6	17393826	17558011	CAP2	0	+	164185
chr6	41157487	41168887	TREML2	0	-	11400
chr6	56951642	57035103	ZNF451	0	+	83461
chr6	57051790	57087105	RAB23	0	-	35315
chr6	97010424	97066502	FHL5	0	+	56078
chr6	97242001	97285353	GPR63	0	-	43352
chr6	99316411	99395882	FBXL4	0	-	79471
chr6	99990263	100016701	CCNC	0	-	26438
chr6	100054650	100063454	PRDM13	0	+	8804
chr6	20402110	20493945	E2F3	0	+	91835
chr6	64231651	64293493	PTP4A1	0	+	61842
chr6	100832885	100912797	SIM1	0	-	79912
chr6	100956070	101329248	ASCC3	0	-	373178
chr6	105544697	105585032	BVES	0	-	40335
chr6	70925743	71012787	COL9A1	0	-	87044
chr6	110421022	110501207	WASF1	0	-	80185
chr6	24424793	24495433	GPLD1	0	-	70640
chr6	106808592	107019892	CRYBG1	0	+	211300
chr6	133001988	133035194	VNN1	0	-	33206
chr6	133065009	133084598	VNN2	0	-	19589
chr6	24667263	24705293	ACOT13	0	+	38030
chr6	71377479	71571714	SMAP1	0	+	194235
chr6	133135708	133138703	RPS12	0	+	2995
chr6	24775159	24786327	GMNN	0	+	11168
chr6	133561652	133853266	EYA4	0	+	291614
chr6	107811310	107982510	SOBP	0	+	171200
chr6	108487226	108510009	NR2E1	0	+	22783
chr6	108532426	108582450	SNX3	0	-	50024
chr6	135281516	135424194	HBS1L	0	-	142678
chr6	25963030	25991459	TRIM38	0	+	28429
chr6	137143702	137235072	PEX7	0	+	91370
chr6	109781835	109804442	ZBTB24	0	-	22607
chr6	138409642	138428556	PERP	0	-	18914
chr6	138483076	138665800	ARFGEF3	0	+	182724
chr6	111408706	111552397	SLC16A10	0	+	143691
chr6	139456217	139501939	HECA	0	+	45722
chr6	142622991	142767403	ADGRG6	0	+	144412
chr6	143857982	144152322	PHACTR2	0	+	294340
chr6	145703671	146057159	EPM2A	0	-	353488
chr6	167684657	167729502	UNC93A	0	+	44845
chr6	160592093	160698670	SLC22A2	0	-	106577
chr6	33378176	33384230	PHF1	0	+	6054
chr6	163835032	163999624	QKI	0	+	164592
chr6	165693153	165723094	C6orf118	0	-	29941
chr6	165740776	166401605	PDE10A	0	-	660829
chr6	41604620	41621982	MDFI	0	+	17362
chr6	41651716	41703997	TFEB	0	-	52281
chr6	168841831	169073984	SMOC2	0	+	232153
chr6	41902672	42018095	CCND3	0	-	115423
chr6	41889237	41900784	BYSL	0	+	11547
chr6	170599791	170716155	FAM120B	0	+	116364
chr6	170863390	170881958	TBP	0	+	18568
chr6	42151022	42162694	GUCA1B	0	-	11672
chr6	42664336	42690335	PRPH2	0	-	25999
chr6	42714696	42836296	BICRAL	0	+	121600
chr6	42952291	42980080	PPP2R5D	0	+	27789
chr6	43044045	43129457	PTK7	0	+	85412
chr6	43139007	43149244	SRF	0	+	10237
chr6	43149922	43192325	CUL9	0	+	42403
chr6	43193367	43197219	DNPH1	0	-	3852
chr6	291630	351355	DUSP22	0	+	59725
chr6	485154	693139	EXOC2	0	-	207985
chr6	75947391	75960039	COX7A2	0	-	12648
chr6	75962640	75994664	TMEM30A	0	-	32024
chr6	1624041	2245839	GMDS	0	-	621798
chr6	76311225	76427997	SENP6	0	+	116772
chr6	76630831	76782395	IMPG1	0	-	151564
chr6	43737921	43754224	VEGFA	0	+	16303
chr6	4021501	4065217	PRPF4B	0	+	43716
chr6	80713604	80752244	TTK	0	+	38640
chr6	44187290	44201879	SLC29A1	0	+	14589
chr6	112375278	112390889	CCN6	0	+	15611
chr6	26458132	26476849	BTN2A1	0	+	18717
chr6	112429134	112576141	LAMA4	0	-	147007
chr6	82201156	82462491	TENT5A	0	-	261335
chr6	45848564	46048085	CLIC5	0	-	199521
chr12	133066137	133161774	FBRSL1	0	+	95637
chr6	46126922	46138717	ENPP5	0	-	11795
chr6	6588341	6655216	LY86	0	+	66875
chr6	27215480	27224403	PRSS16	0	+	8923
chr6	85397069	85474316	TBX18	0	-	77247
chr5	65178956	65378374	ERBIN	0	+	199418
chr5	140474191	140478287	PCDHB2	0	+	4096
chr5	102884556	102898491	NUDT12	0	-	13935
chr5	612455	667283	CEP72	0	+	54828
chr5	109025628	109205326	MAN2A1	0	+	179698
chr5	9035145	9546187	SEMA5A	0	-	511042
chr5	40909594	40984745	C7	0	+	75151
chr5	6713545	6757157	TENT4A	0	+	43612
chr5	42423541	42721980	GHR	0	+	298439
chr5	43287572	43313614	HMGCS1	0	-	26042
chr5	10679342	10761346	DAP	0	-	82004
chr5	137450864	137475132	NME5	0	-	24268
chr5	137475459	137514642	BRD8	0	-	39183
chr5	43602794	43707507	NNT	0	+	104713
chr5	44809049	44820530	MRPS30	0	+	11481
chr5	137889445	137911364	HSPA9	0	-	21919
chr5	71510780	71617544	MRPS27	0	-	106764
chr5	139712428	139726188	HBEGF	0	-	13760
chr5	139739779	139754726	SLC4A9	0	+	14947
chr5	54320084	54330398	GZMK	0	+	10314
chr5	139937853	139944366	APBB3	0	-	6513
chr5	151040657	151066536	SPARC	0	-	25879
chr5	140026643	140042065	IK	0	+	15422
chr5	74652170	74807963	CERT1	0	-	155793
chr5	175874629	175937075	FAF2	0	+	62446
chr5	140480057	140483411	PCDHB3	0	+	3354
chr5	140514788	140518197	PCDHB5	0	+	3409
chr5	140529638	140532868	PCDHB6	0	+	3230
chr5	140552225	140555964	PCDHB7	0	+	3739
chr5	178029665	178057616	CLK4	0	-	27951
chr5	156453753	156496407	HAVCR1	0	-	42654
chr5	178404588	178423207	GRM6	0	-	18619
chr5	156569944	156682195	ITK	0	+	112251
chr5	179338651	179499113	RNF130	0	-	160462
chr5	157158428	157168457	THG1L	0	+	10029
chr5	78073032	78281910	ARSB	0	-	208878
chr5	157212751	157286153	CLINT1	0	-	73402
chr5	79287134	79379110	THBS4	0	+	91976
chr5	179921379	180005358	CNOT6	0	+	83979
chr5	180326077	180377906	BTNL8	0	+	51829
chr5	79950471	80172634	MSH3	0	+	222163
chr5	80256182	80525981	RASGRF2	0	+	269799
chr5	161427063	161589983	GABRG2	0	+	162920
chr5	162864575	162873157	CCNG1	0	+	8582
chr5	89767565	89810374	POLR3G	0	+	42809
chr5	31400601	31532303	DROSHA	0	-	131702
chr5	31193793	31329253	CDH6	0	+	135460
chr5	126112315	126172712	LMNB1	0	+	60397
chr5	90664448	90679134	ARRDC3	0	-	14686
chr5	32124822	32174425	GOLPH3	0	-	49603
chr5	32531739	32604185	SUB1	0	+	72446
chr5	32689176	32791830	NPR3	0	+	102654
chr5	92953431	93447404	FAM172A	0	-	493973
chr5	127873706	128369335	SLC27A6	0	+	495629
chr5	33440802	33468196	TARS1	0	+	27394
chr5	1877527	1887350	IRX4	0	-	9823
chr5	96271098	96373217	LNPEP	0	+	102119
chr5	58264865	59817947	PDE4D	0	-	1553082
chr5	34905365	34919094	RAD1	0	-	13729
chr5	34998206	35048240	AGXT2	0	-	50034
chr5	35048861	35230589	PRLR	0	-	181728
chr5	1050499	1112178	SLC12A7	0	-	61679
chr5	132009678	132018370	IL4	0	+	8692
chr5	100142637	100238986	ST8SIA4	0	-	96349
chr5	141371314	141392606	GNPDA1	0	-	21292
chr5	37288239	37371208	NUP155	0	-	82969
chr5	141971743	142077635	FGF1	0	-	105892
chr5	142657496	142815077	NR3C1	0	-	157581
chr5	133291201	133304365	C5orf15	0	-	13164
chr5	64859063	64883376	PPWD1	0	+	24313
chr5	38474770	38608456	LIFR	0	-	133686
chr5	133984475	134063599	SEC24A	0	+	79124
chr5	134210061	134237325	TXNDC15	0	+	27264
chr5	40512435	40756065	TTC33	0	-	243630
chr5	167913456	167946306	RARS1	0	+	32850
chr5	167718650	167899308	WWC1	0	+	180658
chr5	134670071	134735604	MACROH2A1	0	-	65533
chr5	145826874	145891524	TCERG1	0	+	64650
chr5	146770371	146889631	DPYSL3	0	-	119260
chr5	135468534	135524435	SMAD5	0	+	55901
chr5	148872545	148931034	CSNK1A1	0	-	58489
chr5	149379609	149432705	HMGXB3	0	+	53096
chr5	172261254	172379795	ERGIC1	0	+	118541
chr5	149493402	149535435	PDGFRB	0	-	42033
chr5	149546341	149564121	CDX1	0	+	17780
chr5	172410774	172462448	ATP6V0E1	0	+	51674
chr5	172571445	172591390	BNIP1	0	+	19945
chr5	172741726	172755450	STC2	0	-	13724
chr5	173315352	173388983	CPEB4	0	+	73631
chr5	175085033	175137759	HRH2	0	+	52726
chr5	176883609	176901402	DBN1	0	-	17793
chr5	176449697	176508190	ZNF346	0	+	58493
chr5	176237520	176307899	UNC5A	0	+	70379
chr3	184908412	184999778	EHHADH	0	-	91366
chr3	74311719	74663810	CNTN3	0	-	352091
chr3	53918444	53925912	SELENOK	0	-	7468
chr3	53901093	53916179	ACTR8	0	-	15086
chr3	186263856	186288332	TBCCD1	0	-	24476
chr3	3186312	3221411	CRBN	0	-	35099
chr3	186435137	186462199	KNG1	0	+	27062
chr3	187439165	187463513	BCL6	0	-	24348
chr3	120347019	120401116	HGD	0	-	54097
chr3	190040330	190129927	CLDN16	0	+	89597
chr3	97483365	97520073	ARL6	0	+	36708
chr3	121774209	121839986	CD86	0	+	65777
chr3	134074189	134094321	AMOTL2	0	-	20132
chr3	100053583	100080479	NIT2	0	+	26896
chr3	122103008	122131181	FAM162A	0	+	28173
chr3	9791628	9829903	OGG1	0	+	38275
chr3	122140749	122233792	KPNA1	0	-	93043
chr15	25578875	25684198	UBE3A	0	-	105323
chr3	137906090	138017226	ARMC8	0	+	111136
chr3	138213186	138313380	CEP70	0	-	100194
chr3	139171726	139199589	RBP2	0	-	27863
chr3	139236276	139258671	RBP1	0	-	22395
chr3	140660672	140699837	SLC25A36	0	+	39165
chr3	141663270	141868386	TFDP2	0	-	205116
chr3	142025449	142166904	XRN1	0	-	141455
chr3	20081938	20195896	KAT2B	0	+	113958
chr3	165490692	165555250	BCHE	0	-	64558
chr3	167401086	167452727	PDCD10	0	-	51641
chr3	169556960	169587723	LRRC31	0	-	30763
chr3	55499743	55524567	WNT5A	0	-	24824
chr3	48555117	48599448	PFKFB4	0	-	44331
chr3	48601506	48632762	COL7A1	0	-	31256
chr3	191857179	192485553	FGF12	0	-	628374
chr3	48782030	48885307	PRKAR2A	0	-	103277
chr3	193853937	193856521	HES1	0	+	2584
chr3	49314577	49378145	USP4	0	-	63568
chr3	194995474	195163773	ACAP2	0	-	168299
chr3	172468472	172539264	ECT2	0	+	70792
chr3	50263724	50296794	GNAI2	0	+	33070
chr3	100428139	100467808	TFG	0	+	39669
chr3	50337321	50349812	HYAL1	0	-	12491
chr3	50357458	50365682	TUSC2	0	-	8224
chr3	50384761	50388257	NPRL2	0	-	3496
chr3	101399935	101405562	RPL24	0	-	5627
chr3	62304690	62321888	C3orf14	0	+	17198
chr3	180585929	180700541	FXR1	0	+	114612
chr3	105374305	105588396	CBLB	0	-	214091
chr3	107241783	107530186	BBX	0	+	288403
chr3	107879659	107941282	IFT57	0	-	61623
chr3	179113876	179169264	GNB4	0	-	55388
chr3	108015376	108097132	HHLA2	0	+	81756
chr3	197615948	197687013	IQCG	0	-	71065
chr3	81538854	81810796	GBE1	0	-	271942
chr3	124449280	124468120	UMPS	0	+	18840
chr3	196662273	196669465	NCBP2	0	-	7192
chr3	125165494	125239046	SNX4	0	-	73552
chr3	111805182	111849851	C3orf52	0	+	44669
chr3	69217933	69591734	FRMD4B	0	-	373801
chr3	125725200	125820404	SLC41A3	0	-	95204
chr3	125688003	125702297	ROPN1B	0	+	14294
chr3	126701536	126756232	PLXNA1	0	+	54696
chr3	113465880	113530903	ATP6V1A	0	+	65023
chr3	127391778	127399769	ABTB1	0	+	7991
chr3	127348028	127391645	PODXL2	0	+	43617
chr3	47603728	47622282	CSPG5	0	-	18554
chr3	47324407	47388306	KLHL18	0	+	63899
chr3	47455171	47518616	SCAP	0	-	63445
chr3	128628709	128721533	CFAP92	0	-	92824
chr3	130745694	131069309	NEK11	0	+	323615
chr3	131181056	131221827	MRPL3	0	-	40771
chr3	145910122	145968966	PLSCR4	0	-	58844
chr3	50606583	50633599	HEMK1	0	+	27016
chr3	50648951	50686722	MAPKAPK3	0	+	37771
chr3	38495381	38534633	ACVR2B	0	+	39252
chr3	149456259	149470282	COMMD2	0	-	14023
chr3	179512746	179754841	PEX5L	0	-	242095
chr3	51967445	51975920	RRP9	0	-	8475
chr3	183637722	183735727	ABCC5	0	-	98005
chr3	151531861	151546276	AADAC	0	+	14415
chr3	40351198	40353915	EIF1B	0	+	2717
chr3	52008722	52023199	ABHD14A-ACY1	0	+	14477
chr3	153838792	153975616	ARHGEF26	0	+	136824
chr3	183353398	183402307	KLHL24	0	+	48909
chr3	155093369	155462860	PLCH1	0	-	369491
chr3	42530791	42579065	VIPR1	0	+	48274
chr3	52350335	52434508	DNAH1	0	+	84173
chr3	156257342	156272938	SSR3	0	-	15596
chr3	42695189	42709072	ZBTB47	0	+	13883
chr3	52485116	52488057	TNNC1	0	-	2941
chr3	184063973	184079438	CLCN2	0	-	15465
chr3	184032283	184053146	EIF4G1	0	+	20863
chr3	52742460	52804962	NEK4	0	-	62502
chr2	220492116	220506702	SLC4A3	0	+	14586
chr2	206858445	206951027	INO80D	0	-	92582
chr2	207024309	207027652	EEF1B2	0	+	3343
chr2	207308256	207485851	ADAM23	0	+	177595
chr2	74153953	74186088	DGUOK	0	+	32135
chr2	74379655	74406025	MOB1A	0	-	26370
chr2	97371666	97405801	LMAN2L	0	-	34135
chr2	74652962	74669549	RTKN	0	-	16587
chr2	113239733	113299316	TTL	0	+	59583
chr2	113531502	113542070	IL1A	0	-	10568
chr2	228670455	228682280	CCL20	0	+	11825
chr2	209130979	209223470	PIKFYVE	0	+	92491
chr2	95963075	96051825	KCNIP3	0	+	88750
chr2	96068456	96082364	FAHD2A	0	+	13908
chr2	232318242	232348352	NCL	0	-	30110
chr2	98272402	98280507	ACTR1B	0	-	8105
chr2	114462588	114514270	SLC35F5	0	-	51682
chr2	98330039	98356325	ZAP70	0	+	26286
chr2	114647640	114720173	ACTR3	0	+	72533
chr2	119981407	120023228	STEAP3	0	+	41821
chr2	120770653	120936695	EPB41L5	0	+	166042
chr2	121974163	122042778	TFCP2L1	0	-	68615
chr2	24290456	24299243	SF3B6	0	-	8787
chr2	25166505	25194963	DNAJC27	0	-	28458
chr2	25383722	25391772	POMC	0	-	8050
chr2	152973315	153032277	STAM2	0	-	58962
chr2	26680071	26781624	OTOF	0	-	101553
chr2	157291802	157470247	GPD2	0	+	178445
chr2	26987157	27023935	CENPA	0	+	36778
chr2	158271131	158345473	CYTIP	0	-	74342
chr2	158592763	158732842	ACVR1	0	-	140079
chr2	159825152	160089170	TANC1	0	+	264018
chr2	27476552	27498685	SLC30A3	0	-	22133
chr2	27532360	27548547	MPV17	0	-	16187
chr2	27548716	27579866	GTF3C2	0	-	31150
chr2	27587219	27593205	EIF2B4	0	-	5986
chr2	27650657	27665126	NRBP1	0	+	14469
chr2	160956178	161056824	ITGB6	0	-	100646
chr2	27714750	27718067	FNDC4	0	-	3317
chr2	162164936	162268228	PSMD14	0	+	103292
chr2	27593363	27600402	SNX17	0	+	7039
chr2	53759810	54087297	ASB3	0	-	327487
chr2	27604062	27632458	PPM1G	0	-	28396
chr2	183004695	183388086	PDE1A	0	-	383391
chr19	1491165	1497926	REEP6	0	+	6761
chr19	1481427	1490751	PCSK4	0	-	9324
chr19	1446301	1473243	APC2	0	+	26942
chr2	163123584	163175194	IFIH1	0	-	51610
chr19	1438357	1440494	RPS15	0	+	2137
chr2	74688184	74692537	MOGS	0	-	4353
chr2	74710200	74721686	TTC31	0	+	11486
chr19	1383526	1395588	NDUFS7	0	+	12062
chr2	74732170	74734822	PCGF1	0	-	2652
chr2	165348927	165477992	GRB14	0	-	129065
chr2	74740590	74744275	TLX2	0	+	3685
chr2	54683454	54898583	SPTBN1	0	+	215129
chr2	55199323	55339757	RTN4	0	-	140434
chr2	74759385	74782817	LOXL3	0	-	23432
chr2	166604098	166651169	GALNT3	0	-	47071
chr2	75185770	75197255	POLE4	0	+	11485
chr2	75273590	75426646	TACR1	0	-	153056
chr2	55514978	55647031	CCDC88A	0	-	132053
chr2	211051850	211090171	ACADL	0	-	38321
chr2	75696428	75796848	EVA1A	0	-	100420
chr2	211295973	211342376	LANCL1	0	-	46403
chr2	190306172	190340278	WDR75	0	+	34106
chr2	56093102	56151274	EFEMP1	0	-	58172
chr2	79347488	79350535	REG1A	0	+	3047
chr2	216225163	216300796	FN1	0	-	75633
chr2	191773186	191885686	STAT1	0	-	112500
chr2	60983388	61029221	PAPOLG	0	+	45833
chr2	84743579	85046713	DNAH6	0	+	303134
chr2	99225042	99234978	UNC50	0	+	9936
chr2	217497551	217529159	IGFBP2	0	+	31608
