Chr	Start	End	Name	Score	Strand	Length
chr19	49114324	49118460	LIN7B	0	+	4136
chr19	49506816	49526428	FCGRT	0	+	19612
chr19	45306413	45322875	CKM	0	-	16462
chr19	7348937	7472485	ARHGEF18	0	+	123548
chr19	45379638	45406349	PPP1R13L	0	-	26711
chr19	7476875	7497449	PEX11G	0	-	20574
chr19	45349837	45370918	ERCC2	0	-	21081
chr19	2163933	2232578	DOT1L	0	+	68645
chr19	2236824	2248655	SF3A2	0	+	11831
chr19	2249309	2252073	AMH	0	+	2764
chr19	13099033	13103161	LYL1	0	-	4128
chr19	13144058	13150383	STX10	0	-	6325
chr19	7688758	7702146	FCER2	0	-	13388
chr19	45769709	45782552	DMPK	0	-	12843
chr19	2977538	2995179	TLE6	0	+	17641
chr19	13731760	13763296	YJU2B	0	+	31536
chr19	3052910	3063107	TLE5	0	-	10197
chr19	45933734	45974044	NOVA2	0	-	40310
chr19	2754715	2783362	SGTA	0	-	28647
chr19	54617158	54638022	LILRB1	0	+	20864
chr19	49818282	49840383	MED25	0	+	22101
chr19	54593582	54602381	LILRA1	0	+	8799
chr19	7920338	7923250	SNAPC2	0	+	2912
chr19	13774456	13778773	C19orf53	0	+	4317
chr19	7926718	7943667	TIMM44	0	-	16949
chr19	45995461	46021318	CCDC61	0	+	25857
chr19	14031762	14053218	IL27RA	0	+	21456
chr19	14119512	14136613	ASF1B	0	-	17101
chr19	55132698	55149206	TNNT1	0	-	16508
chr19	49976468	50025946	VRK3	0	-	49478
chr19	16185380	16192046	FAM32A	0	+	6666
chr19	55229779	55259017	PPP6R1	0	-	29238
chr19	9853718	9936515	OLFM2	0	-	82797
chr19	15451624	15464544	RASAL3	0	-	12920
chr19	15353385	15379815	AKAP8	0	-	26430
chr19	15226919	15233435	EPHX3	0	-	6516
chr19	15114984	15125786	ILVBL	0	-	10802
chr19	15049480	15058293	CASP14	0	+	8813
chr19	14950033	15022990	SLC1A6	0	-	72957
chr19	29606283	29617237	POP4	0	+	10954
chr19	29811991	29824312	CCNE1	0	+	12321
chr19	29923644	30016612	URI1	0	+	92968
chr19	32581190	32587453	PDCD5	0	+	6263
chr19	32597006	32676597	ANKRD27	0	-	79591
chr19	39433137	39435949	RPS16	0	-	2812
chr19	39480412	39493785	TIMM50	0	+	13373
chr19	39834458	39846379	FBL	0	-	11921
chr19	39825350	39834201	DYRK1B	0	-	8851
chr19	40222208	40226697	CCNP	0	-	4489
chr19	34359480	34402413	GPI	0	+	42933
chr19	40230317	40285536	AKT2	0	-	55219
chr19	40348456	40380439	PLD3	0	+	31983
chr19	40393766	40414793	PRX	0	-	21027
chr19	4007736	4039386	PIAS4	0	+	31650
chr19	40665905	40690972	NUMBL	0	-	25067
chr19	4229523	4237528	EBI3	0	+	8005
chr19	4247080	4269088	YJU2	0	+	22008
chr19	36114289	36125947	TBCB	0	+	11658
chr19	36014660	36033343	CLIP3	0	-	18683
chr19	46674275	46717127	PRKD2	0	-	42852
chr19	3708362	3750813	TJP3	0	+	42451
chr19	3610645	3626815	CACTIN	0	-	16170
chr19	47255980	47273701	CCDC9	0	+	17721
chr19	47220822	47232766	BBC3	0	-	11944
chr8	141117278	141195808	DENND3	0	+	78530
chr19	41431318	41440717	DMAC2	0	-	9399
chr19	4838341	4867694	PLIN3	0	-	29353
chr19	50188186	50310542	MYH14	0	+	122356
chr19	10251901	10260055	MRPL4	0	+	8154
chr19	51450847	51458456	SIGLEC8	0	-	7609
chr19	41877279	41881372	CD79A	0	+	4093
chr19	41860255	41872925	RPS19	0	+	12670
chr19	47745546	47757058	NOP53	0	+	11512
chr19	51371606	51372701	NKG7	0	-	1095
chr19	51345169	51366388	ETFB	0	-	21219
chr19	51225064	51243860	CD33	0	+	18796
chr19	10350529	10380572	TYK2	0	-	30043
chr19	47487637	47515091	NAPA	0	-	27454
chr19	47403124	47419527	MEIS3	0	-	16403
chr19	5158495	5340812	PTPRS	0	-	182317
chr19	42387019	42390297	CNFN	0	-	3278
chr19	42325609	42378769	MEGF8	0	+	53160
chr19	48382575	48391551	KDELR1	0	-	8976
chr19	48469208	48482314	CYTH2	0	+	13106
chr19	48393668	48444931	GRIN2D	0	+	51263
chr19	50723364	50725708	CLEC11A	0	+	2344
chr19	48296457	48321971	ODAD1	0	-	25514
chr19	48180770	48255946	CARD8	0	-	75176
chr19	48115445	48170603	LIG1	0	-	55158
chr19	51571283	51592510	ZNF175	0	+	21227
chr19	48047843	48110817	PLA2G4C	0	-	62974
chr19	11355386	11365698	PLPPR2	0	+	10312
chr19	48599961	48615076	FAM83E	0	-	15115
chr19	48720585	48740610	RASIP1	0	-	20025
chr19	48795062	48811029	BCAT2	0	-	15967
chr19	305573	344815	MIER2	0	-	39242
chr19	48837097	48868617	PLEKHA4	0	-	31520
chr19	52190048	52229518	PPP2R1A	0	+	39470
chr19	12699201	12724011	TNPO2	0	-	24810
chr19	12891160	12914207	GCDH	0	+	23047
chr19	54249421	54257301	LILRB5	0	-	7880
chr19	12875209	12881466	DNASE2	0	-	6257
chr19	54115410	54131719	PRPF31	0	+	16309
chr19	17824780	17848071	JAK3	0	-	23291
chr19	17859910	17864153	RPL18A	0	+	4243
chr19	18001132	18014102	ARRDC2	0	+	12970
chr19	18196784	18204042	RAB3A	0	-	7258
chr19	18442663	18522116	ELL	0	-	79453
chr19	18683678	18782333	CRTC1	0	+	98655
chr19	18782773	18791305	COMP	0	-	8532
chr19	35666516	35678483	UPK1A	0	+	11967
chr19	35545600	35547526	TMEM147	0	+	1926
chr19	35533455	35545319	GAPDHS	0	+	11864
chr19	35292125	35313807	MAG	0	+	21682
chr19	35280716	35285143	HAMP	0	+	4427
chr19	35268962	35279821	USF2	0	+	10859
chr19	35248330	35267964	LSR	0	+	19634
chr19	18557762	18569387	KXD1	0	+	11625
chr19	18531751	18544077	FKBP8	0	-	12326
chr19	19276018	19320509	SUGP1	0	-	44491
chr19	35040506	35066573	HPN	0	+	26067
chr19	19710472	19733112	ZNF14	0	-	22640
chr19	35030470	35040449	SCN1B	0	+	9979
chr19	19561707	19618693	PBX4	0	-	56986
chr19	19645198	19663676	ATP13A1	0	-	18478
chr19	41998321	42070206	GRIK5	0	-	71885
chr19	37907208	38208369	SIPA1L3	0	+	301161
chr19	20923222	20950697	ZNF85	0	+	27475
chr19	43506719	43527230	ETHE1	0	-	20511
chr19	43622368	43639850	CADM4	0	-	17482
chr19	43727983	43754962	SMG9	0	-	26979
chr7	32495426	32588726	AVL9	0	+	93300
chr7	90245174	90311063	CFAP69	0	+	65889
chr7	92604921	92836573	CDK6	0	-	231652
chr7	93962762	94004382	BET1	0	-	41620
chr7	106248298	106285966	NAMPT	0	-	37668
chr7	19695461	19709037	POLR1F	0	-	13576
chr7	106865278	106908980	PIK3CG	0	+	43702
chr7	95359872	95396375	PON3	0	-	36503
chr7	95404862	95435329	PON2	0	-	30467
chr7	20330702	20415754	ITGB8	0	+	85052
chr7	21428043	21514822	SP4	0	+	86779
chr7	135183839	135211555	WDR91	0	-	27716
chr7	21543039	21901839	DNAH11	0	+	358800
chr7	107743949	107761667	CBLL1	0	+	17718
chr7	97020396	97024950	DLX5	0	-	4554
chr7	135926760	135977359	MTPN	0	-	50599
chr7	22419444	22727613	STEAP1B	0	-	308169
chr7	137227341	137343774	PTN	0	-	116433
chr7	24573268	24694193	PALS2	0	+	120925
chr7	24698355	24757940	GSDME	0	-	59585
chr7	138706294	138799560	ATP6V0A4	0	-	93266
chr7	139043515	139132122	ZC3HAV1	0	-	88607
chr7	139133744	139191986	TTC26	0	+	58242
chr7	44606572	44709066	OGDH	0	+	102494
chr7	115935148	116159896	TFEC	0	-	224748
chr7	44826791	44848087	H2AZ2	0	-	21296
chr7	116287380	116508541	CAV2	0	+	221161
chr7	116524994	116561179	CAV1	0	+	36185
chr7	116672196	116798377	MET	0	+	126181
chr7	156668946	156893216	LMBR1	0	-	224270
chr7	157335381	157417439	DNAJB6	0	+	82058
chr7	27106184	27152583	HOXA3	0	-	46399
chr7	2512529	2529177	LFNG	0	+	16648
chr7	2537810	2555694	BRAT1	0	-	17884
chr7	2558972	2614733	IQCE	0	+	55761
chr7	159028175	159144867	VIPR2	0	-	116692
chr7	120787320	120858402	TSPAN12	0	-	71082
chr7	141738334	141787922	SSBP1	0	+	49588
chr7	120988697	121297442	CPED1	0	+	308745
chr7	27525442	27662883	HIBADH	0	-	137441
chr7	50590063	50793462	GRB10	0	-	203399
chr7	73736094	73738852	ABHD11	0	-	2758
chr7	51016212	51316818	COBL	0	-	300606
chr7	30010587	30026702	FKBP14	0	-	16115
chr7	30027404	30130483	PLEKHA8	0	+	103079
chr7	30424527	30478784	NOD1	0	-	54257
chr7	30580533	30634033	GARS1	0	+	53500
chr7	142855061	142871094	EPHB6	0	+	16033
chr7	143288215	143307696	CASP2	0	+	19481
chr7	56101573	56106476	CHCHD2	0	-	4903
chr7	76302673	76304295	HSPB1	0	+	1622
chr7	98617285	98629869	NPTX2	0	+	12584
chr7	99416739	99466163	PTCD1	0	-	49424
chr7	99648194	99679998	CYP3A5	0	-	31804
chr7	100015572	100041689	ZKSCAN1	0	+	26117
chr7	2251770	2354318	SNX8	0	-	102548
chr7	2242226	2251146	NUDT1	0	+	8920
chr7	121873089	122062036	PTPRZ1	0	+	188947
chr7	100106876	100119841	TAF6	0	-	12965
chr7	123681943	123749003	WASL	0	-	67060
chr7	100620416	100642779	TFR2	0	-	22363
chr7	100612102	100615384	MOSPD3	0	+	3282
chr7	100602363	100608175	PCOLCE	0	+	5812
chr7	128297685	128343908	RBM28	0	-	46223
chr7	6104949	6161564	USP42	0	+	56615
chr7	128392277	128410252	IMPDH1	0	-	17975
chr7	100539203	100568220	AGFG2	0	+	29017
chr7	32485338	32495283	LSM5	0	-	9945
chr7	101127104	101139247	SERPINE1	0	+	12143
chr7	101154456	101161596	AP1S1	0	+	7140
chr7	7156934	7248616	C1GALT1	0	+	91682
chr7	101205977	101218420	PLOD3	0	-	12443
chr7	101232092	101238820	CLDN15	0	-	6728
chr7	7968796	8094272	GLCCI1	0	+	125476
chr7	10973336	11169623	PHF14	0	+	196287
chr7	129611720	129757082	NRF1	0	+	145362
chr7	12211270	12243367	TMEM106B	0	+	32097
chr7	148807257	148884321	EZH2	0	-	77064
chr7	130393771	130442433	CEP41	0	-	48662
chr7	149838375	149867479	ZNF862	0	+	29104
chr7	15611212	15686683	MEOX2	0	-	75471
chr7	16599779	16645817	ANKMY2	0	-	46038
chr7	150243916	150323725	ACTR3C	0	-	79809
chr7	16753755	16784536	TSPAN13	0	+	30781
chr7	150338317	150341662	RARRES2	0	-	3345
chr7	16791811	16833433	AGR2	0	-	41622
chr7	16916359	17346152	AHR	0	+	429793
chr7	132784870	133082090	CHCHD3	0	-	297220
chr7	150685697	150693641	GIMAP2	0	+	7944
chr7	150791285	150801360	TMEM176B	0	-	10075
chr7	41960949	42264100	GLI3	0	-	303151
chr7	42932376	42948958	MRPL32	0	+	16582
chr7	43608456	43729717	COA1	0	-	121261
chr7	43758680	43807342	BLVRA	0	+	48662
chr7	43875894	43926411	URGCP	0	-	50517
chr7	66921225	66958551	TMEM248	0	+	37326
chr7	151466012	151520120	RHEB	0	-	54108
chr7	151556124	151877125	PRKAG2	0	-	321001
chr7	44104345	44114562	AEBP1	0	+	10217
chr7	44114680	44124358	POLD2	0	-	9678
chr7	73536356	73557690	BCL7B	0	-	21334
chr7	44200959	44214294	YKT6	0	+	13335
chr7	73567537	73578791	TBL2	0	-	11254
chr7	74289407	74405935	CLIP2	0	+	116528
chr7	74174231	74197122	EIF4H	0	+	22891
chr7	74082933	74122525	LIMK1	0	+	39592
chr9	4553386	4666674	SPATA6L	0	-	113288
chr9	105558122	105653820	FKTN	0	+	95698
chr9	105447796	105552433	FSD1L	0	+	104637
chr9	39064710	39288315	CNTNAP3	0	-	223605
chr9	88388430	88478694	SPIN1	0	+	90264
chr9	75060573	75088217	NMRK1	0	-	27644
chr9	109015135	109119947	TMEM245	0	-	104812
chr9	76611376	76906114	PRUNE2	0	-	294738
chr9	120600811	120714470	MEGF9	0	-	113659
chr9	98069275	98119222	TRIM14	0	-	49947
chr9	98120975	98192637	CORO2A	0	-	71662
chr9	99104038	99154192	TGFBR1	0	+	50154
chr9	99222064	99230615	SEC61B	0	+	8551
chr9	120952335	121050275	C5	0	-	97940
chr9	79571773	79726882	TLE4	0	+	155109
chr9	122202577	122229626	LHX6	0	-	27049
chr9	112040783	112175297	SUSD1	0	-	134514
chr9	114060127	114078328	AMBP	0	-	18201
chr9	114334156	114394405	AKNA	0	-	60249
chr9	114893343	114930595	TNFSF8	0	-	37252
chr9	128191655	128255248	DNM1	0	+	63593
chr9	127815013	127854658	ENG	0	-	39645
chr9	4679559	4708399	CDC37L1	0	+	28840
chr9	5299864	5304716	RLN2	0	-	4852
chr9	5357971	5437925	PLGRKT	0	-	79954
chr9	128787253	128810430	TBC1D13	0	+	23177
chr9	5629025	5776557	RIC1	0	+	147532
chr9	6720863	7175648	KDM4C	0	+	454785
chr9	214854	465259	DOCK8	0	+	250405
chr9	470291	746105	KANK1	0	+	275814
chr9	23690104	23826337	ELAVL2	0	-	136233
chr9	130172404	130237303	NCS1	0	+	64899
chr9	130578965	130638352	FUBP3	0	+	59387
chr9	12685439	12710285	TYRP1	0	+	24846
chr9	35749287	35758585	RGP1	0	+	9298
chr9	13105706	13279692	MPDZ	0	-	173986
chr9	136862119	136866308	EDF1	0	-	4189
chr9	68705240	69009176	PIP5K1B	0	+	303936
chr9	3824127	4348392	GLIS3	0	-	524265
chr9	131576770	131740076	RAPGEF1	0	-	163306
chr9	69427532	69672371	APBA1	0	-	244839
chr9	132261356	132354986	SETX	0	-	93630
chr9	137007234	137028915	ABCA2	0	-	21681
chr9	33817160	33920399	UBE2R2	0	+	103239
chr9	71862452	71911193	ABHD17B	0	-	48741
chr9	72351413	72365235	ZFAND5	0	-	13822
chr1	1335276	1349418	DVL1	0	-	14142
chr10	95237572	95291012	PDLIM1	0	-	53440
chr10	96043394	96060870	CCNJ	0	+	17476
chr10	8045378	8075198	GATA3	0	+	29820
chr10	115093365	115948999	ATRNL1	0	+	855634
chr10	98416198	98446935	HPS1	0	-	30737
chr10	13277796	13302412	PHYH	0	-	24616
chr10	44959407	44995891	RASSF4	0	+	36484
chr10	99875577	100009947	DNMBP	0	-	134370
chr10	118004916	118046941	RAB11FIP2	0	-	42025
chr10	44370165	44386493	CXCL12	0	-	16328
chr10	100150094	100186033	ERLIN1	0	-	35939
chr10	119033670	119080823	EIF3A	0	-	47153
chr10	16823966	17129811	CUBN	0	-	305845
chr10	17137336	17202054	TRDMT1	0	-	64718
chr10	68901286	68946847	DDX50	0	+	45561
chr10	48306639	48439360	MAPK8	0	+	132721
chr10	119892730	119944657	SEC23IP	0	+	51927
chr10	121709393	121928801	ATE1	0	-	219408
chr10	121957091	121975217	NSMCE4A	0	-	18126
chr10	122374696	122432354	PLEKHA1	0	+	57658
chr10	70478767	70568450	PALD1	0	+	89683
chr10	71212570	71302864	UNC5B	0	+	90294
chr10	71396920	71815947	CDH23	0	+	419027
chr10	72059034	72089032	SPOCK2	0	-	29998
chr10	72367340	72626131	MICU1	0	-	258791
chr10	73436433	73496024	PPP3CB	0	-	59591
chr10	84328586	84518521	CCSER2	0	+	189935
chr10	86756601	86932825	BMPR1A	0	+	176224
chr10	87504875	87553461	MINPP1	0	+	48586
chr10	89213569	89414557	LIPA	0	-	200988
chr10	101131300	101137789	TLX1	0	+	6489
chr10	101061989	101068131	KAZALD1	0	+	6142
chr10	101610664	101695295	FBXW4	0	-	84631
chr10	101781325	101783413	NPM3	0	-	2088
chr10	91798426	91865475	TNKS2	0	+	67049
chr10	102245371	102382899	GBF1	0	+	137528
chr10	24583609	24723887	ARHGAP21	0	-	140278
chr10	92046692	92291078	CPEB3	0	-	244386
chr10	102423245	102432584	CUEDC2	0	-	9339
chr10	102503972	102633535	SUFU	0	+	129563
chr10	26973793	27100494	ANKRD26	0	-	126701
chr10	27168135	27243046	ACBD5	0	-	74911
chr10	806933	931821	LARP4B	0	-	124888
chr10	988434	1019932	GTPBP4	0	+	31498
chr10	125719515	125764143	EDRF1	0	+	44628
chr10	30309801	30374448	MTPAP	0	-	64647
chr10	103493705	103592546	NEURL1	0	+	98841
chr10	103594027	103855584	SH3PXD2A	0	-	261557
chr10	3137728	3172841	PITRM1	0	-	35113
chr10	103877569	103918184	STN1	0	-	40615
chr10	30434021	30461833	MAP3K8	0	+	27812
chr10	52314281	52318042	DKK1	0	+	3761
chr10	129835233	129973053	EBF3	0	-	137820
chr10	130136391	130184521	GLRX3	0	+	48130
chr10	106573663	107164706	SORCS1	0	-	591043
chr10	5684838	5763740	TASOR2	0	+	78902
chr10	109864766	109923553	XPNPEP1	0	-	58787
chr10	110567684	110606048	SMC3	0	+	38364
chr10	110919367	111017307	SHOC2	0	+	97940
chr10	58385345	58399220	TFAM	0	+	13875
chr10	59788747	59906556	CCDC6	0	-	117809
chr10	35008504	35127006	CUL2	0	-	118502
chr10	35247025	35572669	CCNY	0	+	325644
chr19	55385932	55403250	RPL28	0	+	17318
chr10	79068966	79316519	ZMIZ1	0	+	247553
chr10	67796669	67838188	DNAJC12	0	-	41519
chr10	79347469	79355334	PPIF	0	+	7865
chr10	68282660	68333049	PBLD	0	-	50389
chr10	80454166	80533124	TSPAN14	0	+	78958
chr10	94402541	94536332	TBC1D12	0	+	133791
chr17	40922700	40937646	KRT23	0	-	14946
chr17	29255839	29294148	NUFIP2	0	-	38309
chr17	39200283	39204840	RPL19	0	+	4557
chr17	39252663	39402523	FBXL20	0	-	149860
chr17	44308413	44318670	RUNDC3A	0	+	10257
chr17	44205033	44221626	UBTF	0	-	16593
chr17	39980807	39997959	PSMD3	0	+	17152
chr17	40140318	40172171	CASC3	0	+	31853
chr17	40177010	40195656	RAPGEFL1	0	+	18646
chr17	65100812	65227703	RGS9	0	+	126891
chr17	46762506	46833154	WNT3	0	-	70648
chr17	58692573	58735611	RAD51C	0	+	43038
chr17	58520250	58544368	SEPTIN4	0	-	24118
chr17	58489529	58517905	MTMR4	0	-	28376
chr17	3896592	3916476	P2RX1	0	-	19884
chr17	59565558	59608345	DHX40	0	+	42787
chr17	59859479	59892945	TUBD1	0	-	33466
chr17	47649476	47685505	KPNB1	0	+	36029
chr17	47941506	47949308	PNPO	0	+	7802
chr17	59893046	59950574	RPS6KB1	0	+	57528
chr17	47967810	47981781	CDK5RAP3	0	+	13971
chr17	48070052	48101478	CBX1	0	-	31426
chr17	75626845	75667189	RECQL5	0	-	40344
chr17	61865367	61928016	INTS2	0	-	62649
chr17	4967992	4987675	CAMTA2	0	-	19683
chr17	61942605	62065278	MED13	0	-	122673
chr17	4948092	4957131	ENO3	0	+	9039
chr17	4940008	4945222	RNF167	0	+	5214
chr17	17494437	17496395	RASD1	0	-	1958
chr17	17681458	17811453	RAI1	0	+	129995
chr17	30194319	30236002	SLC6A4	0	-	41683
chr17	30248203	30292056	BLMH	0	-	43853
chr17	30378927	30469989	CPD	0	+	91062
chr17	30477362	30527592	GOSR1	0	+	50230
chr17	6643311	6651634	MED31	0	-	8323
chr17	18087892	18107970	DRG2	0	+	20078
chr17	63819433	63830012	FTSJ3	0	-	10579
chr17	19904302	19978343	AKAP10	0	-	74041
chr17	19737984	19748943	ALDH3A1	0	-	10959
chr17	63832081	63843065	SMARCD2	0	-	10984
chr17	64002594	64020634	ICAM2	0	-	18040
chr17	78168581	78173527	SYNGR2	0	+	4946
chr17	31860904	31901708	UTP6	0	-	40804
chr17	78674048	78782297	CYTH1	0	-	108249
chr17	32444379	32483319	PSMD11	0	+	38940
chr17	78971238	78979947	LGALS3BP	0	-	8709
chr17	34255218	34257203	CCL2	0	+	1985
chr17	34319435	34321402	CCL8	0	+	1967
chr17	42101404	42112714	DHX58	0	-	11310
chr17	42536241	42544449	NAGLU	0	+	8208
chr17	42552922	42555214	HSD17B1	0	+	2292
chr17	42567072	42573239	MLX	0	+	6167
chr17	42682531	42699993	CNTNAP1	0	+	17462
chr17	49210411	49223225	ABI3	0	+	12814
chr17	42700275	42745049	EZH1	0	-	44774
chr17	49968970	49974959	DLX4	0	+	5989
chr17	50133737	50150677	PPP1R9B	0	-	16940
chr17	50184101	50201632	COL1A1	0	-	17531
chr17	42950526	42980528	PTGES3L-AARSD1	0	-	30002
chr17	50367857	50373207	MRPL27	0	-	5350
chr17	43014607	43025123	VAT1	0	-	10516
chr17	50375059	50397523	LRRC59	0	-	22464
chr17	43025231	43032041	RND2	0	+	6810
chr17	6996049	7010754	ALOX12	0	+	14705
chr17	44076746	44123702	HDAC5	0	-	46956
chr17	50634777	50692253	ABCC3	0	+	57476
chr17	50719565	50756219	LUC7L3	0	+	36654
chr17	43875357	43909711	MPP2	0	-	34354
chr17	64542282	64662307	SMURF2	0	-	120025
chr17	43766125	43778977	DUSP3	0	-	12852
chr17	67044554	67056797	CACNG1	0	+	12243
chr17	44849948	44899445	EFTUD2	0	-	49497
chr17	55264960	55325187	HLF	0	+	60227
chr17	7705202	7711372	EFNB3	0	+	6170
chr17	68535113	68601367	FAM20A	0	-	66254
chr17	1344275	1400222	YWHAE	0	-	55947
chr17	55392622	55421924	MMD	0	-	29302
chr17	2030137	2043898	DPH1	0	+	13761
chr17	69414697	69553865	MAP2K6	0	+	139168
chr17	21123364	21193265	DHRS7B	0	+	69901
chr17	27294076	27315926	WSB1	0	+	21850
chr17	74748628	74769353	SLC9A3R1	0	+	20725
chr17	10628526	10657309	MYH3	0	-	28783
chr17	74770529	74776367	NAT9	0	-	5838
chr17	74776499	74839753	TMEM104	0	+	63254
chr17	28335602	28347009	TNFAIP1	0	+	11407
chr17	28319200	28328685	TMEM97	0	+	9485
chr17	74987632	75005800	CDR2L	0	+	18168
chr17	15229773	15272292	PMP22	0	-	42519
chr17	28662198	28702679	SUPT6H	0	+	40481
chr17	28714281	28718429	RAB34	0	-	4148
chr4	41935129	41960803	TMEM33	0	+	25674
chr4	48341529	48426201	SLAIN2	0	+	84672
chr4	48805212	48861817	OCIAD1	0	+	56605
chr4	48986275	49062081	CWH43	0	+	75806
chr4	51843000	51916837	DCUN1D4	0	+	73837
chr4	52590960	52659301	USP46	0	-	68341
chr4	70195725	70204576	ODAM	0	+	8851
chr4	70360760	70367158	SMR3A	0	+	6398
chr4	55595229	55636698	NMU	0	-	41469
chr4	56049098	56330609	CRACD	0	+	281511
chr4	99878336	99894428	LAMTOR3	0	-	16092
chr4	102501331	102617302	NFKB1	0	+	115971
chr4	74445136	74455005	AREG	0	+	9869
chr4	102630770	102760994	MANBA	0	-	130224
chr4	102794383	102868896	UBE2D3	0	-	74513
chr4	85990007	86594625	MAPK10	0	-	604618
chr4	139028112	139177218	ELF2	0	-	149106
chr4	140559431	140568961	UCP1	0	-	9530
chr4	140620782	140756385	TBC1D9	0	-	135603
chr4	141220887	141234697	ZNF330	0	+	13810
chr4	142023160	142847432	INPP4B	0	-	824272
chr4	143336762	143474568	GAB1	0	+	137806
chr4	165361194	165498547	CPE	0	+	137353
chr4	108620569	108630412	RPL34	0	+	9843
chr4	6269849	6303265	WFS1	0	+	33416
chr4	7058895	7068064	GRPEL1	0	-	9169
chr4	109815510	109824740	GAR1	0	+	9230
chr4	189940870	189963202	FRG1	0	+	22332
chr4	169612633	169723673	CLCN3	0	+	111040
chr4	170060222	170091699	AADAT	0	-	31477
chr4	173168811	173323967	GALNT7	0	+	155156
chr4	24517441	24584554	DHX15	0	-	67113
chr4	24789912	24800842	SOD3	0	+	10930
chr4	25120014	25160550	SEPSECS	0	-	40536
chr4	9771153	10054936	SLC2A9	0	-	283783
chr4	152320544	152536092	FBXW7	0	-	215548
chr4	177309874	177362936	NEIL3	0	+	53062
chr4	26576437	26756223	TBC1D19	0	+	179786
chr4	1871393	1982207	NSD2	0	+	110814
chr4	151102751	151325605	SH3D19	0	-	222854
chr4	26857601	27025381	STIM2	0	+	167780
chr4	13540830	13544508	NKX3-2	0	-	3678
chr4	2930561	2934834	MFSD10	0	-	4273
chr4	157076125	157172090	GLRB	0	+	95965
chr4	15703065	15738313	BST1	0	+	35248
chr4	159103013	159360174	RAPGEF2	0	+	257161
chr4	185204237	185370185	SNX25	0	+	165948
chr4	185399537	185425979	UFSP2	0	-	26442
chr4	38664197	38701517	KLF3	0	+	37320
chr4	39045039	39126857	KLHL5	0	+	81818
chr4	186104419	186175337	FAM149A	0	+	70918
chr4	39498755	39528311	UGDH	0	-	29556
chr4	23755041	23904089	PPARGC1A	0	-	149048
chr11	111908564	111923722	CRYAB	0	-	15158
chr11	20363685	20383782	HTATIP2	0	+	20097
chr11	88265069	88359684	CTSC	0	-	94615
chr11	27330827	27363234	CCDC34	0	-	32407
chr11	114059041	114256765	ZBTB16	0	+	197724
chr11	31509755	31790324	ELP4	0	+	280569
chr11	116773799	116788039	ZPR1	0	-	14240
chr11	47617315	47642607	MTCH2	0	-	25292
chr11	47716494	47767443	FNBP4	0	-	50949
chr11	121101243	121191490	TECTA	0	+	90247
chr11	121292681	121313410	SC5D	0	+	20729
chr11	122838500	122872643	CRTAM	0	+	34143
chr11	122882683	122963862	JHY	0	+	81179
chr11	134378504	134412242	B3GAT1	0	-	33738
chr11	123057489	123063230	HSPA8	0	-	5741
chr11	124115404	124147721	VWA5A	0	+	32317
chr11	124633113	124695707	SIAE	0	-	62594
chr11	58526871	58578220	LPXN	0	-	51349
chr11	59171430	59208588	DTX4	0	+	37158
chr11	64894546	64917211	ATG2A	0	-	22665
chr11	64851642	64888296	EHD1	0	-	36654
chr11	59574398	59615774	OSBP	0	-	41376
chr11	67991100	68004982	UNC93B1	0	-	13882
chr11	126304060	126350005	DCPS	0	+	45945
chr11	68154863	68213828	KMT5B	0	-	58965
chr11	126269024	126278131	FOXRED1	0	+	9107
chr11	68460731	68615334	PPP6R3	0	+	154603
chr11	64606174	64723197	NRXN2	0	-	117023
chr11	60172015	60184666	MS4A6A	0	-	12651
chr11	60185657	60318080	MS4A4A	0	+	132423
chr11	68754620	68844410	CPT1A	0	-	89790
chr11	60842113	60851081	CCDC86	0	+	8968
chr11	60890547	60906585	PRPF19	0	-	16038
chr11	60914158	60923443	TMEM109	0	+	9285
chr11	6431049	6442617	HPX	0	-	11568
chr11	6448613	6474459	TRIM3	0	-	25846
chr11	90200429	90223077	CHORDC1	0	-	22648
chr11	72189558	72196323	FOLR1	0	+	6765
chr11	72106378	72112780	ANAPC15	0	-	6402
chr11	94128841	94181968	PANX1	0	+	53127
chr11	73308276	73369388	ARHGEF17	0	+	61112
chr11	117314557	117413266	CEP164	0	+	98709
chr11	10511673	10541230	RNF141	0	-	29557
chr11	101915010	102001062	CEP126	0	+	86052
chr11	117986370	118003037	IL10RA	0	+	16667
chr11	11270877	11622005	GALNT18	0	-	351128
chr11	102347211	102378670	BIRC2	0	+	31459
chr11	118359600	118399211	UBE4A	0	+	39611
chr11	118747763	118791164	DDX6	0	-	43401
chr11	119206298	119313926	CBL	0	+	107628
chr11	119623408	119729200	NECTIN1	0	-	105792
chr11	33256672	33357023	HIPK3	0	+	100351
chr11	33376108	33674102	KIAA1549L	0	+	297994
chr11	33740939	33774543	FBXO3	0	-	33604
chr11	34915829	35020591	PDHX	0	+	104762
chr11	35251205	35420063	SLC1A2	0	-	168858
chr11	36269284	36289449	COMMD9	0	-	20165
chr11	60937060	60952653	SLC15A3	0	-	15593
chr11	61102489	61127852	CD5	0	+	25363
chr11	44065925	44084237	ACCS	0	+	18312
