0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	Middle	Start	End
chr9	133331589	133339454	2	1789.0	3482.0																											133335521	-3932	3933
chr9	133344602	133348611	2	-1630.0	1357.0																											133346606	-2004	2005
chr9	133349415	133351371	1	966.0																												133350393	-978	978
chr9	133351389	133354160	3	-1021.0	837.0	-1282.0																										133352774	-1385	1386
chr9	133355739	133358423	0																													133357081	-1342	1342
chr9	133358709	133362004	2	-759.0	265.0																											133360356	-1647	1648
chr9	133411633	133415348	0																													133413490	-1857	1858
chr9	133457800	133461719	1	1727.0																												133459759	-1959	1960
chr9	134062447	134066111	0																													134064279	-1832	1832
chr9	135480775	135488272	4	-1648.0	-1472.0	-3748.0	-2846.0																									135484523	-3748	3749
chr9	135500328	135502623	0																													135501475	-1147	1148
chr9	135502860	135507578	6	1648.0	2027.0	1290.0	1308.0	1442.0	1380.0																							135505219	-2359	2359
chr9	136114816	136119949	1	694.0																												136117382	-2566	2567
chr9	136326753	136330041	0																													136328397	-1644	1644
chr9	136375526	136382453	1	-2333.0																												136378989	-3463	3464
chr9	136392527	136397942	1	2539.0																												136395234	-2707	2708
chr9	136399059	136402112	0																													136400585	-1526	1527
chr9	136714047	136720461	0																													136717254	-3207	3207
chr9	136938341	136945118	1	810.0																												136941729	-3388	3389
chr9	137062215	137068162	0																													137065188	-2973	2974
chr9	137068309	137073926	0																													137071117	-2808	2809
chr9	137079388	137083387	1	-1324.0																												137081387	-1999	2000
chr9	137085478	137087988	0																													137086733	-1255	1255
chr9	137187190	137192973	3	962.0	2749.0	2529.0																										137190081	-2891	2892
chr9	137204193	137206586	0																													137205389	-1196	1197
chr9	137206617	137210433	0																													137208525	-1908	1908
chr9	137422345	137426157	0																													137424251	-1906	1906
chr9	137457730	137462960	1	-1963.0																												137460345	-2615	2615
chr9	137549419	137554217	0																													137551818	-2399	2399
chr9	137554334	137556029	2	-238.0	-355.0																											137555181	-847	848
chr9	137604045	137609098	0																													137606571	-2526	2527
chr9	137609842	137616204	7	-2814.0	-2894.0	152.0	26.0	-2988.0	-3032.0	-2047.0																						137613023	-3181	3181
chr9	137617490	137619658	0																													137618574	-1084	1084
chr10	930292	933137	0																													931714	-1422	1423
chr10	987317	989625	1	7.0																												988471	-1154	1154
chr10	1046199	1047892	0																													1047045	-846	847
chr10	1048502	1049054	1	-98.0																												1048778	-276	276
chr10	3067211	3069768	0																													3068489	-1278	1279
chr10	3777815	3782398	1	-1971.0																												3780106	-2291	2292
chr10	3785185	3788384	0																													3786784	-1599	1600
chr10	5888803	5891922	0																													5890362	-1559	1560
chr10	8044721	8048104	0																													8046412	-1691	1692
chr10	13347135	13350906	0																													13349020	-1885	1886
chr10	17227819	17230883	2	-1320.0	-477.0																											17229351	-1532	1532
chr10	18658475	18660772	1	-43.0																												18659623	-1148	1149
chr10	21524887	21527713	0																													21526300	-1413	1413
chr10	22319041	22323062	3	-625.0	-502.0	1084.0																										22321051	-2010	2011
chr10	23438683	23441504	0																													23440093	-1410	1411
chr10	28529684	28534500	2	-602.0	-1503.0																											28532092	-2408	2408
chr10	28676329	28679288	0																													28677808	-1479	1480
chr10	28679663	28680703	0																													28680183	-520	520
chr10	29734676	29739836	0																													29737256	-2580	2580
chr10	30433566	30435853	0																													30434709	-1143	1144
chr10	33334494	33337404	0																													33335949	-1455	1455
chr10	35126334	35128408	0																													35127371	-1037	1037
chr10	37856501	37858513	0																													37857507	-1006	1006
chr10	43405364	43406364	0																													43405864	-500	500
chr10	43407037	43411325	0																													43409181	-2144	2144
chr10	43648047	43650666	0																													43649356	-1309	1310
chr10	46576727	46581349	0																													46579038	-2311	2311
chr10	48305908	48307731	0																													48306819	-911	912
chr10	49963557	49967534	0																													49965545	-1988	1989
chr10	52314151	52316000	1	542.0																												52315075	-924	925
chr10	59905333	59908499	0																													59906916	-1583	1583
chr10	62803746	62806845	0																													62805295	-1549	1550
chr10	62814786	62816707	0																													62815746	-960	961
chr10	62817830	62820767	0																													62819298	-1468	1469
chr10	68074145	68075843	1	-206.0																												68074994	-849	849
chr10	68330256	68332426	0																													68331341	-1085	1085
chr10	68332590	68333484	0																													68333037	-447	447
chr10	68899853	68905015	0																													68902434	-2581	2581
chr10	68956002	68957297	0																													68956649	-647	648
chr10	69624966	69631567	0																													69628266	-3300	3301
chr10	70169510	70170898	0																													70170204	-694	694
chr10	70815659	70816780	0																													70816219	-560	561
chr10	71316258	71324078	0																													71320168	-3910	3910
chr10	72350019	72352680	0																													72351349	-1330	1331
chr10	72354393	72355575	0																													72354984	-591	591
chr10	73494935	73496342	0																													73495638	-703	704
chr10	73496535	73498828	2	-981.0	-1062.0																											73497681	-1146	1147
chr10	73740519	73741941	0																													73741230	-711	711
chr10	73766668	73770278	4	-356.0	534.0	-652.0	-1360.0																									73768473	-1805	1805
chr10	73771408	73774536	8	-425.0	-824.0	1236.0	881.0	515.0	-599.0	1144.0	3.0																					73772972	-1564	1564
chr10	75230651	75237486	1	3147.0																												75234068	-3417	3418
chr10	77921481	77928216	0																													77924848	-3367	3368
chr10	78035583	78039524	0																													78037553	-1970	1971
chr10	79823011	79824190	0																													79823600	-589	590
chr10	79825270	79827524	0																													79826397	-1127	1127
chr10	80409747	80412101	0																													80410924	-1177	1177
chr10	80531922	80537529	0																													80534725	-2803	2804
chr10	86755797	86758605	0																													86757201	-1404	1404
chr10	86967629	86969788	0																													86968708	-1079	1080
chr10	87861059	87865585	2	-1175.0	1019.0																											87863322	-2263	2263
chr10	89644356	89647543	0																													89645949	-1593	1594
chr10	93478143	93481558	0																													93479850	-1707	1708
chr10	94400130	94404116	1	-488.0																												94402123	-1993	1993
chr10	95289005	95292215	0																													95290610	-1605	1605
chr10	96515857	96516708	0																													96516282	-425	426
chr10	96584379	96587338	0																													96585858	-1479	1480
chr10	97315990	97320144	0																													97318067	-2077	2077
chr10	97320473	97321866	0																													97321169	-696	697
chr10	97328056	97332231	0																													97330143	-2087	2088
chr10	97332592	97336826	0																													97334709	-2117	2117
chr10	97425449	97428318	0																													97426883	-1434	1435
chr10	97448821	97452978	2	-1269.0	-1280.0																											97450899	-2078	2079
chr10	97573157	97576515	0																													97574836	-1679	1679
