Chr	Start	End	Name	Score	Strand	Length
chr1	12644085	12667076	AADACL4	0	+	22991
chr6	31164337	31180731	POU5F1	0	-	16394
chr19	56202273	56209461	ZSCAN5C	0	+	7188
chr6	30983718	30989903	MUC21	0	+	6185
chr20	31404845	31412838	DEFB121	0	-	7993
chr11	71581855	71603353	KRTAP5-11	0	-	21498
chr11	71565563	71566735	KRTAP5-10	0	+	1172
chr12	132603150	132610582	LRCOL1	0	-	7432
chr19	53631999	53637014	DPRX	0	+	5015
chr6	30163206	30172693	TRIM15	0	+	9487
chr9	77019655	77020953	FOXB2	0	+	1298
chr6	30151943	30161211	TRIM10	0	-	9268
chr6	30136124	30148735	TRIM40	0	+	12611
chr6	30102897	30113090	TRIM31	0	-	10193
chr2	100470482	100483280	NMS	0	+	12798
chr19	50511600	50514690	ASPDH	0	-	3090
chr6	29657002	29672372	MOG	0	+	15370
chr9	72051376	72072721	C9orf57	0	-	21345
chr6	29486697	29487956	MAS1L	0	-	1259
chr6	29457155	29464328	OR2H1	0	+	7173
chr6	29301701	29313017	OR14J1	0	+	11316
chr6	29170907	29175811	OR2J2	0	+	4904
chr6	29108058	29114770	OR2J3	0	+	6712
chr6	29099490	29102701	OR2J1	0	+	3211
chr6	29086208	29087313	OR2B3	0	-	1105
chr6	29044213	29045175	OR2W1	0	-	962
chr9	69820817	69906227	CFAP95	0	+	85410
chr9	65282101	65285209	FOXD4L5	0	-	3108
chr9	39355669	39361962	SPATA31A1	0	+	6293
chr19	46039182	46077118	IGFL4	0	-	37936
chr2	73700576	73701340	NAT8B	0	-	764
chr17	41232449	41233454	KRTAP9-3	0	+	1005
chr17	41096981	41098142	KRTAP4-8	0	-	1161
chr8	141356470	141367286	GPR20	0	-	10816
chr17	41029351	41030195	KRTAP1-4	0	-	844
chr17	40977715	40987135	KRT40	0	-	9420
chr17	40748021	40755331	KRT25	0	-	7310
chr5	148321203	148339852	SPINK9	0	+	18649
chr17	39927732	39944999	LRRC3C	0	+	17267
chr19	43166256	43186536	PSG5	0	-	20280
chr17	38936432	38967403	FBXO47	0	-	30971
chr19	41443156	41444765	ERICH4	0	+	1609
chr11	60515392	60542721	MS4A13	0	+	27329
chr16	88863333	88866660	PABPN1L	0	-	3327
chr11	55838752	55839738	OR5D16	0	+	986
chr11	55827219	55828154	OR5L2	0	+	935
chr8	109362461	109537207	PKHD1L1	0	+	174746
chr7	128671693	128687877	GARIN1A	0	+	16184
chr1	1534778	1540624	TMEM240	0	-	5846
chr4	190024367	190027257	FRG2	0	-	2890
chr9	34723053	34729488	FAM205A	0	-	6435
chr2	39168045	39243983	CDKL4	0	-	75938
chr1	1425871	1430255	TMEM88B	0	+	4384
chr11	44047981	44059977	ACCSL	0	+	11996
chr9	34621049	34629066	ARID3C	0	-	8017
chr8	81458253	81461579	FABP9	0	-	3326
chr19	34590644	34677159	SCGB2B2	0	-	86515
chr7	100969565	101018939	MUC12	0	+	49374
chr5	127649082	127658630	CTXN3	0	+	9548
chr4	140442262	140498377	MGAT4D	0	-	56115
chr12	55492378	55493316	OR6C68	0	+	938
chr12	55400529	55401467	OR6C65	0	+	938
chr12	55330043	55332687	OR6C3	0	+	2644
chr12	55314343	55322364	OR6C1	0	+	8021
chr16	56669814	56671129	MT1H	0	+	1315
chr5	102371774	102499016	SLCO6A1	0	-	127242
chr11	5840928	5841952	OR52E6	0	-	1024
chr14	103094725	103110559	EXOC3L4	0	+	15834
chr9	24542952	24545946	IZUMO3	0	-	2994
chr16	32253286	32255928	TP53TG3D	0	+	2642
chr16	33194226	33196858	TP53TG3C	0	+	2632
chr7	77050391	77062558	SPDYE18	0	-	12167
chr11	5046526	5047461	OR52J3	0	+	935
chrX	8464830	8466510	VCX3B	0	+	1680
chr4	70028455	70036538	HTN3	0	+	8083
chrX	3006546	3034111	ARSH	0	+	27565
chr14	73610945	73619888	ACOT6	0	+	8943
chr4	64275257	64409468	TECRL	0	-	134211
chr14	72609034	72894101	DPF3	0	-	285067
chr22	42140203	42149455	CYP2D7	0	-	9252
chr22	41952174	41958933	SMIM45	0	+	6759
chr19	7037749	7040179	MBD3L4	0	-	2430
chrX	1187549	1212723	CRLF2	0	-	25174
chrY	1187549	1212723	CRLF2	0	-	25174
chr19	4890437	4902896	ARRDC5	0	-	12459
chr16	4556340	4600758	C16orf96	0	+	44418
chr3	190852737	190892429	GMNC	0	-	39692
chr12	8455962	8478330	CLEC6A	0	+	22368
chr22	32149006	32159322	C22orf42	0	-	10316
chr12	7765216	7774121	NANOGNB	0	+	8905
chr7	16526825	16581568	LRRC72	0	+	54743
chr11	1697195	1697755	KRTAP5-6	0	+	560
chr11	1584342	1585283	KRTAP5-1	0	-	941
chr8	11993174	12000752	DEFB134	0	-	7578
chr8	11982256	11984590	DEFB135	0	+	2334
chr8	11973937	11974599	DEFB136	0	-	662
chr17	1270444	1271815	BHLHA9	0	+	1371
chrY	24833843	24907040	DAZ4	0	+	73197
chr19	1753506	1780988	ONECUT3	0	+	27482
chr21	33025935	33029196	OLIG2	0	+	3261
chr21	32790673	32813743	C21orf62	0	-	23070
chrY	23219447	23291356	DAZ2	0	+	71909
chr11	298200	299526	IFITM5	0	-	1326
chr18	75409476	75427703	SMIM21	0	-	18227
chr18	74315839	74359189	C18orf63	0	+	43350
chr8	6977649	6980092	DEFA1	0	-	2443
chr22	24935098	24946695	LHFPL7	0	-	11597
chr18	63647579	63726432	SERPINB11	0	+	78853
chr21	31038159	31038476	KRTAP19-8	0	-	317
chr21	30642864	30643136	KRTAP20-3	0	+	272
chr21	30620627	30620850	KRTAP20-4	0	+	223
chr21	30590105	30590397	KRTAP22-2	0	-	292
chr21	30337013	30337694	KRTAP27-1	0	-	681
chr15	32441914	32455634	GOLGA8O	0	-	13720
chr16	153892	166764	HBM	0	+	12872
chr3	138947217	138953990	FOXL2NB	0	+	6773
chr18	7231089	7232044	LRRC30	0	+	955
chr6	29439306	29440977	OR10C1	0	+	1671
chr3	112815709	112846864	CD200R1L	0	-	31155
chr3	98390666	98391631	OR5K3	0	+	965
chr3	46712115	46812574	ENSG00000206549	0	-	100459
chr3	32817997	32897824	TRIM71	0	+	79827
chr8	55102028	55542054	XKR4	0	+	440026
chr17	41307700	41309309	KRTAP16-1	0	-	1609
chr17	41301826	41302851	KRTAP29-1	0	-	1025
chr17	41265378	41265860	KRTAP9-6	0	+	482
chr17	41117181	41118373	KRTAP4-11	0	-	1192
chr17	41105389	41106488	KRTAP4-9	0	+	1099
chr17	41059240	41060114	KRTAP2-3	0	-	874
chr17	41046541	41047316	KRTAP2-1	0	-	775
chr7	144228244	144239605	OR2A42	0	-	11361
chr17	40993430	40994164	KRTAP3-3	0	-	734
chr17	40999193	40999906	KRTAP3-2	0	-	713
chr17	41008521	41019324	KRTAP3-1	0	-	10803
chr21	30592440	30593075	KRTAP6-3	0	+	635
chr19	50621307	50639881	SYT3	0	-	18574
chr19	49047638	49049111	CGB8	0	-	1473
chr7	143954844	143997312	OR2F1	0	+	42468
chr17	63872012	63873766	CSH2	0	-	1754
chr14	95686426	95692628	TCL1B	0	+	6202
chr17	41123091	41124182	KRTAP4-12	0	-	1091
chr17	41065116	41065879	KRTAP2-4	0	-	763
chr3	98064472	98065396	OR5AC1	0	+	924
chr15	74826627	74831802	CPLX3	0	+	5175
chr20	56533246	56536520	FAM209B	0	+	3274
chr19	52904415	52923470	ZNF888	0	-	19055
chr19	51478539	51491301	CEACAM18	0	+	12762
chr19	44699151	44710718	CEACAM16	0	+	11567
chr19	39776595	39786291	LEUTX	0	+	9696
chr19	22752183	22784151	ZNF99	0	-	31968
chr19	19264364	19273391	TM6SF2	0	-	9027
chr9	21201469	21202205	IFNA7	0	-	736
chr3	196506879	196515346	SMCO1	0	-	8467
chr7	141708353	141731271	WEE2	0	+	22918
chrX	30243715	30252040	MAGEB1	0	+	8325
chr10	127549309	127553540	NPS	0	+	4231
chr3	127193131	127198185	C3orf56	0	+	5054
chr2	88446787	88452693	FOXI3	0	-	5906
chr5	172194172	172203454	EFCAB9	0	+	9282
chr11	89710299	89717872	TRIM77	0	+	7573
chr22	30522799	30546741	SEC14L6	0	-	23942
chr5	148268180	148286255	SPINK13	0	+	18075
chr2	73202574	73212513	NOTO	0	+	9939
chr17	41054498	41055230	KRTAP2-2	0	-	732
chr6	49968677	49969625	DEFB113	0	-	948
chr7	64045434	64085339	ZNF727	0	+	39905
chr3	51873721	51875601	IQCF5	0	-	1880
chr3	51778561	51779241	IQCF6	0	-	680
chr12	27081057	27082578	C12orf71	0	-	1521
chr2	31173056	31233858	CAPN14	0	-	60802
chr11	60729304	60744212	MS4A18	0	+	14908
chr8	123851987	124120061	FER1L6	0	+	268074
chr17	20579724	20580911	CDRT15L2	0	+	1187
chr2	17510579	17518440	RAD51AP2	0	-	7861
chr17	18377778	18389647	EVPLL	0	+	11869
chr2	3703575	3848008	DCDC2C	0	+	144433
chr11	57537595	57550272	SMTNL1	0	+	12677
chr11	49053714	49059112	TRIM64C	0	-	5398
chrX	153395639	153401392	PNMA6E	0	-	5753
chr9	81988772	81995253	SPATA31D1	0	+	6481
chr14	31482875	31488039	GPR33	0	-	5164
chr17	9800608	9822079	GSG1L2	0	-	21471
chr12	7304072	7328719	ACSM4	0	+	24647
chr7	6496778	6551461	GRID2IP	0	-	54683
chrX	71763349	71767204	CXorf49B	0	+	3855
chrX	71714371	71718285	CXorf49	0	-	3914
chr16	3493484	3495489	C16orf90	0	-	2005
chr16	2798470	2805304	PRSS41	0	+	6834
chrX	57677067	57680260	NLRP2B	0	-	3193
chr15	72654697	72669599	GOLGA6B	0	+	14902
chr4	42892713	43030658	GRXCR1	0	+	137945
chr8	36784324	36936125	KCNU1	0	+	151801
chrX	49570400	49577754	GAGE12G	0	+	7354
chrX	49303646	49319841	GAGE10	0	+	16195
chr14	23185316	23273477	RNF212B	0	+	88161
chr8	12089338	12115516	ZNF705D	0	+	26178
chr8	8019429	8024652	FAM90A24P	0	-	5223
chr8	7926337	7952413	ZNF705B	0	+	26076
chr8	7355517	7385558	ZNF705G	0	-	30041
chr8	7287392	7290402	FAM90A5P	0	+	3010
chr18	47206169	47251660	SKOR2	0	-	45491
chr13	45777242	45851753	SIAH3	0	-	74511
chr20	32858923	32961845	EFCAB8	0	+	102922
chr20	31303212	31308585	DEFB116	0	-	5373
chr20	31257664	31259632	DEFB115	0	+	1968
chr22	16961936	17008222	GAB4	0	-	46286
chr20	1203454	1209076	C20orf202	0	+	5622
chr4	8846076	8871839	HMX1	0	-	25763
chr17	81804132	81814008	GCGR	0	+	9876
chr1	152153595	152159228	RPTN	0	-	5633
chr1	22953043	22972866	LACTBL1	0	-	19823
chr19	44613563	44636781	IGSF23	0	+	23218
chr2	241893988	241902551	FAM240C	0	-	8563
chr2	174334954	174338500	SP9	0	+	3546
chr22	50551112	50562919	SYCE3	0	-	11807
chr7	48924547	48927454	CDC14C	0	+	2907
chr2	21123968	21144368	TDRD15	0	+	20400
chr1	21977022	21998642	CELA3B	0	+	21620
chr11	64300358	64304770	CATSPERZ	0	+	4412
chr11	48975498	48983885	TRIM51G	0	-	8387
chr7	144000320	144008793	OR6B1	0	+	8473
chr19	42721638	42740481	PSG3	0	-	18843
chr7	144048948	144058845	OR2A5	0	+	9897
chr11	54706832	54707902	OR4A5	0	+	1070
chr17	41026026	41027208	KRTAP1-5	0	-	1182
chr7	143477873	143478796	TAS2R41	0	+	923
chr7	144086278	144098953	OR2A12	0	+	12675
chr19	42924132	42937207	PSG7	0	-	13075
chr17	41033884	41034874	KRTAP1-3	0	-	990
chr17	3276942	3386317	OR3A2	0	-	109375
chr1	247754846	247760556	OR1C1	0	-	5710
chr7	53035633	53036925	POM121L12	0	+	1292
chr7	143935233	143936186	OR2F2	0	+	953
chr11	123753580	123754518	OR6X1	0	-	938
chr7	144069811	144075870	OR2A25	0	+	6059
chr7	143222037	143223079	TAS2R40	0	+	1042
chr7	144123176	144131188	OR2A14	0	+	8012
chr19	35143250	35154302	FXYD7	0	+	11052
chr11	49981473	49982535	OR4C12	0	-	1062
chr19	54832676	54848569	KIR2DS4	0	+	15893
chr7	144312419	144322737	OR2A1	0	+	10318
chr14	21653835	21667642	OR4E2	0	+	13807
chr1	109292365	109307011	MYBPHL	0	-	14646
chr7	144109583	144110539	OR2A2	0	+	956
chr11	4367263	4368386	OR52B4	0	-	1123
chr14	23042212	23044060	PSMB11	0	+	1848
chr14	18967434	19003752	POTEM	0	+	36318
chr11	89911111	89922245	TRIM49D1	0	-	11134
chr8	12136435	12138849	USP17L2	0	-	2414
chr17	14235673	14236862	CDRT15	0	-	1189
chr4	9234385	9236046	USP17L15	0	+	1661
chrX	51710512	51712131	CENPVL1	0	+	1619
chr10	22208475	22218015	EBLN1	0	-	9540
chr11	5232678	5243657	HBD	0	-	10979
chrX	24308210	24314069	SUPT20HL2	0	-	5859
chr7	64207203	64220290	ZNF735	0	+	13087
chr19	55759097	55763421	RFPL4A	0	+	4324
chrX	24360639	24367839	SUPT20HL1	0	+	7200
chr8	7279770	7282780	FAM90A13P	0	+	3010
chrX	120938701	120942023	CT47A10	0	-	3322
chrX	135118955	135120526	ETDB	0	-	1571
chrX	51617020	51618912	CENPVL3	0	-	1892
chrX	146814106	146814744	CXorf51A	0	-	638
chrX	49322037	49329384	GAGE12J	0	+	7347
chrX	49579949	49587301	GAGE12H	0	+	7352
chr7	128350325	128361685	PRRT4	0	-	11360
chrX	27460207	27463341	PPP4R3C	0	-	3134
chr12	119593774	119643075	TMEM233	0	+	49301
chrX	153317680	153321767	PNMA6F	0	-	4087
chr17	81165507	81183166	PVALEF	0	+	17659
chr8	7976393	7977985	USP17L3	0	-	1592
chrX	110520896	110523021	TDGF1P3	0	+	2125
chr7	143052341	143053282	OR6V1	0	+	941
chr10	133623895	133626795	FRG2B	0	-	2900
chr11	54682877	54683821	OR4A8	0	+	944
chrX	120958165	120961487	CT47A6	0	-	3322
chr11	4581743	4593340	OR52I2	0	+	11597
chr6	28161769	28169594	ZKSCAN8P1	0	+	7825
chr2	240906330	240993311	CROCC2	0	+	86981
chrX	27977992	27981449	DCAF8L1	0	-	3457
chr8	12132417	12134099	USP17L7	0	-	1682
chr8	141514638	141518737	ENSG00000226490	0	+	4099
chrX	120943561	120946883	CT47A9	0	-	3322
chrX	120930250	120932301	CT47A12	0	-	2051
chr7	12469621	12542222	ENSG00000226690	0	+	72601
chr13	51082119	51200252	C13orf42	0	-	118133
chr8	141433829	141507230	MROH5	0	-	73401
chrX	120933840	120937158	CT47A11	0	-	3318
chrY	22403410	22417881	RBMY1J	0	+	14471
chr6	31572054	31574324	LTA	0	+	2270
chr12	133218312	133235877	ANHX	0	-	17565
chr4	9339403	9340995	USP17L5	0	+	1592
chr13	57160632	57163653	PRR20D	0	+	3021
chr1	248436359	248444316	OR2T7	0	+	7957
chrX	49541733	49549094	GAGE12D	0	+	7361
chr4	9220152	9221744	USP17L12	0	+	1592
chr15	28553568	28563779	GOLGA6L25P	0	+	10211
chr1	23010834	23019100	TEX46	0	-	8266
chr10	59736692	59756041	MRLN	0	-	19349
chr18	57147087	57150410	BOD1L2	0	+	3323
chr9	21239002	21240005	IFNA14	0	-	1003
chr1	248197265	248212925	OR2M3	0	+	15660
chr1	247770169	247779524	OR9H1P	0	+	9355
chrX	120953282	120956600	CT47A7	0	-	3318
chr19	53266676	53267723	VN1R4	0	-	1047
chr11	113779796	113780485	CLDN25	0	+	689
chr6	31053450	31059890	HCG22	0	+	6440
chrX	135775852	135785503	CT45A5	0	-	9651
chr4	9363129	9364721	USP17L30	0	+	1592
chrY	9398421	9401223	TSPY3	0	+	2802
chr11	61222347	61231694	PGA4	0	+	9347
chr19	55769118	55773420	RFPL4AL1	0	+	4302
chrY	9357797	9360599	TSPY8	0	+	2802
chr1	13068677	13077884	PRAMEF25	0	+	9207
chr4	9334658	9336250	USP17L26	0	+	1592
chr17	48723185	48724758	PRAC2	0	+	1573
chr13	57140918	57157082	PRR20C	0	+	16164
chr11	61203307	61213098	PGA3	0	+	9791
chr4	9170409	9176730	FAM90A26	0	+	6321
chr7	18026770	18027846	PRPS1L1	0	-	1076
chr15	20835372	20866314	POTEB2	0	-	30942
chr8	7256904	7259914	FAM90A15P	0	+	3010
chr9	114656304	114662374	TEX53	0	-	6070
chr6	46746933	46759506	ANKRD66	0	+	12573
chr5	181367268	181368262	OR4F3	0	+	994
chr7	124476371	124476955	SSU72P8	0	+	584
chr3	98263252	98265356	OR5H6	0	+	2104
chrX	120948422	120951744	CT47A8	0	-	3322
chr7	67276941	67289005	SPDYE21	0	+	12064
chr4	9329911	9331503	USP17L25	0	+	1592
chr9	33524251	33608848	ANKRD18B	0	+	84597
chr19	7049321	7051735	MBD3L2	0	+	2414
chr8	7332387	7333979	USP17L1	0	+	1592
chr5	127703391	127941507	CCDC192	0	+	238116
chrX	120967886	120971208	CT47A4	0	-	3322
chr9	114666434	114682192	TEX48	0	-	15758
chr12	11307077	11310436	PRB4	0	-	3359
chrX	140091678	140092911	ENSG00000230707	0	+	1233
chr4	9348893	9350485	USP17L28	0	+	1592
chr21	30718525	30718777	KRTAP21-3	0	-	252
chr3	98130721	98138548	OR5H1	0	+	7827
chr3	146576555	146605346	PLSCR5	0	-	28791
chr17	43780435	43787620	CFAP97D1	0	+	7185
chr19	55540656	55545543	SBK3	0	-	4887
chr4	9210657	9212249	USP17L10	0	+	1592
chr4	9353638	9355230	USP17L29	0	+	1592
chr12	85014311	85036277	TSPAN19	0	-	21966
chr18	5142911	5197503	AKAIN1	0	-	54592
chr19	42866464	42879822	PSG1	0	-	13358
chrX	26160601	26162410	MAGEB6B	0	+	1809
chr2	206651621	206721570	DYTN	0	-	69949
chr1	201113943	201127184	ASCL5	0	-	13241
chr16	8537605	8590511	TMEM114	0	-	52906
chr21	30289145	30289514	KRTAP25-1	0	-	369
chr4	9325165	9326757	USP17L24	0	+	1592
chr11	4593750	4595013	OR52I1	0	+	1263
chr3	98463201	98472924	OR5K1	0	+	9723
chr4	9224896	9226488	USP17L13	0	+	1592
chr1	12938472	12947580	PRAMEF6	0	-	9108
chr3	98306752	98312843	OR5H8	0	+	6091
chr8	12310962	12318316	DEFB130A	0	-	7354
chr8	12064389	12071747	DEFB130B	0	-	7358
chr21	42916803	42925630	ERVH48-1	0	-	8827
chr8	8011782	8017011	FAM90A11P	0	-	5229
chr8	7264526	7267536	FAM90A3P	0	+	3010
chr4	9215405	9216997	USP17L11	0	+	1592
chr9	137227502	137229640	RNF224	0	+	2138
chr8	7295014	7298024	FAM90A20P	0	+	3010
chr3	98166696	98169774	OR5H15	0	+	3078
chr17	10822470	10838087	PIRT	0	-	15617
chr2	95207521	95259774	ENSG00000233757	0	+	52253
chr11	89924064	89933063	TRIM49D2	0	+	8999
chrY	9337464	9340284	TSPY4	0	+	2820
chr9	21367372	21368057	IFNA13	0	-	685
chr15	21846329	21877735	POTEB	0	-	31406
chrX	55089018	55092842	PAGE2	0	+	3824
chr16	27066927	27069166	C16orf82	0	+	2239
chr7	124030921	124033067	TMEM229A	0	-	2146
chr13	57167197	57170218	PRR20E	0	+	3021
chr22	20148416	20151055	CCDC188	0	-	2639
chrY	21511372	21549326	RBMY1A1	0	+	37954
chr15	65076746	65079948	KBTBD13	0	+	3202
chrX	9967358	9968352	CLDN34	0	+	994
chr11	124026798	124030634	OR10G8	0	+	3836
chr11	45906513	45907272	C11orf94	0	-	759
chr4	149351709	149896233	IQCM	0	-	544524
chr9	21227243	21228222	IFNA17	0	-	979
chr22	41909543	41915074	SHISA8	0	-	5531
chr9	129139413	129260575	ENSG00000235007	0	+	121162
chr2	206642487	206649365	FAM237A	0	+	6878
chr11	95025258	95027596	KDM4E	0	+	2338
chr4	1402932	1406442	NKX1-1	0	-	3510
chrX	146809771	146810411	CXorf51B	0	+	640
chr15	79282722	79298239	ANKRD34C	0	+	15517
chr4	9344148	9345740	USP17L27	0	+	1592
chr1	152842856	152843983	LCE6A	0	+	1127
chr11	125788127	125791600	PATE3	0	+	3473
chr3	98147479	98156614	OR5H14	0	+	9135
chr8	7337115	7338707	USP17L4	0	+	1592
chrX	120972746	120976068	CT47A3	0	-	3322
chr7	139523685	139544985	CLEC2L	0	+	21300
chr17	35543985	35560819	SLFN14	0	-	16834
chrX	49551278	49568218	GAGE12F	0	+	16940
chrX	120982476	120985760	CT47A1	0	-	3284
chr18	11609596	11610612	SLC35G4	0	+	1016
chr7	143183419	143184435	TAS2R39	0	+	1016
chrY	9527880	9530682	TSPY10	0	+	2802
chrX	120872607	120875866	CT47B1	0	-	3259
chr9	135604345	135619893	ENSG00000236543	0	+	15548
chr9	21186618	21187587	IFNA4	0	-	969
chrX	49529869	49529985	GAGE12B	0	+	116
chr3	49177634	49191858	C3orf84	0	-	14224
chr11	124023013	124023948	OR10G9	0	+	935
chr8	7971661	7973253	USP17L8	0	-	1592
chr6	132538277	132539336	TAAR9	0	+	1059
chr19	7030578	7033011	MBD3L5	0	+	2433
chr11	125833316	125840072	PATE4	0	+	6756
chr13	63746741	63751080	ENSG00000237378	0	+	4339
chr11	48488793	48489722	OR4A47	0	+	929
chr2	232520388	232525716	PRSS56	0	+	5328
chr19	45733439	45764541	MEIOSIN	0	+	31102
chr19	9247344	9252625	OR7E24	0	+	5281
chr2	126898864	126902097	TEX51	0	+	3233
chr7	141887148	141888092	OR9A1P	0	+	944
chrX	49532177	49539538	GAGE12C	0	+	7361
chr5	150846521	150900736	IRGM	0	+	54215
chr1	13303539	13308907	PRAMEF33	0	+	5368
chr1	103655760	103664554	AMY1A	0	+	8794
chr15	28347851	28358084	GOLGA6L24P	0	-	10233
chrX	120963026	120966348	CT47A5	0	-	3322
chrY	9487267	9490081	TSPY9	0	+	2814
chrX	40623428	40624136	MPC1L	0	+	708
chr1	247895587	247896531	OR2W3	0	+	944
chrX	55075030	55078909	PAGE2B	0	+	3879
chr1	247711813	247723764	ENSG00000239395	0	-	11951
chr9	122519141	122520082	OR1J4	0	+	941
chr3	127283783	127288046	PRR20G	0	-	4263
chr1	12824605	12831410	PRAMEF11	0	-	6805
chr8	7015869	7018297	DEFA3	0	-	2428
chr17	41226648	41227652	KRTAP9-2	0	+	1004
chr11	5254392	5678434	ENSG00000239920	0	-	424042
chr1	178513109	178548602	TEX35	0	+	35493
chr3	155290227	155293683	STRIT1	0	-	3456
chr8	6996766	6999198	DEFA1B	0	-	2432
chr1	152775140	152777024	LCE1F	0	+	1884
chr19	54850443	54867207	KIR3DL2	0	+	16764
chr21	30425380	30425926	KRTAP13-3	0	-	546
chr17	16929816	16972118	TNFRSF13B	0	-	42302
chr17	41189887	41190639	KRTAP9-1	0	+	752
chr1	62194849	62212328	L1TD1	0	+	17479
chr17	41084150	41085144	KRTAP4-7	0	+	994
chr7	63998849	64018081	ZNF722	0	+	19232
chr3	109118252	109151401	C3orf85	0	+	33149
chr11	71538025	71539209	KRTAP5-8	0	+	1184
chr17	41101502	41102209	KRTAP4-16	0	-	707
chr11	56819573	56820516	OR5G3	0	-	943
chrX	52696896	52707178	SSX2	0	-	10282
chr17	41249687	41250653	KRTAP9-4	0	+	966
chr11	1620958	1622138	KRTAP5-4	0	-	1180
chr19	54724442	54736632	KIR3DL3	0	+	12190
chr3	70194479	70312638	MDFIC2	0	-	118159
chr19	43064209	43083045	PSG2	0	-	18836
chrX	120977606	120980928	CT47A2	0	-	3322
chrY	21903618	21918042	RBMY1E	0	-	14424
chr18	63907958	63936111	SERPINB10	0	+	28153
chr15	43599563	43618800	STRC	0	-	19237
chr7	92468380	92477986	ERVW-1	0	-	9606
chr1	12879212	12886201	PRAMEF4	0	-	6989
chr19	43007656	43026474	PSG11	0	-	18818
chr19	43192702	43207299	PSG4	0	-	14597
chr1	103617427	103625780	AMY2A	0	+	8353
chr21	34418715	34423951	SMIM34	0	-	5236
chr9	36002909	36003867	OR13C7	0	-	958
chr6	29353749	29431967	OR5V1	0	-	78218
chr19	54738513	54753052	KIR2DL3	0	+	14539
chr1	237004103	237004441	MT1HL1	0	-	338
chr21	30491462	30492013	KRTAP19-3	0	-	551
chr1	152600234	152601086	LCE3C	0	+	852
chr6	52750087	52763475	GSTA2	0	-	13388
chr1	153112121	153113516	SPRR2F	0	-	1395
chr21	30560875	30561314	KRTAP19-7	0	-	439
chrY	21880076	21894526	RBMY1D	0	-	14450
chr11	71527267	71528669	KRTAP5-7	0	+	1402
chr17	41177446	41178221	KRTAP4-2	0	-	775
chr20	1226044	1296421	RAD21L1	0	+	70377
chr21	30616425	30616699	KRTAP20-1	0	+	274
chr6	47856673	48111197	PTCHD4	0	-	254524
chr22	25212564	25231870	CRYBB2	0	+	19306
chr19	17816512	17821574	INSL3	0	-	5062
chr5	148221650	148243580	MARCOL	0	+	21930
chr4	164877178	164898965	APELA	0	+	21787
chr19	54069895	54081365	TARM1	0	-	11470
chr4	99636529	99657828	C4orf54	0	-	21299
chr11	66546395	66563334	ACTN3	0	+	16939
chr7	290170	294422	FOXL3	0	+	4252
chr4	9253378	9254970	USP17L19	0	+	1592
chr4	9267619	9269211	USP17L22	0	+	1592
chr4	9243879	9245471	USP17L17	0	+	1592
chr20	45534196	45547662	EPPIN-WFDC6	0	-	13466
chr5	17610496	17611583	TAF11L12	0	+	1087
chrX	36719829	36720573	H2AL1Q	0	+	744
chr4	17515165	17527104	CLRN2	0	+	11939
chr5	17444010	17486829	LINC02218	0	+	42819
chr4	56530606	56603507	THEGL	0	+	72901
chr2	96642737	96704887	FER1L5	0	+	62150
chr1	159432204	159433138	OR10J4	0	+	934
chr4	9262872	9264464	USP17L21	0	+	1592
chr6	114055596	114343023	HS3ST5	0	-	287427
chr19	39655913	39660647	LGALS16	0	+	4734
chr15	32389599	32403292	GOLGA8K	0	-	13693
chr4	22692914	22819575	GBA3	0	+	126661
chr16	66754640	66801620	TERB1	0	-	46980
chr4	106357392	106368778	GIMD1	0	-	11386
chr4	143996104	144019380	GYPB	0	-	23276
chr4	165053866	165060554	TRIM75	0	+	6688
chrX	119078635	119150579	KIAA1210	0	-	71944
chr6	31706904	31717918	LY6G6F-LY6G6D	0	+	11014
chr4	146214515	146232267	REELD1	0	+	17752
chr13	36168794	36297842	CCDC169-SOHLH2	0	-	129048
chr4	9258124	9259716	USP17L20	0	+	1592
chr5	17634460	17635053	TAF11L14	0	+	593
chr19	35799988	35813299	PRODH2	0	-	13311
chr4	55819790	55837489	EXOC1L	0	+	17699
chr4	9248630	9250222	USP17L18	0	+	1592
chr4	9272364	9272914	USP17L23	0	+	550
chr3	119147375	119187807	ENSG00000251012	0	+	40432
chr6	112347330	112351294	RFPL4B	0	+	3964
chr3	130081831	130113227	ALG1L2	0	+	31396
chr12	11351823	11355591	PRB1	0	-	3768
chr16	1485886	1488981	PTX4	0	-	3095
chr1	192316992	192367285	RGS21	0	+	50293
chr3	191461163	191461456	PYDC2	0	+	293
chr8	81693631	81695058	SLC10A5	0	-	1427
chr8	10482878	10547585	PRSS51	0	-	64707
chr1	157092043	157112412	ETV3L	0	-	20369
chr2	106487364	106544297	CD8B2	0	+	56933
chr8	8027077	8031818	FAM90A12P	0	-	4741
chr11	59473315	59479361	OR4D10	0	+	6046
chr15	23643549	23647867	MAGEL2	0	-	4318
chr10	122454653	122457352	ARMS2	0	+	2699
chr11	2159779	2161221	INS	0	-	1442
chr14	100879753	100903722	RTL1	0	-	23969
chr11	56208985	56215222	OR8J2	0	-	6237
chr11	124012997	124018732	OR10G4	0	+	5735
chr11	56576774	56577721	OR5M10	0	-	947
chr11	71548420	71549608	KRTAP5-9	0	+	1188
chr11	90085950	90087131	UBTFL1	0	+	1181
chr11	56609236	56614874	OR5M1	0	-	5638
chr11	59086307	59094786	GLYATL1B	0	+	8479
