Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
MED15	7	0	0	0	0	7	7	7
MEFV	7	0	0	0	0	7	7	7
METTL13	7	0	0	0	0	7	7	7
METTL2A	7	0	0	0	0	7	7	7
MGAT5B	7	0	0	0	0	7	7	7
MIB1	6	1	0	0	0	7	7	7
MINPP1	7	0	0	0	0	7	7	7
MOAP1	5	2	0	0	0	7	7	7
MORC4	6	1	0	0	0	7	7	7
MOV10	6	1	0	0	0	7	7	7
MPI	6	1	0	0	0	7	7	7
MPND	6	1	0	0	0	7	7	7
MPP5	6	1	0	0	0	7	7	7
MRM1	7	0	0	0	0	7	7	7
MROH1	7	0	0	0	0	7	7	7
MTF1	7	0	0	0	0	7	7	7
MTMR12	5	1	0	1	0	7	7	7
MUM1	5	1	1	0	0	7	7	7
MUT	7	0	0	0	0	7	7	7
MYH14	7	0	0	0	0	7	7	7
MYO18A	7	0	0	0	0	7	7	7
MYO19	7	0	0	0	0	7	7	7
MYOCD	6	1	0	0	0	7	7	7
MYZAP	6	1	0	0	0	7	7	7
N4BP1	7	0	0	0	0	7	7	7
NAALADL2	7	0	0	0	0	7	7	7
NCKAP1L	7	0	0	0	0	7	7	7
NCOA7	7	0	0	0	0	7	7	7
NDST3	6	0	0	0	1	7	7	7
NEDD9	5	1	0	0	1	7	7	7
NFATC4	6	1	0	0	0	7	7	7
NFX1	7	0	0	0	0	7	7	7
NFXL1	7	0	0	0	0	7	7	7
NHLRC1	7	0	0	0	0	7	7	7
NHLRC2	5	2	0	0	0	7	7	7
NLRP1	7	0	0	0	0	7	7	7
NLRP11	7	0	0	0	0	7	7	7
NLRP13	6	1	0	0	0	7	7	7
NNT	7	0	0	0	0	7	7	7
NOC2L	7	0	0	0	0	7	7	7
NOP2	6	1	0	0	0	7	7	7
NOX5	6	1	0	0	0	7	7	7
NPC1L1	6	0	0	1	0	7	7	7
NPHP1	7	0	0	0	0	7	7	7
NR3C1	7	0	0	0	0	7	7	7
NR5A2	7	0	0	0	0	7	7	7
NRBP1	7	0	0	0	0	7	7	7
NRP2	7	0	0	0	0	7	7	7
NSF	6	1	0	0	0	7	7	7
NSUN7	5	2	0	0	0	7	7	7
NT5E	6	1	0	0	0	7	7	7
NUSAP1	7	0	0	0	0	7	7	7
NXF3	6	1	0	0	0	7	7	7
OBSL1	7	0	0	0	0	7	7	7
OGFRL1	6	1	0	0	0	7	7	7
OIP5	6	1	0	0	0	7	7	7
OR10A6	7	0	0	0	0	7	7	7
OR2T33	7	0	0	0	0	7	7	7
OR2V2	7	0	0	0	0	7	7	7
OR7D4	7	0	0	0	0	7	7	7
OSBPL7	5	2	0	0	0	7	7	7
OTUD7A	6	1	0	0	0	7	7	7
OTUD7B	5	2	0	0	0	7	7	7
P3H1	4	2	0	1	0	7	7	7
P3H2	7	0	0	0	0	7	7	7
P4HB	5	1	0	1	0	7	7	7
PADI1	7	0	0	0	0	7	7	7
PARP10	6	0	0	1	0	7	7	7
PARVB	5	1	0	1	0	7	7	7
PCDHA3	7	0	0	0	0	7	7	7
PCDHA4	6	1	0	0	0	7	7	7
PCDHAC2	6	1	0	0	0	7	7	7
PCDHB13	7	0	0	0	0	7	7	7
PCDHGA12	7	0	0	0	0	7	7	7
PCDHGA2	6	1	0	0	0	7	7	7
PCDHGB1	7	0	0	0	0	7	7	7
PCK1	7	0	0	0	0	7	7	7
PDE12	7	0	0	0	0	7	7	7
PDGFD	7	0	0	0	0	7	7	7
PDIA5	7	0	0	0	0	7	7	7
PHF6	5	1	0	1	0	7	7	7
PHKA2	6	1	0	0	0	7	7	7
PHLPP1	6	1	0	0	0	7	7	7
PHTF2	5	2	0	0	0	7	7	7
PIGG	6	1	0	0	0	7	7	7
PIK3CB	5	1	0	1	0	7	7	7
PIP5K1A	6	0	0	1	0	7	7	7
PITPNM2	6	1	0	0	0	7	7	7
PIWIL2	7	0	0	0	0	7	7	7
PIWIL3	7	0	0	0	0	7	7	7
PKD1L2	7	0	0	0	0	7	7	7
PKP4	7	0	0	0	0	7	7	7
PLD5	6	1	0	0	0	7	7	7
PLEKHH3	7	0	0	0	0	7	7	7
PLS3	7	0	0	0	0	7	7	7
PLXDC2	4	2	0	1	0	7	7	7
PML	7	0	0	0	0	7	7	7
PNISR	7	0	0	0	0	7	7	7
PNMAL2	7	0	0	0	0	7	7	7
PNPLA6	7	0	0	0	0	7	7	7
PODXL2	7	0	0	0	0	7	7	7
POLDIP3	6	1	0	0	0	7	7	7
POLH	6	0	0	1	0	7	7	7
POLM	6	0	0	1	0	7	7	7
POMGNT1	7	0	0	0	0	7	7	7
POTEF	7	0	0	0	0	7	7	7
POU6F2	6	0	0	1	0	7	7	7
PPFIA4	7	0	0	0	0	7	7	7
PPHLN1	7	0	0	0	0	7	7	7
PPIG	7	0	0	0	0	7	7	7
PPM1B	6	1	0	0	0	7	7	7
PPP1R9A	5	2	0	0	0	7	7	7
PPP3CA	7	0	0	0	0	7	7	7
PRDM10	7	0	0	0	0	7	7	7
PRDM11	7	0	0	0	0	7	7	7
PRDX4	6	1	0	0	0	7	7	7
PREPL	6	1	0	0	0	7	7	7
PRKG1	7	0	0	0	0	7	7	7
PSD4	7	0	0	0	0	7	7	7
PSG6	7	0	0	0	0	7	7	7
PSMC6	7	0	0	0	0	7	7	7
PSMD2	7	0	0	0	0	7	7	7
PTDSS1	7	0	0	0	0	7	7	7
PTGER2	6	1	0	0	0	7	7	7
PTGFR	5	2	0	0	0	7	7	7
PTH2R	7	0	0	0	0	7	7	7
PTPDC1	7	0	0	0	0	7	7	7
PTPN14	7	0	0	0	0	7	7	7
RAB11FIP4	5	1	0	1	0	7	7	7
RABEP2	5	2	0	0	0	7	7	7
RAD51	7	0	0	0	0	7	7	7
RANBP6	6	1	0	0	0	7	7	7
RAP1GDS1	6	1	0	0	0	7	7	7
RARS2	7	0	0	0	0	7	7	7
RASA2	6	1	0	0	0	7	7	7
RASGRF2	7	0	0	0	0	7	7	7
RBM25	6	1	0	0	0	7	7	7
RECK	7	0	0	0	0	7	7	7
RFC1	7	0	0	0	0	7	7	7
RFX6	5	2	0	0	0	7	7	7
ROBO4	5	0	0	2	0	7	7	7
ROR2	6	1	0	0	0	7	7	7
RPGRIP1	7	0	0	0	0	7	7	7
RPS6KA2	6	0	0	1	0	7	7	7
RRP1B	6	1	0	0	0	7	7	7
RSPH10B2	7	0	0	0	0	7	7	7
RTCA	5	2	0	0	0	7	7	7
RUVBL1	5	2	0	0	0	7	7	7
SALL4	7	0	0	0	0	7	7	7
SAMD4A	6	1	0	0	0	7	7	7
SART3	5	1	1	0	0	7	7	7
SCAI	6	1	0	0	0	7	7	7
SCAP	6	1	0	0	0	7	7	7
SECISBP2L	7	0	0	0	0	7	7	7
SEMA6C	7	0	0	0	0	7	7	7
SENP5	6	0	0	1	0	7	7	7
SERAC1	5	2	0	0	0	7	7	7
SERPINA12	7	0	0	0	0	7	7	7
SERPINI2	7	0	0	0	0	7	7	7
SETD1A	7	0	0	0	0	7	7	7
SGSM2	6	1	0	0	0	7	7	7
SH2B1	6	1	0	0	0	7	7	7
SH3TC1	6	1	0	0	0	7	7	7
SHC1	6	1	0	0	0	7	7	7
SHKBP1	6	1	0	0	0	7	7	7
SHROOM4	6	1	0	0	0	7	7	7
SIGLEC12	7	0	0	0	0	7	7	7
SLC17A3	6	0	0	1	0	7	7	7
SLC22A10	6	0	0	0	1	7	7	7
SLC24A3	6	1	0	0	0	7	7	7
SLC25A12	6	1	0	0	0	7	7	7
SLC29A4	7	0	0	0	0	7	7	7
SLC2A2	6	0	0	1	0	7	7	7
SLC4A1AP	6	1	0	0	0	7	7	7
SLC4A5	6	1	0	0	0	7	7	7
SLC6A1	6	1	0	0	0	7	7	7
SLC6A19	7	0	0	0	0	7	7	7
SLC6A9	7	0	0	0	0	7	7	7
SLC8A1	6	1	0	0	0	7	7	7
SLITRK6	7	0	0	0	0	7	7	7
SMARCA1	3	3	0	1	0	7	7	7
SMURF2	7	0	0	0	0	7	7	7
SNRPB	6	1	0	0	0	7	7	7
SNTG1	5	2	0	0	0	7	7	7
SNTG2	6	1	0	0	0	7	7	7
SNX7	7	0	0	0	0	7	7	7
SOCS6	6	1	0	0	0	7	7	7
SORCS2	5	1	0	1	0	7	7	7
SPAG1	7	0	0	0	0	7	7	7
SPAG9	6	1	0	0	0	7	7	7
SRBD1	5	2	0	0	0	7	7	7
SRCIN1	6	1	0	0	0	7	7	7
SRRM4	6	1	0	0	0	7	7	7
SRSF1	7	0	0	0	0	7	7	7
SSRP1	7	0	0	0	0	7	7	7
STAT6	6	1	0	0	0	7	7	7
STK3	6	1	0	0	0	7	7	7
STK4	6	1	0	0	0	7	7	7
STXBP1	6	1	0	0	0	7	7	7
SULF2	6	0	0	1	0	7	7	7
SV2C	6	0	0	1	0	7	7	7
SYCP1	7	0	0	0	0	7	7	7
SYN3	7	0	0	0	0	7	7	7
SYNM	6	1	0	0	0	7	7	7
TAF15	6	1	0	0	0	7	7	7
TAX1BP1	6	1	0	0	0	7	7	7
TBC1D16	6	1	0	0	0	7	7	7
TBC1D2	7	0	0	0	0	7	7	7
TBC1D5	7	0	0	0	0	7	7	7
TBC1D9	7	0	0	0	0	7	7	7
TBCK	7	0	0	0	0	7	7	7
TBK1	7	0	0	0	0	7	7	7
TBL1XR1	5	0	0	2	0	7	7	7
TBRG4	7	0	0	0	0	7	7	7
TCF25	7	0	0	0	0	7	7	7
TCOF1	7	0	0	0	0	7	7	7
TECRL	6	0	0	1	0	7	7	7
TFPI2	6	0	0	1	0	7	7	7
TGM1	7	0	0	0	0	7	7	7
TGM5	5	0	0	2	0	7	7	7
THEMIS	7	0	0	0	0	7	7	7
TJP1	4	3	0	0	0	7	7	7
TKTL1	5	2	0	0	0	7	7	7
TLE1	6	1	0	0	0	7	7	7
TMC1	7	0	0	0	0	7	7	7
TMC4	6	1	0	0	0	7	7	7
TMCC1	6	1	0	0	0	7	7	7
TMEM2	7	0	0	0	0	7	7	7
TMEM245	6	1	0	0	0	7	7	7
TMPO	6	1	0	0	0	7	7	7
TMTC4	7	0	0	0	0	7	7	7
TMX4	7	0	0	0	0	7	7	7
TNFAIP3	7	0	0	0	0	7	7	7
TNFAIP6	6	0	0	1	0	7	7	7
TOP1MT	6	1	0	0	0	7	7	7
TOP3B	6	1	0	0	0	7	7	7
TPX2	7	0	0	0	0	7	7	7
TRA2B	6	0	0	0	1	7	7	7
TRDMT1	6	1	0	0	0	7	7	7
TRIM13	7	0	0	0	0	7	7	7
TRIP13	7	0	0	0	0	7	7	7
TRMT1L	7	0	0	0	0	7	7	7
TRPC6	7	0	0	0	0	7	7	7
TRPM8	6	0	0	1	0	7	7	7
TRPV5	5	2	0	0	0	7	7	7
TSC22D2	5	2	0	0	0	7	7	7
TTC14	7	0	0	0	0	7	7	7
TTC21A	6	1	0	0	0	7	7	7
TTC39A	7	0	0	0	0	7	7	7
TTK	4	2	0	1	0	7	7	7
TUBGCP2	6	1	0	0	0	7	7	7
TULP3	7	0	0	0	0	7	7	7
TXK	5	1	0	1	0	7	7	7
TXNDC11	7	0	0	0	0	7	7	7
TYRO3	7	0	0	0	0	7	7	7
UBA52	4	1	0	2	0	7	7	7
UFL1	5	1	0	1	0	7	7	7
UGT2B15	6	1	0	0	0	7	7	7
UGT2B17	7	0	0	0	0	7	7	7
UGT3A1	7	0	0	0	0	7	7	7
UHRF2	7	0	0	0	0	7	7	7
ULK2	7	0	0	0	0	7	7	7
USP40	7	0	0	0	0	7	7	7
UTY	5	2	0	0	0	7	7	7
VAV2	7	0	0	0	0	7	7	7
VPRBP	7	0	0	0	0	7	7	7
VPS16	7	0	0	0	0	7	7	7
VPS52	7	0	0	0	0	7	7	7
VPS54	5	2	0	0	0	7	7	7
WBP11	6	1	0	0	0	7	7	7
WDR45	6	1	0	0	0	7	7	7
WDR49	7	0	0	0	0	7	7	7
WNK4	7	0	0	0	0	7	7	7
XAB2	5	1	0	1	0	7	7	7
XPR1	7	0	0	0	0	7	7	7
XYLB	5	2	0	0	0	7	7	7
ZBTB45	6	1	0	0	0	7	7	7
ZBTB5	7	0	0	0	0	7	7	7
ZC3H12A	7	0	0	0	0	7	7	7
ZCCHC8	7	0	0	0	0	7	7	7
ZFP28	5	1	1	0	0	7	7	7
ZFYVE28	5	1	0	1	0	7	7	7
ZHX1-C8orf76	6	0	0	1	0	7	7	7
ZIC4	7	0	0	0	0	7	7	7
ZNF10	5	2	0	0	0	7	7	7
ZNF133	3	4	0	0	0	7	7	7
ZNF142	7	0	0	0	0	7	7	7
ZNF17	6	1	0	0	0	7	7	7
ZNF184	7	0	0	0	0	7	7	7
ZNF257	5	2	0	0	0	7	7	7
ZNF284	7	0	0	0	0	7	7	7
ZNF439	7	0	0	0	0	7	7	7
ZNF445	7	0	0	0	0	7	7	7
ZNF45	5	2	0	0	0	7	7	7
ZNF460	6	1	0	0	0	7	7	7
ZNF468	6	1	0	0	0	7	7	7
ZNF473	6	1	0	0	0	7	7	7
ZNF484	5	2	0	0	0	7	7	7
ZNF511	6	0	0	1	0	7	7	7
ZNF516	7	0	0	0	0	7	7	7
ZNF555	5	1	0	1	0	7	7	7
ZNF568	6	1	0	0	0	7	7	7
ZNF570	6	1	0	0	0	7	7	7
ZNF585B	7	0	0	0	0	7	7	7
ZNF587	6	1	0	0	0	7	7	7
ZNF609	7	0	0	0	0	7	7	7
ZNF622	6	1	0	0	0	7	7	7
ZNF624	7	0	0	0	0	7	7	7
ZNF716	6	1	0	0	0	7	7	7
ZNF780A	7	0	0	0	0	7	7	7
ZNF836	4	3	0	0	0	7	7	7
CECR2	9	0	0	0	0	9	6	6
MTUS2	8	1	0	0	0	9	6	6
ZNF492	8	1	0	0	0	9	6	6
ZNF572	7	2	0	0	0	9	6	6
ABHD16A	7	1	0	0	0	8	6	6
ARIH2	6	2	0	0	0	8	6	6
C14orf37	7	1	0	0	0	8	6	6
CCDC88B	8	0	0	0	0	8	6	6
DTX3L	8	0	0	0	0	8	6	6
GABRB2	7	1	0	0	0	8	6	6
HHIP	8	0	0	0	0	8	6	6
HNRNPUL2	8	0	0	0	0	8	6	6
KIF3B	8	0	0	0	0	8	6	6
LAMC2	7	1	0	0	0	8	6	6
LCTL	8	0	0	0	0	8	6	6
MFSD6	5	3	0	0	0	8	6	6
PRKRIR	6	1	0	1	0	8	6	6
SNRNP200	7	1	0	0	0	8	6	6
TRMT1	7	1	0	0	0	8	6	6
ZC3H7B	8	0	0	0	0	8	6	6
ZMPSTE24	8	0	0	0	0	8	6	6
ZNF768	7	1	0	0	0	8	6	6
ZNF812	8	0	0	0	0	8	6	6
ADGRE1	6	0	0	1	0	7	6	6
ADIPOR1	6	1	0	0	0	7	6	6
ANKRD55	7	0	0	0	0	7	6	6
APP	6	0	0	1	0	7	6	6
ARHGEF16	6	0	0	1	0	7	6	6
ASB4	7	0	0	0	0	7	6	6
ATF6B	6	0	0	1	0	7	6	6
ATP13A5	6	1	0	0	0	7	6	6
BAHD1	4	3	0	0	0	7	6	6
BAIAP3	7	0	0	0	0	7	6	6
C11orf24	7	0	0	0	0	7	6	6
C1orf112	5	1	0	1	0	7	6	6
C9orf172	7	0	0	0	0	7	6	6
CBL	6	1	0	0	0	7	6	6
CCDC183	7	0	0	0	0	7	6	6
CCDC80	5	2	0	0	0	7	6	6
CDCA7L	6	1	0	0	0	7	6	6
CELF3	7	0	0	0	0	7	6	6
CEP128	6	1	0	0	0	7	6	6
CLK1	7	0	0	0	0	7	6	6
COG3	7	0	0	0	0	7	6	6
CORO2B	7	0	0	0	0	7	6	6
CRMP1	7	0	0	0	0	7	6	6
CYP3A5	7	0	0	0	0	7	6	6
DCAF13	7	0	0	0	0	7	6	6
DCP2	7	0	0	0	0	7	6	6
DMRT2	5	2	0	0	0	7	6	6
DUOX2	7	0	0	0	0	7	6	6
EFCAB13	7	0	0	0	0	7	6	6
ELP4	6	0	0	1	0	7	6	6
ENPP2	7	0	0	0	0	7	6	6
ERP29	7	0	0	0	0	7	6	6
FAM171B	7	0	0	0	0	7	6	6
FAM49A	5	1	0	1	0	7	6	6
FAM76A	6	1	0	0	0	7	6	6
FAM83D	4	3	0	0	0	7	6	6
FANCC	7	0	0	0	0	7	6	6
FKBP15	7	0	0	0	0	7	6	6
FSD2	7	0	0	0	0	7	6	6
GCLC	7	0	0	0	0	7	6	6
GNL3	6	1	0	0	0	7	6	6
HLA-E	7	0	0	0	0	7	6	6
HMGCR	5	2	0	0	0	7	6	6
HOMEZ	7	0	0	0	0	7	6	6
IGDCC4	6	0	0	1	0	7	6	6
IGHG1	6	0	0	1	0	7	6	6
INPP4B	5	2	0	0	0	7	6	6
ITGA7	6	1	0	0	0	7	6	6
ITGB6	7	0	0	0	0	7	6	6
ITIH4	7	0	0	0	0	7	6	6
ITPRIPL1	4	3	0	0	0	7	6	6
JAK1	5	2	0	0	0	7	6	6
JRKL	6	1	0	0	0	7	6	6
KCNK5	7	0	0	0	0	7	6	6
KDM7A	7	0	0	0	0	7	6	6
KIAA0586	5	2	0	0	0	7	6	6
KIF3C	7	0	0	0	0	7	6	6
L1CAM	6	1	0	0	0	7	6	6
LGR6	5	2	0	0	0	7	6	6
LUZP1	7	0	0	0	0	7	6	6
LVRN	7	0	0	0	0	7	6	6
LZTR1	7	0	0	0	0	7	6	6
MAMDC4	7	0	0	0	0	7	6	6
METTL12	6	1	0	0	0	7	6	6
MFHAS1	7	0	0	0	0	7	6	6
MICAL1	7	0	0	0	0	7	6	6
MMP10	7	0	0	0	0	7	6	6
MNDA	6	1	0	0	0	7	6	6
MPP7	6	0	0	1	0	7	6	6
MS4A14	6	1	0	0	0	7	6	6
MTERF4	7	0	0	0	0	7	6	6
NDUFAF7	7	0	0	0	0	7	6	6
NEK1	7	0	0	0	0	7	6	6
NYAP1	7	0	0	0	0	7	6	6
ODF2	6	0	0	1	0	7	6	6
PAPD7	7	0	0	0	0	7	6	6
PDCD4	7	0	0	0	0	7	6	6
PDE1A	6	1	0	0	0	7	6	6
PHACTR2	5	0	0	1	1	7	6	6
PITPNM1	6	0	0	0	1	7	6	6
POLD1	6	1	0	0	0	7	6	6
POLR3C	7	0	0	0	0	7	6	6
POP1	7	0	0	0	0	7	6	6
PRKAA2	7	0	0	0	0	7	6	6
PRKCI	6	1	0	0	0	7	6	6
PRKD3	7	0	0	0	0	7	6	6
RBSN	7	0	0	0	0	7	6	6
RFX7	6	1	0	0	0	7	6	6
RIN2	7	0	0	0	0	7	6	6
RIPK2	6	0	0	1	0	7	6	6
RNF169	7	0	0	0	0	7	6	6
RSL1D1	7	0	0	0	0	7	6	6
SAMD4B	6	1	0	0	0	7	6	6
SCAF8	5	2	0	0	0	7	6	6
SDE2	5	1	0	1	0	7	6	6
SEMA6B	4	1	0	2	0	7	6	6
SEPT11	6	1	0	0	0	7	6	6
SFSWAP	6	1	0	0	0	7	6	6
SKIDA1	5	2	0	0	0	7	6	6
SLC26A5	6	1	0	0	0	7	6	6
SLC7A14	6	0	0	0	1	7	6	6
SNW1	6	1	0	0	0	7	6	6
SNX19	7	0	0	0	0	7	6	6
TAB2	6	1	0	0	0	7	6	6
TBX15	4	2	1	0	0	7	6	6
TLR8	6	1	0	0	0	7	6	6
TM9SF3	5	0	0	2	0	7	6	6
TMEM57	7	0	0	0	0	7	6	6
TMTC3	6	1	0	0	0	7	6	6
TNS2	7	0	0	0	0	7	6	6
TREX1	7	0	0	0	0	7	6	6
TRPC1	7	0	0	0	0	7	6	6
TRPC7	7	0	0	0	0	7	6	6
TSEN2	7	0	0	0	0	7	6	6
UBAP2L	7	0	0	0	0	7	6	6
UBE4A	7	0	0	0	0	7	6	6
UBN1	7	0	0	0	0	7	6	6
UNC45A	6	1	0	0	0	7	6	6
UNC45B	7	0	0	0	0	7	6	6
URB2	6	1	0	0	0	7	6	6
USP43	5	2	0	0	0	7	6	6
VAV1	6	1	0	0	0	7	6	6
ZBTB33	6	1	0	0	0	7	6	6
ZCCHC3	7	0	0	0	0	7	6	6
ZFP30	6	1	0	0	0	7	6	6
ZNF223	5	2	0	0	0	7	6	6
ZNF232	7	0	0	0	0	7	6	6
ZNF366	6	1	0	0	0	7	6	6
ZNF418	6	1	0	0	0	7	6	6
ZNF526	7	0	0	0	0	7	6	6
ZNF534	6	0	0	1	0	7	6	6
ZNF780B	5	2	0	0	0	7	6	6
ZSCAN22	7	0	0	0	0	7	6	6
ZYG11B	7	0	0	0	0	7	6	6
ABCB10	5	0	0	1	0	6	6	6
ABCC6	6	0	0	0	0	6	6	6
ABCD3	6	0	0	0	0	6	6	6
ABHD15	6	0	0	0	0	6	6	6
ABI2	6	0	0	0	0	6	6	6
ABL1	6	0	0	0	0	6	6	6
ABL2	6	0	0	0	0	6	6	6
ACAD10	6	0	0	0	0	6	6	6
ACADS	6	0	0	0	0	6	6	6
ACSL5	5	0	0	1	0	6	6	6
ACSS1	5	1	0	0	0	6	6	6
ACTL8	5	1	0	0	0	6	6	6
ADAM15	6	0	0	0	0	6	6	6
ADAM32	6	0	0	0	0	6	6	6
ADAM9	6	0	0	0	0	6	6	6
ADAMTS19	4	2	0	0	0	6	6	6
ADAMTS4	6	0	0	0	0	6	6	6
ADAMTSL4	6	0	0	0	0	6	6	6
ADCY4	5	1	0	0	0	6	6	6
ADGRB2	6	0	0	0	0	6	6	6
ADNP	6	0	0	0	0	6	6	6
AEBP1	6	0	0	0	0	6	6	6
AFAP1	4	1	0	1	0	6	6	6
AGO4	5	1	0	0	0	6	6	6
AHDC1	5	1	0	0	0	6	6	6
AK7	6	0	0	0	0	6	6	6
AKAP1	5	0	0	1	0	6	6	6
AKAP3	5	1	0	0	0	6	6	6
AKR1D1	6	0	0	0	0	6	6	6
AKT3	5	1	0	0	0	6	6	6
ALG10	6	0	0	0	0	6	6	6
AMACR	5	1	0	0	0	6	6	6
AMPD1	6	0	0	0	0	6	6	6
AMPH	6	0	0	0	0	6	6	6
ANGPT4	5	1	0	0	0	6	6	6
ANO3	5	1	0	0	0	6	6	6
ANO9	6	0	0	0	0	6	6	6
ANPEP	6	0	0	0	0	6	6	6
AOC1	5	1	0	0	0	6	6	6
AP1G1	6	0	0	0	0	6	6	6
APPL1	6	0	0	0	0	6	6	6
ARAP3	4	2	0	0	0	6	6	6
ARHGAP17	4	0	0	2	0	6	6	6
ARHGAP18	6	0	0	0	0	6	6	6
ARHGAP39	6	0	0	0	0	6	6	6
ARHGEF10	6	0	0	0	0	6	6	6
ARHGEF10L	5	1	0	0	0	6	6	6
ARHGEF37	6	0	0	0	0	6	6	6
ARHGEF6	6	0	0	0	0	6	6	6
ARID5A	5	1	0	0	0	6	6	6
ARMCX2	6	0	0	0	0	6	6	6
ARNTL2	5	1	0	0	0	6	6	6
ARSB	5	1	0	0	0	6	6	6
ASIC1	6	0	0	0	0	6	6	6
ASL	5	1	0	0	0	6	6	6
ATF7IP2	6	0	0	0	0	6	6	6
ATP5A1	6	0	0	0	0	6	6	6
ATP6V0A2	5	1	0	0	0	6	6	6
ATP6V1H	5	1	0	0	0	6	6	6
ATP7A	5	1	0	0	0	6	6	6
ATP9A	6	0	0	0	0	6	6	6
ATXN2	4	1	0	1	0	6	6	6
AURKC	5	0	1	0	0	6	6	6
AXL	6	0	0	0	0	6	6	6
B3GALT4	4	2	0	0	0	6	6	6
BAHCC1	6	0	0	0	0	6	6	6
BBS7	6	0	0	0	0	6	6	6
BCAN	5	1	0	0	0	6	6	6
BCHE	6	0	0	0	0	6	6	6
BCL11A	6	0	0	0	0	6	6	6
BCL2L13	5	1	0	0	0	6	6	6
BCO2	5	1	0	0	0	6	6	6
BMP5	4	1	0	1	0	6	6	6
BNC1	6	0	0	0	0	6	6	6
BOP1	6	0	0	0	0	6	6	6
BORA	5	0	1	0	0	6	6	6
BPIFB6	6	0	0	0	0	6	6	6
BRAP	5	1	0	0	0	6	6	6
BRAT1	5	1	0	0	0	6	6	6
BRD7	4	2	0	0	0	6	6	6
BRINP2	5	0	0	1	0	6	6	6
BRINP3	6	0	0	0	0	6	6	6
BTBD2	4	2	0	0	0	6	6	6
BTK	6	0	0	0	0	6	6	6
C12orf66	6	0	0	0	0	6	6	6
C17orf104	6	0	0	0	0	6	6	6
C17orf47	6	0	0	0	0	6	6	6
C18orf8	5	1	0	0	0	6	6	6
C1QTNF7	5	1	0	0	0	6	6	6
C1orf110	6	0	0	0	0	6	6	6
C3orf17	6	0	0	0	0	6	6	6
C4BPA	5	1	0	0	0	6	6	6
C4orf19	6	0	0	0	0	6	6	6
CADM1	6	0	0	0	0	6	6	6
CALCR	6	0	0	0	0	6	6	6
CAPN9	6	0	0	0	0	6	6	6
CAPRIN1	5	1	0	0	0	6	6	6
CARD14	5	0	0	1	0	6	6	6
CASC4	5	1	0	0	0	6	6	6
CASKIN2	6	0	0	0	0	6	6	6
CASQ2	6	0	0	0	0	6	6	6
CATSPER2	6	0	0	0	0	6	6	6
CATSPERD	3	3	0	0	0	6	6	6
CCDC14	5	1	0	0	0	6	6	6
CCDC176	5	1	0	0	0	6	6	6
CCDC62	5	1	0	0	0	6	6	6
CCDC63	6	0	0	0	0	6	6	6
CCDC65	5	0	0	1	0	6	6	6
CCDC81	5	1	0	0	0	6	6	6
CCDC85A	5	1	0	0	0	6	6	6
CCNF	6	0	0	0	0	6	6	6
CCNT1	5	1	0	0	0	6	6	6
CCT5	6	0	0	0	0	6	6	6
CD1A	6	0	0	0	0	6	6	6
CD244	5	1	0	0	0	6	6	6
CD86	6	0	0	0	0	6	6	6
CDH3	6	0	0	0	0	6	6	6
CDH9	6	0	0	0	0	6	6	6
CDK7	5	0	0	1	0	6	6	6
CDK8	6	0	0	0	0	6	6	6
CEACAM5	6	0	0	0	0	6	6	6
CEL	5	1	0	0	0	6	6	6
CEP135	4	2	0	0	0	6	6	6
CEP76	4	2	0	0	0	6	6	6
CEP83	5	1	0	0	0	6	6	6
CERCAM	6	0	0	0	0	6	6	6
CES3	4	2	0	0	0	6	6	6
CFAP221	6	0	0	0	0	6	6	6
CFAP57	5	1	0	0	0	6	6	6
CGNL1	6	0	0	0	0	6	6	6
CHAF1B	6	0	0	0	0	6	6	6
CHEK2	6	0	0	0	0	6	6	6
CHMP2A	5	1	0	0	0	6	6	6
CHPT1	6	0	0	0	0	6	6	6
CHRNB1	6	0	0	0	0	6	6	6
CHST15	6	0	0	0	0	6	6	6
CHUK	4	0	0	2	0	6	6	6
CIITA	6	0	0	0	0	6	6	6
CIZ1	6	0	0	0	0	6	6	6
CLCN3	4	2	0	0	0	6	6	6
CLUH	6	0	0	0	0	6	6	6
CNNM1	5	0	0	1	0	6	6	6
COG2	4	1	0	1	0	6	6	6
COG7	4	2	0	0	0	6	6	6
COL18A1	5	1	0	0	0	6	6	6
COL25A1	4	1	0	1	0	6	6	6
COLEC12	4	1	0	1	0	6	6	6
COLGALT1	6	0	0	0	0	6	6	6
COMP	6	0	0	0	0	6	6	6
COPB2	5	1	0	0	0	6	6	6
COPS3	6	0	0	0	0	6	6	6
COPS4	5	1	0	0	0	6	6	6
CORO1A	5	1	0	0	0	6	6	6
CORO1C	6	0	0	0	0	6	6	6
CPA3	6	0	0	0	0	6	6	6
CPNE3	6	0	0	0	0	6	6	6
CPNE8	6	0	0	0	0	6	6	6
CPSF3	6	0	0	0	0	6	6	6
CPT1A	6	0	0	0	0	6	6	6
CRAMP1L	6	0	0	0	0	6	6	6
CRISP3	5	1	0	0	0	6	6	6
CRTC1	4	2	0	0	0	6	6	6
CSDE1	5	1	0	0	0	6	6	6
CSF1	6	0	0	0	0	6	6	6
CSGALNACT2	5	1	0	0	0	6	6	6
