0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	Middle	Start	End
chr11	69092091	69093654	0																																													69092872	-781	782
chr11	69093883	69099969	0																																													69096926	-3043	3043
chr11	69100359	69104499	0																																													69102429	-2070	2070
chr11	69108778	69112392	0																																													69110585	-1807	1807
chr11	69640165	69642454	0																																													69641309	-1144	1145
chr11	69642570	69649014	0																																													69645792	-3222	3222
chr11	69649910	69650774	0																																													69650342	-432	432
chr11	69651393	69656336	1	780.0																																												69653864	-2471	2472
chr11	69666656	69669059	0																																													69667857	-1201	1202
chr11	69672745	69675417	1	827.0																																												69674081	-1336	1336
chr11	70201642	70207877	0																																													70204759	-3117	3118
chr11	70269321	70271645	0																																													70270483	-1162	1162
chr11	70293699	70298028	0																																													70295863	-2164	2165
chr11	70309973	70313178	0																																													70311575	-1602	1603
chr11	70343587	70346464	1	1152.0																																												70345025	-1438	1439
chr11	70371196	70373587	2	274.0	209.0																																											70372391	-1195	1196
chr11	70384313	70388889	0																																													70386601	-2288	2288
chr11	70391096	70396181	0																																													70393638	-2542	2543
chr11	70410747	70415591	0																																													70413169	-2422	2422
chr11	70419430	70421139	0																																													70420284	-854	855
chr11	70423001	70430688	0																																													70426844	-3843	3844
chr11	70436550	70437861	0																																													70437205	-655	656
chr11	70472501	70475804	5	719.0	1279.0	825.0	1287.0	1280.0																																								70474152	-1651	1652
chr11	70477421	70480812	0																																													70479116	-1695	1696
chr11	70481687	70484351	0																																													70483019	-1332	1332
chr11	70518465	70521086	0																																													70519775	-1310	1311
chr11	70582766	70587505	0																																													70585135	-2369	2370
chr11	70612571	70616176	0																																													70614373	-1802	1803
